key_id,goal_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,player_team_id,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
2190,G-2190,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-80,Uruguay,URY,1,0,P-01628,Forlán,Diego,10,T-80,Uruguay,URY,55',55,0,second half,0,0
2191,G-2191,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-30,Ghana,GHA,0,1,P-02970,Muntari,Sulley,11,T-30,Ghana,GHA,45'+2',45,2,"first half, stoppage time",0,0
2192,G-2192,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,2010-07-03,quarter-finals,not applicable,T-29,Germany,DEU,0,1,P-00904,Müller,Thomas,13,T-29,Germany,DEU,3',3,0,first half,0,0
2193,G-2193,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,2010-07-03,quarter-finals,not applicable,T-29,Germany,DEU,0,1,P-05239,Klose,Miroslav,11,T-29,Germany,DEU,68',68,0,second half,0,0
2194,G-2194,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,2010-07-03,quarter-finals,not applicable,T-29,Germany,DEU,0,1,P-05239,Klose,Miroslav,11,T-29,Germany,DEU,89',89,0,second half,0,0
2195,G-2195,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,2010-07-03,quarter-finals,not applicable,T-29,Germany,DEU,0,1,P-06104,Friedrich,Arne,3,T-29,Germany,DEU,74',74,0,second half,0,0
2196,G-2196,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,2010-07-03,quarter-finals,not applicable,T-70,Spain,ESP,0,1,P-04291,Villa,David,7,T-70,Spain,ESP,83',83,0,second half,0,0
2197,G-2197,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-80,Uruguay,URY,1,0,P-01628,Forlán,Diego,10,T-80,Uruguay,URY,41',41,0,first half,0,0
2198,G-2198,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-80,Uruguay,URY,1,0,P-03202,Pereira,Maxi,16,T-80,Uruguay,URY,90'+2',90,2,"second half, stoppage time",0,0
2199,G-2199,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-46,Netherlands,NLD,0,1,P-06698,van Bronckhorst,Giovanni,5,T-46,Netherlands,NLD,18',18,0,first half,0,0
2200,G-2200,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-46,Netherlands,NLD,0,1,P-06373,Sneijder,Wesley,10,T-46,Netherlands,NLD,70',70,0,second half,0,0
2201,G-2201,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-46,Netherlands,NLD,0,1,P-06098,Robben,Arjen,11,T-46,Netherlands,NLD,73',73,0,second half,0,0
2202,G-2202,WC-2010,2010 FIFA World Cup,M-2010-62,Germany v Spain,2010-07-07,semi-finals,not applicable,T-70,Spain,ESP,0,1,P-00568,Puyol,Carles,5,T-70,Spain,ESP,73',73,0,second half,0,0
2203,G-2203,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-80,Uruguay,URY,1,0,P-00985,Cavani,Edinson,7,T-80,Uruguay,URY,28',28,0,first half,0,0
2204,G-2204,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-80,Uruguay,URY,1,0,P-01628,Forlán,Diego,10,T-80,Uruguay,URY,51',51,0,second half,0,0
2205,G-2205,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-29,Germany,DEU,0,1,P-00904,Müller,Thomas,13,T-29,Germany,DEU,19',19,0,first half,0,0
2206,G-2206,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-29,Germany,DEU,0,1,P-08755,Jansen,Marcell,2,T-29,Germany,DEU,56',56,0,second half,0,0
2207,G-2207,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-29,Germany,DEU,0,1,P-00049,Khedira,Sami,6,T-29,Germany,DEU,82',82,0,second half,0,0
2208,G-2208,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-70,Spain,ESP,0,1,P-02237,Iniesta,Andrés,6,T-70,Spain,ESP,116',116,0,"extra time, second half",0,0
2209,G-2209,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,2014-06-12,group stage,Group A,T-09,Brazil,BRA,1,0,P-01576,Neymar,not applicable,10,T-09,Brazil,BRA,29',29,0,first half,0,0
2210,G-2210,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,2014-06-12,group stage,Group A,T-09,Brazil,BRA,1,0,P-01576,Neymar,not applicable,10,T-09,Brazil,BRA,71',71,0,second half,0,1
2211,G-2211,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,2014-06-12,group stage,Group A,T-09,Brazil,BRA,1,0,P-07869,Oscar,not applicable,11,T-09,Brazil,BRA,90'+1',90,1,"second half, stoppage time",0,0
2212,G-2212,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,2014-06-12,group stage,Group A,T-17,Croatia,HRV,0,1,P-08112,Marcelo,not applicable,6,T-09,Brazil,BRA,12',12,0,first half,1,0
2213,G-2213,WC-2014,2014 FIFA World Cup,M-2014-02,Mexico v Cameroon,2014-06-13,group stage,Group A,T-44,Mexico,MEX,1,0,P-01677,Peralta,Oribe,19,T-44,Mexico,MEX,61',61,0,second half,0,0
2214,G-2214,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-70,Spain,ESP,1,0,P-03244,Alonso,Xabi,14,T-70,Spain,ESP,27',27,0,first half,0,1
2215,G-2215,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-46,Netherlands,NLD,0,1,P-05286,van Persie,Robin,9,T-46,Netherlands,NLD,44',44,0,first half,0,0
2216,G-2216,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-46,Netherlands,NLD,0,1,P-05286,van Persie,Robin,9,T-46,Netherlands,NLD,72',72,0,second half,0,0
2217,G-2217,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-46,Netherlands,NLD,0,1,P-06098,Robben,Arjen,11,T-46,Netherlands,NLD,53',53,0,second half,0,0
2218,G-2218,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-46,Netherlands,NLD,0,1,P-06098,Robben,Arjen,11,T-46,Netherlands,NLD,80',80,0,second half,0,0
2219,G-2219,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-46,Netherlands,NLD,0,1,P-06774,de Vrij,Stefan,3,T-46,Netherlands,NLD,64',64,0,second half,0,0
2220,G-2220,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,2014-06-13,group stage,Group B,T-13,Chile,CHL,1,0,P-08149,Sánchez,Alexis,7,T-13,Chile,CHL,12',12,0,first half,0,0
2221,G-2221,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,2014-06-13,group stage,Group B,T-13,Chile,CHL,1,0,P-03528,Valdivia,Jorge,10,T-13,Chile,CHL,14',14,0,first half,0,0
2222,G-2222,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,2014-06-13,group stage,Group B,T-13,Chile,CHL,1,0,P-07780,Beausejour,Jean,15,T-13,Chile,CHL,90'+2',90,2,"second half, stoppage time",0,0
2223,G-2223,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,2014-06-13,group stage,Group B,T-04,Australia,AUS,0,1,P-09745,Cahill,Tim,4,T-04,Australia,AUS,35',35,0,first half,0,0
2224,G-2224,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-15,Colombia,COL,1,0,P-02817,Armero,Pablo,7,T-15,Colombia,COL,5',5,0,first half,0,0
2225,G-2225,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-15,Colombia,COL,1,0,P-04355,Gutiérrez,Teófilo,9,T-15,Colombia,COL,58',58,0,second half,0,0
2226,G-2226,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-15,Colombia,COL,1,0,P-03676,Rodríguez,James,10,T-15,Colombia,COL,90'+3',90,3,"second half, stoppage time",0,0
2227,G-2227,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-80,Uruguay,URY,1,0,P-00985,Cavani,Edinson,21,T-80,Uruguay,URY,24',24,0,first half,0,1
2228,G-2228,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-04407,Campbell,Joel,9,T-16,Costa Rica,CRI,54',54,0,second half,0,0
2229,G-2229,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-04533,Duarte,Óscar,6,T-16,Costa Rica,CRI,57',57,0,second half,0,0
2230,G-2230,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-09443,Ureña,Marco,21,T-16,Costa Rica,CRI,84',84,0,second half,0,0
2231,G-2231,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-07055,Sturridge,Daniel,9,T-27,England,ENG,37',37,0,first half,0,0
2232,G-2232,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-03343,Marchisio,Claudio,8,T-39,Italy,ITA,35',35,0,first half,0,0
2233,G-2233,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-04874,Balotelli,Mario,9,T-39,Italy,ITA,50',50,0,second half,0,0
2234,G-2234,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-04997,Bony,Wilfried,12,T-40,Ivory Coast,CIV,64',64,0,second half,0,0
2235,G-2235,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-01756,Gervinho,not applicable,10,T-40,Ivory Coast,CIV,66',66,0,second half,0,0
2236,G-2236,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-04468,Honda,Keisuke,4,T-42,Japan,JPN,16',16,0,first half,0,0
2237,G-2237,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-72,Switzerland,CHE,1,0,P-03832,Mehmedi,Admir,18,T-72,Switzerland,CHE,48',48,0,second half,0,0
2238,G-2238,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-72,Switzerland,CHE,1,0,P-09827,Seferovic,Haris,9,T-72,Switzerland,CHE,90'+3',90,3,"second half, stoppage time",0,0
2239,G-2239,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-04001,Valencia,Enner,13,T-24,Ecuador,ECU,22',22,0,first half,0,0
2240,G-2240,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-00798,Benzema,Karim,10,T-28,France,FRA,45',45,0,first half,0,1
2241,G-2241,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-00798,Benzema,Karim,10,T-28,France,FRA,72',72,0,second half,0,0
2242,G-2242,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-09085,Valladares,Noel,18,T-33,Honduras,HND,48',48,0,second half,1,0
2243,G-2243,WC-2014,2014 FIFA World Cup,M-2014-11,Argentina v Bosnia and Herzegovina,2014-06-15,group stage,Group F,T-03,Argentina,ARG,1,0,P-06410,Messi,Lionel,10,T-03,Argentina,ARG,65',65,0,second half,0,0
2244,G-2244,WC-2014,2014 FIFA World Cup,M-2014-11,Argentina v Bosnia and Herzegovina,2014-06-15,group stage,Group F,T-08,Bosnia and Herzegovina,BIH,0,1,P-02959,Ibišević,Vedad,9,T-08,Bosnia and Herzegovina,BIH,85',85,0,second half,0,0
2245,G-2245,WC-2014,2014 FIFA World Cup,M-2014-11,Argentina v Bosnia and Herzegovina,2014-06-15,group stage,Group F,T-03,Argentina,ARG,1,0,P-01609,Kolašinac,Sead,5,T-08,Bosnia and Herzegovina,BIH,3',3,0,first half,1,0
2246,G-2246,WC-2014,2014 FIFA World Cup,M-2014-12,Germany v Portugal,2014-06-16,group stage,Group G,T-29,Germany,DEU,1,0,P-00904,Müller,Thomas,13,T-29,Germany,DEU,12',12,0,first half,0,1
2247,G-2247,WC-2014,2014 FIFA World Cup,M-2014-12,Germany v Portugal,2014-06-16,group stage,Group G,T-29,Germany,DEU,1,0,P-00904,Müller,Thomas,13,T-29,Germany,DEU,45'+1',45,1,"first half, stoppage time",0,0
2248,G-2248,WC-2014,2014 FIFA World Cup,M-2014-12,Germany v Portugal,2014-06-16,group stage,Group G,T-29,Germany,DEU,1,0,P-00904,Müller,Thomas,13,T-29,Germany,DEU,78',78,0,second half,0,0
2249,G-2249,WC-2014,2014 FIFA World Cup,M-2014-12,Germany v Portugal,2014-06-16,group stage,Group G,T-29,Germany,DEU,1,0,P-03386,Hummels,Mats,5,T-29,Germany,DEU,32',32,0,first half,0,0
2250,G-2250,WC-2014,2014 FIFA World Cup,M-2014-14,Ghana v United States,2014-06-16,group stage,Group G,T-30,Ghana,GHA,1,0,P-02485,Ayew,André,10,T-30,Ghana,GHA,82',82,0,second half,0,0
2251,G-2251,WC-2014,2014 FIFA World Cup,M-2014-14,Ghana v United States,2014-06-16,group stage,Group G,T-79,United States,USA,0,1,P-04433,Dempsey,Clint,8,T-79,United States,USA,1',1,0,first half,0,0
2252,G-2252,WC-2014,2014 FIFA World Cup,M-2014-14,Ghana v United States,2014-06-16,group stage,Group G,T-79,United States,USA,0,1,P-09091,Brooks,John,6,T-79,United States,USA,86',86,0,second half,0,0
2253,G-2253,WC-2014,2014 FIFA World Cup,M-2014-15,Belgium v Algeria,2014-06-17,group stage,Group H,T-06,Belgium,BEL,1,0,P-00718,Fellaini,Marouane,8,T-06,Belgium,BEL,70',70,0,second half,0,0
2254,G-2254,WC-2014,2014 FIFA World Cup,M-2014-15,Belgium v Algeria,2014-06-17,group stage,Group H,T-06,Belgium,BEL,1,0,P-06609,Mertens,Dries,14,T-06,Belgium,BEL,80',80,0,second half,0,0
2255,G-2255,WC-2014,2014 FIFA World Cup,M-2014-15,Belgium v Algeria,2014-06-17,group stage,Group H,T-01,Algeria,DZA,0,1,P-09126,Feghouli,Sofiane,10,T-01,Algeria,DZA,25',25,0,first half,0,1
2256,G-2256,WC-2014,2014 FIFA World Cup,M-2014-17,Russia v South Korea,2014-06-17,group stage,Group H,T-59,Russia,RUS,1,0,P-08283,Kerzhakov,Aleksandr,11,T-59,Russia,RUS,74',74,0,second half,0,0
2257,G-2257,WC-2014,2014 FIFA World Cup,M-2014-17,Russia v South Korea,2014-06-17,group stage,Group H,T-68,South Korea,KOR,0,1,P-09490,Lee,Keun-ho,11,T-68,South Korea,KOR,68',68,0,second half,0,0
2258,G-2258,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,2014-06-18,group stage,Group B,T-04,Australia,AUS,1,0,P-09745,Cahill,Tim,4,T-04,Australia,AUS,21',21,0,first half,0,0
2259,G-2259,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,2014-06-18,group stage,Group B,T-04,Australia,AUS,1,0,P-08920,Jedinak,Mile,15,T-04,Australia,AUS,54',54,0,second half,0,1
2260,G-2260,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,2014-06-18,group stage,Group B,T-46,Netherlands,NLD,0,1,P-06098,Robben,Arjen,11,T-46,Netherlands,NLD,20',20,0,first half,0,0
2261,G-2261,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,2014-06-18,group stage,Group B,T-46,Netherlands,NLD,0,1,P-05286,van Persie,Robin,9,T-46,Netherlands,NLD,58',58,0,second half,0,0
2262,G-2262,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,2014-06-18,group stage,Group B,T-46,Netherlands,NLD,0,1,P-01083,Depay,Memphis,21,T-46,Netherlands,NLD,68',68,0,second half,0,0
2263,G-2263,WC-2014,2014 FIFA World Cup,M-2014-19,Spain v Chile,2014-06-18,group stage,Group B,T-13,Chile,CHL,0,1,P-03790,Vargas,Eduardo,11,T-13,Chile,CHL,20',20,0,first half,0,0
2264,G-2264,WC-2014,2014 FIFA World Cup,M-2014-19,Spain v Chile,2014-06-18,group stage,Group B,T-13,Chile,CHL,0,1,P-01784,Aránguiz,Charles,20,T-13,Chile,CHL,43',43,0,first half,0,0
2265,G-2265,WC-2014,2014 FIFA World Cup,M-2014-20,Cameroon v Croatia,2014-06-18,group stage,Group A,T-17,Croatia,HRV,0,1,P-08876,Olić,Ivica,18,T-17,Croatia,HRV,11',11,0,first half,0,0
2266,G-2266,WC-2014,2014 FIFA World Cup,M-2014-20,Cameroon v Croatia,2014-06-18,group stage,Group A,T-17,Croatia,HRV,0,1,P-04888,Perišić,Ivan,4,T-17,Croatia,HRV,48',48,0,second half,0,0
2267,G-2267,WC-2014,2014 FIFA World Cup,M-2014-20,Cameroon v Croatia,2014-06-18,group stage,Group A,T-17,Croatia,HRV,0,1,P-09489,Mandžukić,Mario,17,T-17,Croatia,HRV,61',61,0,second half,0,0
2268,G-2268,WC-2014,2014 FIFA World Cup,M-2014-20,Cameroon v Croatia,2014-06-18,group stage,Group A,T-17,Croatia,HRV,0,1,P-09489,Mandžukić,Mario,17,T-17,Croatia,HRV,73',73,0,second half,0,0
2269,G-2269,WC-2014,2014 FIFA World Cup,M-2014-21,Colombia v Ivory Coast,2014-06-19,group stage,Group C,T-15,Colombia,COL,1,0,P-03676,Rodríguez,James,10,T-15,Colombia,COL,64',64,0,second half,0,0
2270,G-2270,WC-2014,2014 FIFA World Cup,M-2014-21,Colombia v Ivory Coast,2014-06-19,group stage,Group C,T-15,Colombia,COL,1,0,P-02343,Quintero,Juan Fernando,20,T-15,Colombia,COL,70',70,0,second half,0,0
2271,G-2271,WC-2014,2014 FIFA World Cup,M-2014-21,Colombia v Ivory Coast,2014-06-19,group stage,Group C,T-40,Ivory Coast,CIV,0,1,P-01756,Gervinho,not applicable,10,T-40,Ivory Coast,CIV,73',73,0,second half,0,0
2272,G-2272,WC-2014,2014 FIFA World Cup,M-2014-22,Uruguay v England,2014-06-19,group stage,Group D,T-80,Uruguay,URY,1,0,P-05749,Suárez,Luis,9,T-80,Uruguay,URY,39',39,0,first half,0,0
2273,G-2273,WC-2014,2014 FIFA World Cup,M-2014-22,Uruguay v England,2014-06-19,group stage,Group D,T-80,Uruguay,URY,1,0,P-05749,Suárez,Luis,9,T-80,Uruguay,URY,85',85,0,second half,0,0
2274,G-2274,WC-2014,2014 FIFA World Cup,M-2014-22,Uruguay v England,2014-06-19,group stage,Group D,T-27,England,ENG,0,1,P-06747,Rooney,Wayne,10,T-27,England,ENG,75',75,0,second half,0,0
2275,G-2275,WC-2014,2014 FIFA World Cup,M-2014-24,Italy v Costa Rica,2014-06-20,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-01537,Ruiz,Bryan,10,T-16,Costa Rica,CRI,44',44,0,first half,0,0
2276,G-2276,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,2014-06-20,group stage,Group E,T-72,Switzerland,CHE,1,0,P-03892,Džemaili,Blerim,15,T-72,Switzerland,CHE,81',81,0,second half,0,0
2277,G-2277,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,2014-06-20,group stage,Group E,T-72,Switzerland,CHE,1,0,P-03575,Xhaka,Granit,10,T-72,Switzerland,CHE,87',87,0,second half,0,0
2278,G-2278,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,2014-06-20,group stage,Group E,T-28,France,FRA,0,1,P-09623,Giroud,Olivier,9,T-28,France,FRA,17',17,0,first half,0,0
2279,G-2279,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,2014-06-20,group stage,Group E,T-28,France,FRA,0,1,P-08606,Matuidi,Blaise,14,T-28,France,FRA,18',18,0,first half,0,0
2280,G-2280,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,2014-06-20,group stage,Group E,T-28,France,FRA,0,1,P-02212,Valbuena,Mathieu,8,T-28,France,FRA,40',40,0,first half,0,0
2281,G-2281,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,2014-06-20,group stage,Group E,T-28,France,FRA,0,1,P-00798,Benzema,Karim,10,T-28,France,FRA,67',67,0,second half,0,0
2282,G-2282,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,2014-06-20,group stage,Group E,T-28,France,FRA,0,1,P-02032,Sissoko,Moussa,18,T-28,France,FRA,73',73,0,second half,0,0
2283,G-2283,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,2014-06-20,group stage,Group E,T-33,Honduras,HND,1,0,P-02503,Costly,Carlo,13,T-33,Honduras,HND,31',31,0,first half,0,0
2284,G-2284,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,2014-06-20,group stage,Group E,T-24,Ecuador,ECU,0,1,P-04001,Valencia,Enner,13,T-24,Ecuador,ECU,34',34,0,first half,0,0
2285,G-2285,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,2014-06-20,group stage,Group E,T-24,Ecuador,ECU,0,1,P-04001,Valencia,Enner,13,T-24,Ecuador,ECU,65',65,0,second half,0,0
2286,G-2286,WC-2014,2014 FIFA World Cup,M-2014-27,Argentina v Iran,2014-06-21,group stage,Group F,T-03,Argentina,ARG,1,0,P-06410,Messi,Lionel,10,T-03,Argentina,ARG,90'+1',90,1,"second half, stoppage time",0,0
2287,G-2287,WC-2014,2014 FIFA World Cup,M-2014-28,Germany v Ghana,2014-06-21,group stage,Group G,T-29,Germany,DEU,1,0,P-02208,Götze,Mario,19,T-29,Germany,DEU,51',51,0,second half,0,0
2288,G-2288,WC-2014,2014 FIFA World Cup,M-2014-28,Germany v Ghana,2014-06-21,group stage,Group G,T-29,Germany,DEU,1,0,P-05239,Klose,Miroslav,11,T-29,Germany,DEU,71',71,0,second half,0,0
2289,G-2289,WC-2014,2014 FIFA World Cup,M-2014-28,Germany v Ghana,2014-06-21,group stage,Group G,T-30,Ghana,GHA,0,1,P-02485,Ayew,André,10,T-30,Ghana,GHA,54',54,0,second half,0,0
2290,G-2290,WC-2014,2014 FIFA World Cup,M-2014-28,Germany v Ghana,2014-06-21,group stage,Group G,T-30,Ghana,GHA,0,1,P-07680,Gyan,Asamoah,3,T-30,Ghana,GHA,63',63,0,second half,0,0
2291,G-2291,WC-2014,2014 FIFA World Cup,M-2014-29,Nigeria v Bosnia and Herzegovina,2014-06-21,group stage,Group F,T-48,Nigeria,NGA,1,0,P-06909,Odemwingie,Peter,8,T-48,Nigeria,NGA,29',29,0,first half,0,0
2292,G-2292,WC-2014,2014 FIFA World Cup,M-2014-30,Belgium v Russia,2014-06-22,group stage,Group H,T-06,Belgium,BEL,1,0,P-03835,Origi,Divock,17,T-06,Belgium,BEL,88',88,0,second half,0,0
2293,G-2293,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,2014-06-22,group stage,Group H,T-68,South Korea,KOR,1,0,P-01218,Son,Heung-min,9,T-68,South Korea,KOR,50',50,0,second half,0,0
2294,G-2294,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,2014-06-22,group stage,Group H,T-68,South Korea,KOR,1,0,P-08255,Koo,Ja-cheol,13,T-68,South Korea,KOR,72',72,0,second half,0,0
2295,G-2295,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,2014-06-22,group stage,Group H,T-01,Algeria,DZA,0,1,P-02287,Slimani,Islam,13,T-01,Algeria,DZA,26',26,0,first half,0,0
2296,G-2296,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,2014-06-22,group stage,Group H,T-01,Algeria,DZA,0,1,P-03640,Halliche,Rafik,5,T-01,Algeria,DZA,28',28,0,first half,0,0
2297,G-2297,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,2014-06-22,group stage,Group H,T-01,Algeria,DZA,0,1,P-04262,Djabou,Abdelmoumene,18,T-01,Algeria,DZA,38',38,0,first half,0,0
2298,G-2298,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,2014-06-22,group stage,Group H,T-01,Algeria,DZA,0,1,P-02558,Brahimi,Yacine,11,T-01,Algeria,DZA,62',62,0,second half,0,0
2299,G-2299,WC-2014,2014 FIFA World Cup,M-2014-32,United States v Portugal,2014-06-22,group stage,Group G,T-79,United States,USA,1,0,P-05154,Jones,Jermaine,13,T-79,United States,USA,64',64,0,second half,0,0
2300,G-2300,WC-2014,2014 FIFA World Cup,M-2014-32,United States v Portugal,2014-06-22,group stage,Group G,T-79,United States,USA,1,0,P-04433,Dempsey,Clint,8,T-79,United States,USA,81',81,0,second half,0,0
2301,G-2301,WC-2014,2014 FIFA World Cup,M-2014-32,United States v Portugal,2014-06-22,group stage,Group G,T-56,Portugal,PRT,0,1,P-07327,Nani,not applicable,17,T-56,Portugal,PRT,5',5,0,first half,0,0
2302,G-2302,WC-2014,2014 FIFA World Cup,M-2014-32,United States v Portugal,2014-06-22,group stage,Group G,T-56,Portugal,PRT,0,1,P-01755,Varela,Silvestre,18,T-56,Portugal,PRT,90'+5',90,5,"second half, stoppage time",0,0
2303,G-2303,WC-2014,2014 FIFA World Cup,M-2014-33,Australia v Spain,2014-06-23,group stage,Group B,T-70,Spain,ESP,0,1,P-04291,Villa,David,7,T-70,Spain,ESP,36',36,0,first half,0,0
2304,G-2304,WC-2014,2014 FIFA World Cup,M-2014-33,Australia v Spain,2014-06-23,group stage,Group B,T-70,Spain,ESP,0,1,P-06519,Torres,Fernando,9,T-70,Spain,ESP,69',69,0,second half,0,0
2305,G-2305,WC-2014,2014 FIFA World Cup,M-2014-33,Australia v Spain,2014-06-23,group stage,Group B,T-70,Spain,ESP,0,1,P-08708,Mata,Juan,13,T-70,Spain,ESP,82',82,0,second half,0,0
