key_id,substitution_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
7200,S-7200,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-17,Croatia,HRV,1,0,P-03515,Kramarić,Andrej,9,64',64,0,second half,1,0
7201,S-7201,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-17,Croatia,HRV,1,0,P-00175,Livaja,Marko,14,64',64,0,second half,1,0
7202,S-7202,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-17,Croatia,HRV,1,0,P-00971,Petković,Bruno,16,64',64,0,second half,0,1
7203,S-7203,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-17,Croatia,HRV,1,0,P-01474,Pašalić,Mario,15,64',64,0,second half,0,1
7204,S-7204,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-06,Belgium,BEL,0,1,P-05348,Dendoncker,Leander,19,72',72,0,second half,1,0
7205,S-7205,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-06,Belgium,BEL,0,1,P-05357,Carrasco,Yannick,11,72',72,0,second half,1,0
7206,S-7206,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-06,Belgium,BEL,0,1,P-00215,Doku,Jérémy,25,72',72,0,second half,0,1
7207,S-7207,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-06,Belgium,BEL,0,1,P-03844,Tielemans,Youri,8,72',72,0,second half,0,1
7208,S-7208,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-06,Belgium,BEL,0,1,P-00084,Meunier,Thomas,15,87',87,0,second half,1,0
7209,S-7209,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-06,Belgium,BEL,0,1,P-03308,Hazard,Eden,10,87',87,0,second half,0,1
7210,S-7210,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-17,Croatia,HRV,1,0,P-06332,Kovačić,Mateo,8,90'+2',90,2,"second half, stoppage time",1,0
7211,S-7211,WC-2022,2022 FIFA World Cup,M-2022-42,Croatia v Belgium,2022-12-01,group stage,Group F,T-17,Croatia,HRV,1,0,P-00428,Majer,Lovro,7,90'+2',90,2,"second half, stoppage time",0,1
7212,S-7212,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-04660,Aguilera,Brandon,20,46',46,0,second half,1,0
7213,S-7213,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-03257,Goretzka,Leon,8,46',46,0,second half,1,0
7214,S-7214,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-04945,Salas,Youstin,14,46',46,0,second half,0,1
7215,S-7215,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-01052,Klostermann,Lukas,16,46',46,0,second half,0,1
7216,S-7216,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-02687,Gündoğan,İlkay,21,55',55,0,second half,1,0
7217,S-7217,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-02566,Füllkrug,Niclas,9,55',55,0,second half,0,1
7218,S-7218,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-08207,Raum,David,3,66',66,0,second half,1,0
7219,S-7219,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-05090,Müller,Thomas,13,66',66,0,second half,1,0
7220,S-7220,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-02119,Havertz,Kai,7,66',66,0,second half,0,1
7221,S-7221,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-01343,Götze,Mario,11,66',66,0,second half,0,1
7222,S-7222,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-07484,Fuller,Keysher,4,74',74,0,second half,1,0
7223,S-7223,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-09953,Venegas,Johan,11,74',74,0,second half,1,0
7224,S-7224,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-02941,Matarrita,Rónald,22,74',74,0,second half,0,1
7225,S-7225,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-09708,Bennette,Jewison,9,74',74,0,second half,0,1
7226,S-7226,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-08183,Oviedo,Bryan,8,90'+3',90,3,"second half, stoppage time",1,0
7227,S-7227,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-09338,Tejeda,Yeltsin,17,90'+3',90,3,"second half, stoppage time",1,0
7228,S-7228,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-03272,Süle,Niklas,15,90'+3',90,3,"second half, stoppage time",1,0
7229,S-7229,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-08587,Contreras,Anthony,7,90'+3',90,3,"second half, stoppage time",0,1
7230,S-7230,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-16,Costa Rica,CRI,1,0,P-03588,Wilson,Roan,24,90'+3',90,3,"second half, stoppage time",0,1
7231,S-7231,WC-2022,2022 FIFA World Cup,M-2022-43,Costa Rica v Germany,2022-12-01,group stage,Group E,T-29,Germany,DEU,0,1,P-02378,Ginter,Matthias,4,90'+3',90,3,"second half, stoppage time",0,1
7232,S-7232,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-00441,Nagatomo,Yuto,5,46',46,0,second half,1,0
7233,S-7233,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-08791,Kubo,Takefusa,11,46',46,0,second half,1,0
7234,S-7234,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-06278,Azpilicueta,César,2,46',46,0,second half,1,0
7235,S-7235,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-06744,Dōan,Ritsu,8,46',46,0,second half,0,1
7236,S-7236,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-01107,Mitoma,Kaoru,9,46',46,0,second half,0,1
7237,S-7237,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-03075,Carvajal,Dani,20,46',46,0,second half,0,1
7238,S-7238,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-04136,Williams,Nico,12,57',57,0,second half,1,0
7239,S-7239,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-06791,Morata,Álvaro,7,57',57,0,second half,1,0
7240,S-7240,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-08300,Torres,Ferran,11,57',57,0,second half,0,1
7241,S-7241,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-09615,Asensio,Marco,10,57',57,0,second half,0,1
7242,S-7242,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-06117,Maeda,Daizen,25,62',62,0,second half,1,0
7243,S-7243,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-03605,Asano,Takuma,18,62',62,0,second half,0,1
7244,S-7244,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-01380,Kamada,Daichi,15,68',68,0,second half,1,0
7245,S-7245,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-08283,Balde,Alejandro,14,68',68,0,second half,1,0
7246,S-7246,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-07451,Gavi,not applicable,9,68',68,0,second half,1,0
7247,S-7247,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-09789,Tomiyasu,Takehiro,16,68',68,0,second half,0,1
7248,S-7248,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-08291,Fati,Ansu,25,68',68,0,second half,0,1
7249,S-7249,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-71,Spain,ESP,0,1,P-01561,Alba,Jordi,18,68',68,0,second half,0,1
7250,S-7250,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-07628,Tanaka,Ao,17,87',87,0,second half,1,0
7251,S-7251,WC-2022,2022 FIFA World Cup,M-2022-44,Japan v Spain,2022-12-01,group stage,Group E,T-42,Japan,JPN,1,0,P-00340,Endo,Wataru,6,87',87,0,second half,0,1
7252,S-7252,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-02778,Bentancur,Rodrigo,6,34',34,0,first half,1,0
7253,S-7253,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-09258,Vecino,Matías,5,34',34,0,first half,0,1
7254,S-7254,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-05170,Ayew,André,10,46',46,0,second half,1,0
7255,S-7255,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-05374,Ayew,Jordan,9,46',46,0,second half,1,0
7256,S-7256,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-05622,Sulemana,Kamaldeen,22,46',46,0,second half,0,1
7257,S-7257,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-09942,Bukari,Osman,11,46',46,0,second half,0,1
7258,S-7258,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-09993,Pellistri,Facundo,8,66',66,0,second half,1,0
7259,S-7259,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-01740,Suárez,Luis,9,66',66,0,second half,1,0
7260,S-7260,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-03222,Cavani,Edinson,21,66',66,0,second half,0,1
7261,S-7261,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-08999,de la Cruz,Nicolás,7,66',66,0,second half,0,1
7262,S-7262,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-02068,Abdul Samed,Salis,21,72',72,0,second half,1,0
7263,S-7263,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-03282,Williams,Iñaki,19,72',72,0,second half,1,0
7264,S-7264,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-00133,Semenyo,Antoine,25,72',72,0,second half,0,1
7265,S-7265,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-06827,Kyereh,Daniel-Kofi,8,72',72,0,second half,0,1
7266,S-7266,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-03780,de Arrascaeta,Giorgian,10,80',80,0,second half,1,0
7267,S-7267,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-06329,Núñez,Darwin,11,80',80,0,second half,1,0
7268,S-7268,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-02705,Gómez,Maxi,18,80',80,0,second half,0,1
7269,S-7269,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-81,Uruguay,URY,0,1,P-05443,Canobbio,Agustín,24,80',80,0,second half,0,1
7270,S-7270,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-00462,Kudus,Mohammed,20,90'+8',90,8,"second half, stoppage time",1,0
7271,S-7271,WC-2022,2022 FIFA World Cup,M-2022-45,Ghana v Uruguay,2022-12-02,group stage,Group H,T-30,Ghana,GHA,1,0,P-09471,Issahaku,Abdul Fatawu,7,90'+8',90,8,"second half, stoppage time",0,1
7272,S-7272,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-69,South Korea,KOR,1,0,P-08499,Lee,Jae-sung,10,65',65,0,second half,1,0
7273,S-7273,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-00205,Neves,Rúben,18,65',65,0,second half,1,0
7274,S-7274,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-06697,Nunes,Matheus,23,65',65,0,second half,1,0
7275,S-7275,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-03142,Ronaldo,Cristiano,7,65',65,0,second half,1,0
7276,S-7276,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-69,South Korea,KOR,1,0,P-03730,Hwang,Hee-chan,11,65',65,0,second half,0,1
7277,S-7277,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-01585,Palhinha,João,6,65',65,0,second half,0,1
7278,S-7278,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-07222,Leão,Rafael,15,65',65,0,second half,0,1
7279,S-7279,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-01916,Silva,André,9,65',65,0,second half,0,1
7280,S-7280,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-69,South Korea,KOR,1,0,P-03231,Kim,Young-gwon,19,81',81,0,second half,1,0
7281,S-7281,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-69,South Korea,KOR,1,0,P-08533,Kang-in,Lee,18,81',81,0,second half,1,0
7282,S-7282,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-06849,Vitinha,not applicable,16,81',81,0,second half,1,0
7283,S-7283,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-01402,Mário,João,17,81',81,0,second half,1,0
7284,S-7284,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-69,South Korea,KOR,1,0,P-03374,Ui-jo,Hwang,16,81',81,0,second half,0,1
7285,S-7285,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-69,South Korea,KOR,1,0,P-07290,Jun-ho,Son,13,81',81,0,second half,0,1
7286,S-7286,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-00524,Silva,Bernardo,10,81',81,0,second half,0,1
7287,S-7287,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-56,Portugal,PRT,0,1,P-03947,Carvalho,William,14,81',81,0,second half,0,1
7288,S-7288,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-69,South Korea,KOR,1,0,P-02894,Gue-sung,Cho,9,90'+3',90,3,"second half, stoppage time",1,0
7289,S-7289,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,2022-12-02,group stage,Group H,T-69,South Korea,KOR,1,0,P-01029,Yu-min,Cho,24,90'+3',90,3,"second half, stoppage time",0,1
7290,S-7290,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-08364,Telles,Alex,16,54',54,0,second half,1,0
7291,S-7291,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-08553,Fred,not applicable,8,54',54,0,second half,1,0
7292,S-7292,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-04047,Rodrygo,not applicable,21,54',54,0,second half,1,0
7293,S-7293,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-02223,Marquinhos,not applicable,4,54',54,0,second half,0,1
7294,S-7294,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-07263,Ribeiro,Éverton,22,54',54,0,second half,0,1
7295,S-7295,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-08735,Guimarães,Bruno,17,54',54,0,second half,0,1
7296,S-7296,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-11,Cameroon,CMR,1,0,P-09232,Mbeumo,Bryan,20,64',64,0,second half,1,0
7297,S-7297,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-04219,Jesus,Gabriel,18,64',64,0,second half,1,0
7298,S-7298,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-11,Cameroon,CMR,1,0,P-05901,Toko Ekambi,Karl,12,64',64,0,second half,0,1
7299,S-7299,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-01447,Pedro,not applicable,25,64',64,0,second half,0,1
7300,S-7300,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-11,Cameroon,CMR,1,0,P-05284,Kunde,Pierre,15,68',68,0,second half,1,0
7301,S-7301,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-11,Cameroon,CMR,1,0,P-04936,Ntcham,Olivier,22,68',68,0,second half,0,1
7302,S-7302,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-00730,Antony,not applicable,19,79',79,0,second half,1,0
7303,S-7303,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-09,Brazil,BRA,0,1,P-05950,Raphinha,not applicable,11,79',79,0,second half,0,1
7304,S-7304,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-11,Cameroon,CMR,1,0,P-07496,Ngamaleu,Moumi,6,86',86,0,second half,1,0
7305,S-7305,WC-2022,2022 FIFA World Cup,M-2022-47,Cameroon v Brazil,2022-12-02,group stage,Group G,T-11,Cameroon,CMR,1,0,P-03528,Ngom Mbekeli,Jerome,2,86',86,0,second half,0,1
7306,S-7306,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-01530,Veljković,Miloš,5,55',55,0,second half,1,0
7307,S-7307,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-06765,Vlahović,Dušan,18,55',55,0,second half,1,0
7308,S-7308,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-07537,Gudelj,Nemanja,8,55',55,0,second half,0,1
7309,S-7309,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-00344,Jović,Luka,11,55',55,0,second half,0,1
7310,S-7310,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-06611,Milinković-Savić,Sergej,20,68',68,0,second half,1,0
7311,S-7311,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-05565,Maksimović,Nemanja,6,68',68,0,second half,0,1
7312,S-7312,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-73,Switzerland,CHE,0,1,P-04191,Shaqiri,Xherdan,23,69',69,0,second half,1,0
7313,S-7313,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-73,Switzerland,CHE,0,1,P-09269,Sow,Djibril,15,69',69,0,second half,1,0
7314,S-7314,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-73,Switzerland,CHE,0,1,P-03584,Fernandes,Edimilson,2,69',69,0,second half,0,1
7315,S-7315,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-73,Switzerland,CHE,0,1,P-09878,Zakaria,Denis,6,69',69,0,second half,0,1
7316,S-7316,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-02733,Živković,Andrija,14,78',78,0,second half,1,0
7317,S-7317,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-02298,Tadić,Dušan,10,78',78,0,second half,1,0
7318,S-7318,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-09886,Đuričić,Filip,21,78',78,0,second half,0,1
7319,S-7319,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-64,Serbia,SRB,1,0,P-04338,Radonjić,Nemanja,7,78',78,0,second half,0,1
7320,S-7320,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-73,Switzerland,CHE,0,1,P-05054,Vargas,Ruben,17,83',83,0,second half,1,0
7321,S-7321,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-73,Switzerland,CHE,0,1,P-00095,Fassnacht,Christian,16,83',83,0,second half,0,1
7322,S-7322,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-73,Switzerland,CHE,0,1,P-09029,Embolo,Breel,7,90'+6',90,6,"second half, stoppage time",1,0
7323,S-7323,WC-2022,2022 FIFA World Cup,M-2022-48,Serbia v Switzerland,2022-12-02,group stage,Group G,T-73,Switzerland,CHE,0,1,P-08215,Okafor,Noah,19,90'+6',90,6,"second half, stoppage time",0,1
7324,S-7324,WC-2022,2022 FIFA World Cup,M-2022-49,Netherlands v United States,2022-12-03,round of 16,not applicable,T-46,Netherlands,NLD,1,0,P-05174,de Roon,Marten,15,46',46,0,second half,1,0
7325,S-7325,WC-2022,2022 FIFA World Cup,M-2022-49,Netherlands v United States,2022-12-03,round of 16,not applicable,T-46,Netherlands,NLD,1,0,P-00563,Klaassen,Davy,14,46',46,0,second half,1,0
7326,S-7326,WC-2022,2022 FIFA World Cup,M-2022-49,Netherlands v United States,2022-12-03,round of 16,not applicable,T-80,United States,USA,0,1,P-07079,Ferreira,Jesús,9,46',46,0,second half,1,0
7327,S-7327,WC-2022,2022 FIFA World Cup,M-2022-49,Netherlands v United States,2022-12-03,round of 16,not applicable,T-46,Netherlands,NLD,1,0,P-02710,Koopmeiners,Teun,20,46',46,0,second half,0,1
7328,S-7328,WC-2022,2022 FIFA World Cup,M-2022-49,Netherlands v United States,2022-12-03,round of 16,not applicable,T-46,Netherlands,NLD,1,0,P-06469,Bergwijn,Steven,7,46',46,0,second half,0,1
