key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code
12831,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-85744,Thorisdottir,Maria,3,defender,DF
12832,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-57821,Hovland,Stine,4,defender,DF
12833,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-48596,Skinnes Hansen,Synne,5,midfielder,MF
12834,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-74073,Mjelde,Maren,6,defender,DF
12835,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-38110,Thorsnes,Elise,7,forward,FW
12836,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-22963,Bøe Risa,Vilde,8,midfielder,MF
12837,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-09212,Herlovsen,Isabell,9,forward,FW
12838,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-22811,Hansen,Caroline Graham,10,forward,FW
12839,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-67898,Utland,Lisa-Marie Karlseng,11,forward,FW
12840,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-32235,Fiskerstrand,Cecilie,12,goal keeper,GK
12841,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-63803,Åsland,Therese,13,forward,FW
12842,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-56682,Engen,Ingrid Syrstad,14,midfielder,MF
12843,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-12306,Eikeland,Amalie,15,midfielder,MF
12844,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-77652,Reiten,Guro,16,forward,FW
12845,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-29295,Minde,Kristine,17,midfielder,MF
12846,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-82215,Maanum,Frida,18,midfielder,MF
12847,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-44649,Kvamme,Cecilie Redisch,19,defender,DF
12848,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-48031,Haavi,Emilie,20,forward,FW
12849,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-77852,Sævik,Karina,21,midfielder,MF
12850,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-88386,Nautnes,Emilie,22,forward,FW
12851,WC-2019,2019 FIFA Women's World Cup,T-53,Norway,NOR,P-91984,Bogstad,Oda Maria Hove,23,goal keeper,GK
12852,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-76817,Alexander,Lee,1,goal keeper,GK
12853,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-04980,Smith,Kirsty,2,defender,DF
12854,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-25596,Docherty,Nicola,3,defender,DF
12855,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-04543,Corsie,Rachel,4,defender,DF
12856,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-86688,Beattie,Jen,5,defender,DF
12857,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-06994,Love,Joanne,6,midfielder,MF
12858,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-93076,Lauder,Hayley,7,defender,DF
12859,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-07522,Little,Kim,8,midfielder,MF
12860,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-16255,Weir,Caroline,9,midfielder,MF
12861,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-24104,Crichton,Leanne,10,midfielder,MF
12862,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-56744,Evans,Lisa,11,forward,FW
12863,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-91493,Lynn,Shannon,12,goal keeper,GK
12864,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-98441,Ross,Jane,13,forward,FW
12865,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-77204,Arthur,Chloe,14,defender,DF
12866,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-35487,Howard,Sophie,15,defender,DF
12867,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-25443,Murray,Christie,16,midfielder,MF
12868,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-24424,Murray,Joelle,17,defender,DF
12869,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-91406,Emslie,Claire,18,forward,FW
12870,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-90678,Clelland,Lana,19,forward,FW
12871,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-92690,Brown,Fiona,20,forward,FW
12872,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-14478,Fife,Jenna,21,goal keeper,GK
12873,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-39315,Cuthbert,Erin,22,forward,FW
12874,WC-2019,2019 FIFA Women's World Cup,T-64,Scotland,SCO,P-10240,Arnot,Lizzie,23,forward,FW
12875,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-07569,Mpuru,Mapaseka,1,goal keeper,GK
12876,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-11369,Ramalepe,Lebogang,2,defender,DF
12877,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-11968,Vilakazi,Nothando,3,defender,DF
12878,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-45038,Matlou,Noko,4,defender,DF
12879,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-13569,van Wyk,Janine,5,defender,DF
12880,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-97934,Makhabane,Mamello,6,midfielder,MF
12881,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-51606,Dhlamini,Karabo,7,midfielder,MF
12882,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-20364,Fulutudilu,Ode,8,forward,FW
12883,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-47455,Mthandi,Amanda,9,forward,FW
12884,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-65355,Motlhalo,Linda,10,forward,FW
12885,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-46109,Kgatlana,Thembi,11,forward,FW
12886,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-55720,Seoposenwe,Jermaine,12,forward,FW
12887,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-24675,Mbane,Bambanani,13,midfielder,MF
12888,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-14454,Makhubela,Tiisetso,14,defender,DF
12889,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-28995,Jane,Refiloe,15,midfielder,MF
12890,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-92858,Dlamini,Andile,16,goal keeper,GK
12891,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-19745,Smeda,Leandra,17,midfielder,MF
12892,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-75054,Gamede,Bongeka,18,defender,DF
12893,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-27801,Biyana,Kholosa,19,midfielder,MF
12894,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-88898,Swart,Kaylin,20,goal keeper,GK
12895,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-79237,Ndimeni,Busisiwe,21,forward,FW
12896,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-16808,Mulaudzi,Rhoda,22,forward,FW
12897,WC-2019,2019 FIFA Women's World Cup,T-70,South Africa,ZAF,P-51920,Holweni,Sibulele,23,midfielder,MF
12898,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-34923,Kang,Ga-ae,1,goal keeper,GK
12899,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-70687,Lee,Eun-mi,2,defender,DF
12900,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-12406,Jeong,Yeong-a,3,defender,DF
12901,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-73479,Hwang,Bo-ram,4,defender,DF
12902,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-11539,Kim,Do-yeon,5,defender,DF
12903,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-96637,Lim,Seon-joo,6,defender,DF
12904,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-23175,Lee,Min-a,7,midfielder,MF
12905,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-35864,Cho,So-hyun,8,midfielder,MF
12906,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-86842,Moon,Mi-ra,9,midfielder,MF
12907,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-08264,Ji,So-yun,10,forward,FW
12908,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-49393,Jung,Seol-bin,11,forward,FW
12909,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-46735,Kang,Yu-mi,12,forward,FW
12910,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-56762,Yeo,Min-ji,13,forward,FW
12911,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-32041,Shin,Dam-yeong,14,defender,DF
12912,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-41848,Lee,Young-ju,15,midfielder,MF
12913,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-53137,Jang,Sel-gi,16,defender,DF
12914,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-97215,Lee,Geum-min,17,forward,FW
12915,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-70854,Kim,Min-jeong,18,goal keeper,GK
12916,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-39704,Lee,So-dam,19,midfielder,MF
12917,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-58271,Kim,Hye-ri,20,defender,DF
12918,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-41156,Jung,Bo-ram,21,goal keeper,GK
12919,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-47230,Son,Hwa-yeon,22,forward,FW
12920,WC-2019,2019 FIFA Women's World Cup,T-71,South Korea,KOR,P-84114,Kang,Chae-rim,23,forward,FW
12921,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-92234,Gallardo,Lola,1,goal keeper,GK
12922,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-70737,Jiménez,Celia,2,defender,DF
12923,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-89115,Ouahabi,Leila,3,defender,DF
12924,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-79226,Paredes,Irene,4,defender,DF
12925,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-05213,Andrés,Ivana,5,defender,DF
12926,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-10289,Losada,Vicky,6,midfielder,MF
12927,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-84365,Corredera,Marta,7,defender,DF
12928,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-62805,Torrejón,Marta,8,defender,DF
12929,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-19703,Caldentey,Mariona,9,forward,FW
12930,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-90837,Hermoso,Jennifer,10,forward,FW
12931,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-68406,Putellas,Alexia,11,forward,FW
12932,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-16202,Guijarro,Patricia,12,midfielder,MF
12933,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-01567,Paños,Sandra,13,goal keeper,GK
12934,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-65568,Torrecilla,Virginia,14,midfielder,MF
12935,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-16259,Meseguer,Silvia,15,midfielder,MF
12936,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-75163,León,María Pilar,16,defender,DF
12937,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-22924,García,Lucía,17,forward,FW
12938,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-71200,Bonmatí,Aitana,18,midfielder,MF
12939,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-19347,Sampedro,Amanda,19,forward,FW
12940,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-25615,Pereira,Andrea,20,defender,DF
12941,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-84258,Falcón,Andrea,21,midfielder,MF
12942,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-14224,García,Nahikari,22,forward,FW
12943,WC-2019,2019 FIFA Women's World Cup,T-73,Spain,ESP,P-47065,Quiñones,María Asunción,23,goal keeper,GK
12944,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-27779,Lindahl,Hedvig,1,goal keeper,GK
12945,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-07053,Andersson,Jonna,2,defender,DF
12946,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-10056,Sembrant,Linda,3,defender,DF
12947,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-56701,Glas,Hanna,4,defender,DF
12948,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-52228,Fischer,Nilla,5,defender,DF
12949,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-76573,Eriksson,Magdalena,6,defender,DF
12950,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-93553,Janogy,Madelen,7,forward,FW
12951,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-48545,Hurtig,Lina,8,forward,FW
12952,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-90086,Asllani,Kosovare,9,forward,FW
12953,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-27729,Jakobsson,Sofia,10,forward,FW
12954,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-62190,Blackstenius,Stina,11,forward,FW
12955,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-96469,Falk,Jennifer,12,goal keeper,GK
12956,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-02921,Ilestedt,Amanda,13,defender,DF
12957,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-84995,Roddar,Julia,14,midfielder,MF
12958,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-24130,Björn,Nathalie,15,defender,DF
12959,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-89508,Zigiotti Olme,Julia,16,forward,FW
12960,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-94354,Seger,Caroline,17,midfielder,MF
12961,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-99138,Rolfö,Fridolina,18,forward,FW
12962,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-33464,Anvegård,Anna,19,forward,FW
12963,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-28884,Larsson,Mimmi,20,forward,FW
12964,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-25946,Mušović,Zećira,21,goal keeper,GK
12965,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-10653,Schough,Olivia,22,midfielder,MF
12966,WC-2019,2019 FIFA Women's World Cup,T-74,Sweden,SWE,P-76903,Rubensson,Elin,23,midfielder,MF
12967,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-87745,Waraporn,Boonsing,1,goal keeper,GK
12968,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-46356,Kanjanaporn,Saengkoon,2,defender,DF
12969,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-05007,Natthakarn,Chinwong,3,defender,DF
12970,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-08487,Duangnapa,Sritala,4,defender,DF
12971,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-50085,Ainon,Phancha,5,defender,DF
12972,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-02347,Pikul,Khueanpet,6,midfielder,MF
12973,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-53921,Silawan,Intamee,7,midfielder,MF
12974,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-98000,Nild,Miranda,8,forward,FW
12975,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-26203,Warunee,Phetwiset,9,defender,DF
12976,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-61491,Sunisa,Srangthaisong,10,defender,DF
12977,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-49535,Sudarat,Chuchuen,11,midfielder,MF
12978,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-14339,Rattikan,Thongsombut,12,midfielder,MF
12979,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-42972,Orathai,Srimanee,13,forward,FW
12980,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-40231,Saowalak,Pengngam,14,forward,FW
12981,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-74376,Orapin,Waenngoen,15,midfielder,MF
12982,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-65800,Khwanrudi,Saengchan,16,defender,DF
12983,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-69603,Taneekarn,Dangda,17,forward,FW
12984,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-77946,Sukanya,Chor Charoenying,18,goal keeper,GK
12985,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-23511,Pitsamai,Sornsai,19,defender,DF
12986,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-50304,Wilaiporn,Boothduang,20,midfielder,MF
12987,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-88523,Kanjana,Sungngoen,21,midfielder,MF
12988,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-23564,Sornpao,Tiffany,22,goal keeper,GK
12989,WC-2019,2019 FIFA Women's World Cup,T-76,Thailand,THA,P-34799,Phornphirun,Philawan,23,defender,DF
12990,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-12946,Naeher,Alyssa,1,goal keeper,GK
12991,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-06125,Pugh,Mallory,2,forward,FW
12992,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-59472,Mewis,Sam,3,midfielder,MF
12993,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-64276,Sauerbrunn,Becky,4,defender,DF
12994,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-72568,O'Hara,Kelley,5,defender,DF
12995,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-96028,Brian,Morgan,6,midfielder,MF
12996,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-97292,Dahlkemper,Abby,7,defender,DF
12997,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-65433,Ertz,Julie,8,midfielder,MF
12998,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-46428,Horan,Lindsey,9,midfielder,MF
12999,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-62104,Lloyd,Carli,10,forward,FW
13000,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-45187,Krieger,Ali,11,defender,DF
13001,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-71623,Davidson,Tierna,12,defender,DF
13002,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-37034,Morgan,Alex,13,forward,FW
13003,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-41858,Sonnett,Emily,14,defender,DF
13004,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-09273,Rapinoe,Megan,15,forward,FW
13005,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-65982,Lavelle,Rose,16,midfielder,MF
13006,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-35525,Heath,Tobin,17,forward,FW
13007,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-32811,Harris,Ashlyn,18,goal keeper,GK
13008,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-91711,Dunn,Crystal,19,defender,DF
13009,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-98384,Long,Allie,20,midfielder,MF
13010,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-03657,Franch,Adrianna,21,goal keeper,GK
13011,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-66473,McDonald,Jessica,22,forward,FW
13012,WC-2019,2019 FIFA Women's World Cup,T-83,United States,USA,P-79931,Press,Christen,23,forward,FW
13013,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-39788,Armani,Franco,1,goal keeper,GK
13014,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-00652,Foyth,Juan,2,defender,DF
13015,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-35173,Tagliafico,Nicolás,3,defender,DF
13016,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-91431,Montiel,Gonzalo,4,defender,DF
13017,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-27582,Paredes,Leandro,5,midfielder,MF
13018,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-29298,Pezzella,Germán,6,defender,DF
13019,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-37314,De Paul,Rodrigo,7,midfielder,MF
13020,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-73712,Acuña,Marcos,8,midfielder,MF
13021,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-19776,Álvarez,Julián,9,forward,FW
13022,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-14758,Messi,Lionel,10,forward,FW
13023,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-42113,Di María,Ángel,11,forward,FW
13024,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-36188,Rulli,Gerónimo,12,goal keeper,GK
13025,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-79650,Romero,Cristian,13,defender,DF
13026,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-40147,Palacios,Exequiel,14,midfielder,MF
13027,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-92353,Correa,Ángel,15,forward,FW
13028,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-56659,Almada,Thiago,16,midfielder,MF
13029,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-10231,Gómez,Papu,17,midfielder,MF
13030,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-03265,Rodríguez,Guido,18,midfielder,MF
13031,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-49114,Otamendi,Nicolás,19,defender,DF
13032,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-71343,Mac Allister,Alexis,20,midfielder,MF
13033,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-28151,Dybala,Paulo,21,forward,FW
13034,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-81505,Martínez,Lautaro,22,forward,FW
13035,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-13162,Martínez,Emiliano,23,goal keeper,GK
13036,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-10739,Fernández,Enzo,24,midfielder,MF
13037,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-23070,Martínez,Lisandro,25,defender,DF
13038,WC-2022,2022 FIFA Men's World Cup,T-03,Argentina,ARG,P-84430,Molina,Nahuel,26,defender,DF
13039,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-10244,Ryan,Mathew,1,goal keeper,GK
13040,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-59727,Degenek,Miloš,2,defender,DF
13041,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-09062,Atkinson,Nathaniel,3,defender,DF
13042,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-88273,Rowles,Kye,4,defender,DF
13043,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-24134,Karačić,Fran,5,defender,DF
13044,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-34915,Tilio,Marco,6,forward,FW
13045,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-35837,Leckie,Mathew,7,forward,FW
13046,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-97422,Wright,Bailey,8,defender,DF
13047,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-20087,Maclaren,Jamie,9,forward,FW
13048,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-82945,Hrustic,Ajdin,10,midfielder,MF
13049,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-61979,Mabil,Awer,11,forward,FW
13050,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-30596,Redmayne,Andrew,12,goal keeper,GK
13051,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-95847,Mooy,Aaron,13,midfielder,MF
13052,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-51406,McGree,Riley,14,midfielder,MF
13053,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-91029,Duke,Mitchell,15,forward,FW
13054,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-51118,Behich,Aziz,16,defender,DF
13055,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-64249,Devlin,Cameron,17,midfielder,MF
13056,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-11675,Vukovic,Danny,18,goal keeper,GK
13057,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-89217,Souttar,Harry,19,defender,DF
13058,WC-2022,2022 FIFA Men's World Cup,T-04,Australia,AUS,P-68599,Deng,Thomas,20,defender,DF
