key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,position_name,position_code,starter,substitute,captain
15175,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-15,Colombia,COL,1,0,P-09149,Mejía,Alexander,15,midfielder,MF,0,1,0
15176,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-15,Colombia,COL,1,0,P-08156,Martínez,Jackson,21,forward,FW,0,1,0
15177,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-01548,Karnezis,Orestis,1,goal keeper,GK,1,0,0
15178,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-00989,Maniatis,Giannis,2,center midfielder,CM,1,0,0
15179,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-01233,Manolas,Kostas,4,center back,CB,1,0,0
15180,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-01777,Samaras,Georgios,7,center forward,CF,1,0,0
15181,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-02382,Kone,Panagiotis,8,left midfielder,LM,1,0,0
15182,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-01775,Salpingidis,Dimitris,14,right midfielder,RM,1,0,0
15183,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-05095,Torosidis,Vasilis,15,right back,RB,1,0,0
15184,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-09310,Gekas,Theofanis,17,center forward,CF,1,0,0
15185,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-00686,Papastathopoulos,Sokratis,19,center back,CB,1,0,0
15186,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-01964,Holebas,José,20,left back,LB,1,0,0
15187,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-03541,Katsouranis,Kostas,21,center midfielder,CM,1,0,1
15188,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-00138,Mitroglou,Kostas,9,forward,FW,0,1,0
15189,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-02996,Karagounis,Giorgos,10,midfielder,MF,0,1,0
15190,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-02764,Fetfatzidis,Giannis,18,midfielder,MF,0,1,0
15191,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-04246,Muslera,Fernando,1,goal keeper,GK,1,0,0
15192,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-05515,Lugano,Diego,2,center back,CB,1,0,1
15193,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-07625,Godín,Diego,3,center back,CB,1,0,0
15194,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-03850,Gargano,Walter,5,center midfielder,CM,1,0,0
15195,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-01465,Rodríguez,Cristian,7,left midfielder,LM,1,0,0
15196,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-09223,Forlán,Diego,10,center forward,CF,1,0,0
15197,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-05508,Stuani,Cristhian,11,right midfielder,RM,1,0,0
15198,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-08564,Pereira,Maxi,16,right back,RB,1,0,0
15199,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-01132,Arévalo Ríos,Egidio,17,center midfielder,CM,1,0,0
15200,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-03222,Cavani,Edinson,21,center forward,CF,1,0,0
15201,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-05854,Cáceres,Martín,22,left back,LB,1,0,0
15202,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-02193,Hernández,Abel,8,forward,FW,0,1,0
15203,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-08997,Lodeiro,Nicolás,14,midfielder,MF,0,1,0
15204,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-06781,González,Álvaro,20,midfielder,MF,0,1,0
15205,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-06935,Navas,Keylor,1,goal keeper,GK,1,0,0
15206,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-07063,González,Giancarlo,3,center back,CB,1,0,0
15207,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-03972,Umaña,Michael,4,center back,CB,1,0,0
15208,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-05450,Borges,Celso,5,center midfielder,CM,1,0,0
15209,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-05022,Duarte,Óscar,6,center back,CB,1,0,0
15210,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-03673,Bolaños,Christian,7,attacking midfielder,AM,1,0,0
15211,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-05030,Campbell,Joel,9,center forward,CF,1,0,0
15212,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-09367,Ruiz,Bryan,10,attacking midfielder,AM,1,0,1
15213,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-04484,Díaz,Júnior,15,left wing back,LWB,1,0,0
15214,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-00043,Gamboa,Cristian,16,right wing back,RWB,1,0,0
15215,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-09338,Tejeda,Yeltsin,17,center midfielder,CM,1,0,0
15216,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-09239,Barrantes,Michael,11,midfielder,MF,0,1,0
15217,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-05500,Ureña,Marco,21,forward,FW,0,1,0
15218,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-01950,Cubero,José Miguel,22,midfielder,MF,0,1,0
15219,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-07621,Hart,Joe,1,goal keeper,GK,1,0,0
15220,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-02713,Johnson,Glen,2,right back,RB,1,0,0
15221,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-09603,Baines,Leighton,3,left back,LB,1,0,0
15222,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-02373,Gerrard,Steven,4,center midfielder,CM,1,0,1
15223,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-07329,Cahill,Gary,5,center back,CB,1,0,0
15224,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-08977,Jagielka,Phil,6,center back,CB,1,0,0
15225,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-01039,Sturridge,Daniel,9,center forward,CF,1,0,0
15226,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-03129,Rooney,Wayne,10,left winger,LW,1,0,0
15227,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-02978,Welbeck,Danny,11,right winger,RW,1,0,0
15228,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-03347,Henderson,Jordan,14,center midfielder,CM,1,0,0
15229,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-03047,Sterling,Raheem,19,attacking midfielder,AM,1,0,0
15230,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-04420,Wilshere,Jack,7,midfielder,MF,0,1,0
15231,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-04188,Lallana,Adam,20,midfielder,MF,0,1,0
15232,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-08423,Barkley,Ross,21,midfielder,MF,0,1,0
15233,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-00979,Chiellini,Giorgio,3,left back,LB,1,0,0
15234,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-07087,Darmian,Matteo,4,right back,RB,1,0,0
15235,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-09571,Candreva,Antonio,6,second striker,SS,1,0,0
15236,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-07024,Marchisio,Claudio,8,right midfielder,RM,1,0,0
15237,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-01686,Balotelli,Mario,9,center forward,CF,1,0,0
15238,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-00142,Sirigu,Salvatore,12,goal keeper,GK,1,0,0
15239,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-06717,Barzagli,Andrea,15,center back,CB,1,0,0
15240,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-00192,De Rossi,Daniele,16,center midfielder,CM,1,0,0
15241,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-07605,Paletta,Gabriel,20,center back,CB,1,0,0
15242,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-07810,Pirlo,Andrea,21,attacking midfielder,AM,1,0,1
15243,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-01991,Verratti,Marco,23,left midfielder,LM,1,0,0
15244,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-04629,Motta,Thiago,5,midfielder,MF,0,1,0
15245,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-09026,Immobile,Ciro,17,forward,FW,0,1,0
15246,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-39,Italy,ITA,0,1,P-08062,Parolo,Marco,18,midfielder,MF,0,1,0
15247,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-00313,Barry,Boubacar,1,goal keeper,GK,1,0,0
15248,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-03998,Boka,Arthur,3,left back,LB,1,0,0
15249,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-09829,Zokora,Didier,5,center back,CB,1,0,0
15250,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-06396,Kalou,Salomon,8,right forward,RF,1,0,0
15251,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-03343,Tioté,Cheick,9,center midfielder,CM,1,0,0
15252,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-03147,Gervinho,not applicable,10,left forward,LF,1,0,0
15253,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-07602,Bony,Wilfried,12,center forward,CF,1,0,0
15254,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-06820,Aurier,Serge,17,right back,RB,1,0,0
15255,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-05965,Touré,Yaya,19,attacking midfielder,AM,1,0,1
15256,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-03095,Dié,Serey,20,center midfielder,CM,1,0,0
15257,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-08046,Bamba,Sol,22,center back,CB,1,0,0
15258,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-06256,Drogba,Didier,11,forward,FW,0,1,0
15259,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-05893,Ya Konan,Didier,13,forward,FW,0,1,0
15260,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-06241,Djakpa,Constant,18,defender,DF,0,1,0
15261,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-01035,Kawashima,Eiji,1,goal keeper,GK,1,0,0
15262,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-09057,Uchida,Atsuto,2,right back,RB,1,0,0
15263,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-06655,Honda,Keisuke,4,attacking midfielder,AM,1,0,0
15264,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-00441,Nagatomo,Yuto,5,left back,LB,1,0,0
15265,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-03068,Morishige,Masato,6,center back,CB,1,0,0
15266,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-03457,Okazaki,Shinji,9,right winger,RW,1,0,0
15267,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-09644,Kagawa,Shinji,10,left winger,LW,1,0,0
15268,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-06792,Yamaguchi,Hotaru,16,defensive midfielder,DM,1,0,0
15269,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-04090,Hasebe,Makoto,17,defensive midfielder,DM,1,0,1
15270,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-03887,Osako,Yuya,18,center forward,CF,1,0,0
15271,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-01475,Yoshida,Maya,22,center back,CB,1,0,0
15272,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-02015,Endō,Yasuhito,7,midfielder,MF,0,1,0
15273,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-00085,Kakitani,Yoichiro,11,midfielder,MF,0,1,0
15274,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-05998,Ōkubo,Yoshito,13,forward,FW,0,1,0
15275,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-01098,Benaglio,Diego,1,goal keeper,GK,1,0,0
15276,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-07929,Lichtsteiner,Stephan,2,right back,RB,1,0,0
15277,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-09016,von Bergen,Steve,5,center back,CB,1,0,0
15278,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-00243,Inler,Gökhan,8,defensive midfielder,DM,1,0,1
15279,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-02009,Xhaka,Granit,10,attacking midfielder,AM,1,0,0
15280,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-09041,Behrami,Valon,11,defensive midfielder,DM,1,0,0
15281,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-07749,Rodríguez,Ricardo,13,left back,LB,1,0,0
15282,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-04080,Stocker,Valentin,14,left winger,LW,1,0,0
15283,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-04468,Drmić,Josip,19,center forward,CF,1,0,0
15284,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-06064,Djourou,Johan,20,center back,CB,1,0,0
15285,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-04191,Shaqiri,Xherdan,23,right winger,RW,1,0,0
15286,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-08918,Seferovic,Haris,9,forward,FW,0,1,0
15287,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-00873,Mehmedi,Admir,18,forward,FW,0,1,0
15288,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-05303,Guagua,Jorge,2,center back,CB,1,0,0
15289,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-06411,Erazo,Frickson,3,center back,CB,1,0,0
15290,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-03158,Paredes,Juan Carlos,4,right back,RB,1,0,0
15291,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-04481,Noboa,Christian,6,center midfielder,CM,1,0,0
15292,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-05685,Montero,Jefferson,7,left midfielder,LM,1,0,0
15293,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-09444,Ayoví,Walter,10,left back,LB,1,0,0
15294,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-00283,Caicedo,Felipe,11,center forward,CF,1,0,0
15295,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-01503,Valencia,Enner,13,center forward,CF,1,0,0
15296,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-05336,Valencia,Antonio,16,right midfielder,RM,1,0,1
15297,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-04276,Domínguez,Alexander,22,goal keeper,GK,1,0,0
15298,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-06090,Gruezo,Carlos,23,center midfielder,CM,1,0,0
15299,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-02835,Rojas,Joao,9,midfielder,MF,0,1,0
15300,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-02740,Arroyo,Michael,15,midfielder,MF,0,1,0
15301,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-09916,Lloris,Hugo,1,goal keeper,GK,1,0,1
15302,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-06575,Debuchy,Mathieu,2,right back,RB,1,0,0
15303,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-02182,Evra,Patrice,3,left back,LB,1,0,0
15304,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-00846,Varane,Raphaël,4,center back,CB,1,0,0
15305,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-02416,Sakho,Mamadou,5,center back,CB,1,0,0
15306,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-01412,Cabaye,Yohan,6,defensive midfielder,DM,1,0,0
15307,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-06694,Valbuena,Mathieu,8,right forward,RF,1,0,0
15308,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-06284,Benzema,Karim,10,center forward,CF,1,0,0
15309,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-07450,Griezmann,Antoine,11,left forward,LF,1,0,0
15310,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-01970,Matuidi,Blaise,14,center midfielder,CM,1,0,0
15311,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-06623,Pogba,Paul,19,center midfielder,CM,1,0,0
