key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,referee_id,family_name,given_name,country_name,confederation_id,confederation_name,confederation_code
985,WC-2014,2014 FIFA Men's World Cup,M-2014-33,Australia vs Spain,2014-06-23,group stage,Group B,R-403,Shukralla,Nawaf,Bahrain,CF-1,Asian Football Confederation,AFC
986,WC-2014,2014 FIFA Men's World Cup,M-2014-34,Netherlands vs Chile,2014-06-23,group stage,Group B,R-167,Gassama,Bakary,Gambia,CF-2,Confederation of African Football,CAF
987,WC-2014,2014 FIFA Men's World Cup,M-2014-35,Cameroon vs Brazil,2014-06-23,group stage,Group A,R-141,Eriksson,Jonas,Sweden,CF-6,Union of European Football Associations,UEFA
988,WC-2014,2014 FIFA Men's World Cup,M-2014-36,Croatia vs Mexico,2014-06-23,group stage,Group A,R-202,Irmatov,Ravshan,Uzbekistan,CF-1,Asian Football Confederation,AFC
989,WC-2014,2014 FIFA Men's World Cup,M-2014-37,Costa Rica vs England,2014-06-24,group stage,Group D,R-185,Haimoudi,Djamel,Algeria,CF-2,Confederation of African Football,CAF
990,WC-2014,2014 FIFA Men's World Cup,M-2014-38,Italy vs Uruguay,2014-06-24,group stage,Group D,R-377,Rodríguez,Marco Antonio,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
991,WC-2014,2014 FIFA Men's World Cup,M-2014-39,Japan vs Colombia,2014-06-24,group stage,Group C,R-352,Proença,Pedro,Portugal,CF-6,Union of European Football Associations,UEFA
992,WC-2014,2014 FIFA Men's World Cup,M-2014-40,Greece vs Ivory Coast,2014-06-24,group stage,Group C,R-464,Vera,Carlos,Ecuador,CF-4,South American Football Confederation,CONMEBOL
993,WC-2014,2014 FIFA Men's World Cup,M-2014-41,Bosnia and Herzegovina vs Iran,2014-06-25,group stage,Group F,R-462,Velasco Carballo,Carlos,Spain,CF-6,Union of European Football Associations,UEFA
994,WC-2014,2014 FIFA Men's World Cup,M-2014-42,Nigeria vs Argentina,2014-06-25,group stage,Group F,R-374,Rizzoli,Nicola,Italy,CF-6,Union of European Football Associations,UEFA
995,WC-2014,2014 FIFA Men's World Cup,M-2014-43,Honduras vs Switzerland,2014-06-25,group stage,Group E,R-346,Pitana,Néstor,Argentina,CF-4,South American Football Confederation,CONMEBOL
996,WC-2014,2014 FIFA Men's World Cup,M-2014-44,Ecuador vs France,2014-06-25,group stage,Group E,R-130,Doué,Noumandiez,Ivory Coast,CF-2,Confederation of African Football,CAF
997,WC-2014,2014 FIFA Men's World Cup,M-2014-45,Portugal vs Ghana,2014-06-26,group stage,Group G,R-403,Shukralla,Nawaf,Bahrain,CF-1,Asian Football Confederation,AFC
998,WC-2014,2014 FIFA Men's World Cup,M-2014-46,United States vs Germany,2014-06-26,group stage,Group G,R-202,Irmatov,Ravshan,Uzbekistan,CF-1,Asian Football Confederation,AFC
999,WC-2014,2014 FIFA Men's World Cup,M-2014-47,Algeria vs Russia,2014-06-26,group stage,Group H,R-076,Çakır,Cüneyt,Turkey,CF-6,Union of European Football Associations,UEFA
1000,WC-2014,2014 FIFA Men's World Cup,M-2014-48,South Korea vs Belgium,2014-06-26,group stage,Group H,R-477,Williams,Ben,Australia,CF-1,Asian Football Confederation,AFC
1001,WC-2014,2014 FIFA Men's World Cup,M-2014-49,Brazil vs Chile,2014-06-28,round of 16,not applicable,R-473,Webb,Howard,England,CF-6,Union of European Football Associations,UEFA
1002,WC-2014,2014 FIFA Men's World Cup,M-2014-50,Colombia vs Uruguay,2014-06-28,round of 16,not applicable,R-228,Kuipers,Björn,Netherlands,CF-6,Union of European Football Associations,UEFA
1003,WC-2014,2014 FIFA Men's World Cup,M-2014-51,Netherlands vs Mexico,2014-06-29,round of 16,not applicable,R-352,Proença,Pedro,Portugal,CF-6,Union of European Football Associations,UEFA
1004,WC-2014,2014 FIFA Men's World Cup,M-2014-52,Costa Rica vs Greece,2014-06-29,round of 16,not applicable,R-477,Williams,Ben,Australia,CF-1,Asian Football Confederation,AFC
1005,WC-2014,2014 FIFA Men's World Cup,M-2014-53,France vs Nigeria,2014-06-30,round of 16,not applicable,R-169,Geiger,Mark,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1006,WC-2014,2014 FIFA Men's World Cup,M-2014-54,Germany vs Algeria,2014-06-30,round of 16,not applicable,R-372,Ricci,Sandro,Brazil,CF-4,South American Football Confederation,CONMEBOL
1007,WC-2014,2014 FIFA Men's World Cup,M-2014-55,Argentina vs Switzerland,2014-07-01,round of 16,not applicable,R-141,Eriksson,Jonas,Sweden,CF-6,Union of European Football Associations,UEFA
1008,WC-2014,2014 FIFA Men's World Cup,M-2014-56,Belgium vs United States,2014-07-01,round of 16,not applicable,R-185,Haimoudi,Djamel,Algeria,CF-2,Confederation of African Football,CAF
1009,WC-2014,2014 FIFA Men's World Cup,M-2014-57,France vs Germany,2014-07-04,quarter-finals,not applicable,R-346,Pitana,Néstor,Argentina,CF-4,South American Football Confederation,CONMEBOL
1010,WC-2014,2014 FIFA Men's World Cup,M-2014-58,Brazil vs Colombia,2014-07-04,quarter-finals,not applicable,R-462,Velasco Carballo,Carlos,Spain,CF-6,Union of European Football Associations,UEFA
1011,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,not applicable,R-374,Rizzoli,Nicola,Italy,CF-6,Union of European Football Associations,UEFA
1012,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,2014-07-05,quarter-finals,not applicable,R-202,Irmatov,Ravshan,Uzbekistan,CF-1,Asian Football Confederation,AFC
1013,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,not applicable,R-377,Rodríguez,Marco Antonio,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1014,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,2014-07-09,semi-finals,not applicable,R-076,Çakır,Cüneyt,Turkey,CF-6,Union of European Football Associations,UEFA
1015,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,not applicable,R-185,Haimoudi,Djamel,Algeria,CF-2,Confederation of African Football,CAF
1016,WC-2014,2014 FIFA Men's World Cup,M-2014-64,Germany vs Argentina,2014-07-13,final,not applicable,R-374,Rizzoli,Nicola,Italy,CF-6,Union of European Football Associations,UEFA
1017,WC-2015,2015 FIFA Women's World Cup,M-2015-01,Canada vs China,2015-06-06,group stage,Group A,R-303,Monzul,Kateryna,Ukraine,CF-6,Union of European Football Associations,UEFA
1018,WC-2015,2015 FIFA Women's World Cup,M-2015-02,New Zealand vs Netherlands,2015-06-06,group stage,Group A,R-018,Alvarado,Quetzalli,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1019,WC-2015,2015 FIFA Women's World Cup,M-2015-03,Norway vs Thailand,2015-06-07,group stage,Group B,R-219,Keighley,Anna-Marie,New Zealand,CF-5,Oceania Football Confederation,OFC
1020,WC-2015,2015 FIFA Women's World Cup,M-2015-04,Germany vs Ivory Coast,2015-06-07,group stage,Group B,R-090,Chenard,Carol Anne,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1021,WC-2015,2015 FIFA Women's World Cup,M-2015-05,Sweden vs Nigeria,2015-06-08,group stage,Group D,R-370,Ri,Hyang-ok,North Korea,CF-1,Asian Football Confederation,AFC
1022,WC-2015,2015 FIFA Women's World Cup,M-2015-06,Cameroon vs Ecuador,2015-06-08,group stage,Group c,R-229,Kulcsár,Katalin,Hungary,CF-6,Union of European Football Associations,UEFA
1023,WC-2015,2015 FIFA Women's World Cup,M-2015-07,United States vs Australia,2015-06-08,group stage,Group D,R-443,Umpiérrez,Claudia,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1024,WC-2015,2015 FIFA Women's World Cup,M-2015-08,Japan vs Switzerland,2015-06-08,group stage,Group C,R-463,Venegas,Lucila,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1025,WC-2015,2015 FIFA Women's World Cup,M-2015-09,France vs England,2015-06-09,group stage,Group F,R-301,Mitsi,Efthalia,Greece,CF-6,Union of European Football Associations,UEFA
1026,WC-2015,2015 FIFA Women's World Cup,M-2015-10,Spain vs Costa Rica,2015-06-09,group stage,Group E,R-121,di Iorio,Salomé,Argentina,CF-4,South American Football Confederation,CONMEBOL
1027,WC-2015,2015 FIFA Women's World Cup,M-2015-11,Colombia vs Mexico,2015-06-09,group stage,Group F,R-312,Neguel,Thérèse,Cameroon,CF-2,Confederation of African Football,CAF
1028,WC-2015,2015 FIFA Women's World Cup,M-2015-12,Brazil vs South Korea,2015-06-09,group stage,Group E,R-419,Staubli,Esther,Switzerland,CF-6,Union of European Football Associations,UEFA
1029,WC-2015,2015 FIFA Women's World Cup,M-2015-13,China vs Netherlands,2015-06-11,group stage,Group A,R-277,Martínez,Yeimy,Colombia,CF-4,South American Football Confederation,CONMEBOL
1030,WC-2015,2015 FIFA Women's World Cup,M-2015-14,Germany vs Norway,2015-06-11,group stage,Group B,R-016,Albon,Teodora,Romania,CF-6,Union of European Football Associations,UEFA
1031,WC-2015,2015 FIFA Women's World Cup,M-2015-15,Canada vs New Zealand,2015-06-11,group stage,Group A,R-422,Steinhaus,Bibiana,Germany,CF-6,Union of European Football Associations,UEFA
1032,WC-2015,2015 FIFA Women's World Cup,M-2015-16,Ivory Coast vs Thailand,2015-06-11,group stage,Group B,R-126,Domka,Margaret,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1033,WC-2015,2015 FIFA Women's World Cup,M-2015-17,Switzerland vs Ecuador,2015-06-12,group stage,Group C,R-162,Gani,Rita,Malaysia,CF-1,Asian Football Confederation,AFC
1034,WC-2015,2015 FIFA Women's World Cup,M-2015-18,Australia vs Nigeria,2015-06-12,group stage,Group D,R-153,Frappart,Stéphanie,France,CF-6,Union of European Football Associations,UEFA
1035,WC-2015,2015 FIFA Women's World Cup,M-2015-19,Japan vs Cameroon,2015-06-12,group stage,Group C,R-239,Larsson,Pernilla,Sweden,CF-6,Union of European Football Associations,UEFA
1036,WC-2015,2015 FIFA Women's World Cup,M-2015-20,United States vs Sweden,2015-06-12,group stage,Group D,R-485,Yamagishi,Sachiko,Japan,CF-1,Asian Football Confederation,AFC
1037,WC-2015,2015 FIFA Women's World Cup,M-2015-21,France vs Colombia,2015-06-13,group stage,Group F,R-356,Qin,Liang,China,CF-1,Asian Football Confederation,AFC
1038,WC-2015,2015 FIFA Women's World Cup,M-2015-22,Brazil vs Spain,2015-06-13,group stage,Group E,R-090,Chenard,Carol Anne,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1039,WC-2015,2015 FIFA Women's World Cup,M-2015-23,England vs Mexico,2015-06-13,group stage,Group F,R-219,Keighley,Anna-Marie,New Zealand,CF-5,Oceania Football Confederation,OFC
1040,WC-2015,2015 FIFA Women's World Cup,M-2015-24,South Korea vs Costa Rica,2015-06-13,group stage,Group E,R-469,Vitulano,Carina,Italy,CF-6,Union of European Football Associations,UEFA
1041,WC-2015,2015 FIFA Women's World Cup,M-2015-25,Thailand vs Germany,2015-06-15,group stage,Group B,R-243,Lengwe,Gladys,Zambia,CF-2,Confederation of African Football,CAF
1042,WC-2015,2015 FIFA Women's World Cup,M-2015-26,Ivory Coast vs Norway,2015-06-15,group stage,Group B,R-121,di Iorio,Salomé,Argentina,CF-4,South American Football Confederation,CONMEBOL
1043,WC-2015,2015 FIFA Women's World Cup,M-2015-27,China vs New Zealand,2015-06-15,group stage,Group A,R-229,Kulcsár,Katalin,Hungary,CF-6,Union of European Football Associations,UEFA
1044,WC-2015,2015 FIFA Women's World Cup,M-2015-28,Netherlands vs Canada,2015-06-15,group stage,Group A,R-370,Ri,Hyang-ok,North Korea,CF-1,Asian Football Confederation,AFC
1045,WC-2015,2015 FIFA Women's World Cup,M-2015-29,Switzerland vs Cameroon,2015-06-16,group stage,Group C,R-443,Umpiérrez,Claudia,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1046,WC-2015,2015 FIFA Women's World Cup,M-2015-30,Ecuador vs Japan,2015-06-16,group stage,Group C,R-060,Borjas,Melissa,Honduras,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1047,WC-2015,2015 FIFA Women's World Cup,M-2015-31,Nigeria vs United States,2015-06-16,group stage,Group D,R-303,Monzul,Kateryna,Ukraine,CF-6,Union of European Football Associations,UEFA
1048,WC-2015,2015 FIFA Women's World Cup,M-2015-32,Australia vs Sweden,2015-06-16,group stage,Group D,R-463,Venegas,Lucila,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1049,WC-2015,2015 FIFA Women's World Cup,M-2015-33,England vs Colombia,2015-06-17,group stage,Group F,R-090,Chenard,Carol Anne,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1050,WC-2015,2015 FIFA Women's World Cup,M-2015-34,Mexico vs France,2015-06-17,group stage,Group F,R-485,Yamagishi,Sachiko,Japan,CF-1,Asian Football Confederation,AFC
1051,WC-2015,2015 FIFA Women's World Cup,M-2015-35,South Korea vs Spain,2015-06-17,group stage,Group E,R-219,Keighley,Anna-Marie,New Zealand,CF-5,Oceania Football Confederation,OFC
1052,WC-2015,2015 FIFA Women's World Cup,M-2015-36,Costa Rica vs Brazil,2015-06-17,group stage,Group E,R-301,Mitsi,Efthalia,Greece,CF-6,Union of European Football Associations,UEFA
1053,WC-2015,2015 FIFA Women's World Cup,M-2015-37,Germany vs Sweden,2015-06-20,round of 16,not applicable,R-370,Ri,Hyang-ok,North Korea,CF-1,Asian Football Confederation,AFC
1054,WC-2015,2015 FIFA Women's World Cup,M-2015-38,China vs Cameroon,2015-06-20,round of 16,not applicable,R-422,Steinhaus,Bibiana,Germany,CF-6,Union of European Football Associations,UEFA
1055,WC-2015,2015 FIFA Women's World Cup,M-2015-39,Brazil vs Australia,2015-06-21,round of 16,not applicable,R-016,Albon,Teodora,Romania,CF-6,Union of European Football Associations,UEFA
1056,WC-2015,2015 FIFA Women's World Cup,M-2015-40,France vs South Korea,2015-06-21,round of 16,not applicable,R-121,di Iorio,Salomé,Argentina,CF-4,South American Football Confederation,CONMEBOL
1057,WC-2015,2015 FIFA Women's World Cup,M-2015-41,Canada vs Switzerland,2015-06-21,round of 16,not applicable,R-219,Keighley,Anna-Marie,New Zealand,CF-5,Oceania Football Confederation,OFC
1058,WC-2015,2015 FIFA Women's World Cup,M-2015-42,Norway vs England,2015-06-22,round of 16,not applicable,R-419,Staubli,Esther,Switzerland,CF-6,Union of European Football Associations,UEFA
1059,WC-2015,2015 FIFA Women's World Cup,M-2015-43,United States vs Colombia,2015-06-22,round of 16,not applicable,R-153,Frappart,Stéphanie,France,CF-6,Union of European Football Associations,UEFA
1060,WC-2015,2015 FIFA Women's World Cup,M-2015-44,Japan vs Netherlands,2015-06-23,round of 16,not applicable,R-463,Venegas,Lucila,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1061,WC-2015,2015 FIFA Women's World Cup,M-2015-45,Germany vs France,2015-06-26,quarter-final,not applicable,R-090,Chenard,Carol Anne,Canada,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1062,WC-2015,2015 FIFA Women's World Cup,M-2015-46,China vs United States,2015-06-26,quarter-final,not applicable,R-469,Vitulano,Carina,Italy,CF-6,Union of European Football Associations,UEFA
1063,WC-2015,2015 FIFA Women's World Cup,M-2015-47,Australia vs Japan,2015-06-27,quarter-final,not applicable,R-303,Monzul,Kateryna,Ukraine,CF-6,Union of European Football Associations,UEFA
1064,WC-2015,2015 FIFA Women's World Cup,M-2015-48,England vs Canada,2015-06-27,quarter-final,not applicable,R-443,Umpiérrez,Claudia,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1065,WC-2015,2015 FIFA Women's World Cup,M-2015-49,United States vs Germany,2015-06-30,semi-final,not applicable,R-016,Albon,Teodora,Romania,CF-6,Union of European Football Associations,UEFA
1066,WC-2015,2015 FIFA Women's World Cup,M-2015-50,Japan vs England,2015-07-01,semi-final,not applicable,R-219,Keighley,Anna-Marie,New Zealand,CF-5,Oceania Football Confederation,OFC
1067,WC-2015,2015 FIFA Women's World Cup,M-2015-51,Germany vs England,2015-07-04,third-place match,not applicable,R-370,Ri,Hyang-ok,North Korea,CF-1,Asian Football Confederation,AFC
1068,WC-2015,2015 FIFA Women's World Cup,M-2015-52,United States vs Japan,2015-07-05,final,not applicable,R-303,Monzul,Kateryna,Ukraine,CF-6,Union of European Football Associations,UEFA
1069,WC-2018,2018 FIFA Men's World Cup,M-2018-01,Russia vs Saudi Arabia,2018-06-14,group stage,Group A,R-346,Pitana,Néstor,Argentina,CF-4,South American Football Confederation,CONMEBOL
1070,WC-2018,2018 FIFA Men's World Cup,M-2018-02,Egypt vs Uruguay,2018-06-15,group stage,Group A,R-228,Kuipers,Björn,Netherlands,CF-6,Union of European Football Associations,UEFA
1071,WC-2018,2018 FIFA Men's World Cup,M-2018-03,Morocco vs Iran,2018-06-15,group stage,Group B,R-076,Çakır,Cüneyt,Turkey,CF-6,Union of European Football Associations,UEFA
1072,WC-2018,2018 FIFA Men's World Cup,M-2018-04,Portugal vs Spain,2018-06-15,group stage,Group B,R-376,Rocchi,Gianluca,Italy,CF-6,Union of European Football Associations,UEFA
1073,WC-2018,2018 FIFA Men's World Cup,M-2018-05,France vs Australia,2018-06-16,group stage,Group C,R-106,Cunha,Andrés,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1074,WC-2018,2018 FIFA Men's World Cup,M-2018-06,Argentina vs Iceland,2018-06-16,group stage,Group D,R-269,Marciniak,Szymon,Poland,CF-6,Union of European Football Associations,UEFA
1075,WC-2018,2018 FIFA Men's World Cup,M-2018-07,Peru vs Denmark,2018-06-16,group stage,Group C,R-167,Gassama,Bakary,Gambia,CF-2,Confederation of African Football,CAF
1076,WC-2018,2018 FIFA Men's World Cup,M-2018-08,Croatia vs Nigeria,2018-06-16,group stage,Group D,R-372,Ricci,Sandro,Brazil,CF-4,South American Football Confederation,CONMEBOL
1077,WC-2018,2018 FIFA Men's World Cup,M-2018-09,Costa Rica vs Serbia,2018-06-17,group stage,Group E,R-124,Diedhiou,Malang,Senegal,CF-2,Confederation of African Football,CAF
1078,WC-2018,2018 FIFA Men's World Cup,M-2018-10,Germany vs Mexico,2018-06-17,group stage,Group F,R-147,Faghani,Alireza,Iran,CF-1,Asian Football Confederation,AFC
1079,WC-2018,2018 FIFA Men's World Cup,M-2018-11,Brazil vs Switzerland,2018-06-17,group stage,Group E,R-362,Ramos,César Arturo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1080,WC-2018,2018 FIFA Men's World Cup,M-2018-12,Sweden vs South Korea,2018-06-18,group stage,Group F,R-007,Aguilar,Joel,El Salvador,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1081,WC-2018,2018 FIFA Men's World Cup,M-2018-13,Belgium vs Panama,2018-06-18,group stage,Group G,R-405,Sikazwe,Janny,Zambia,CF-2,Confederation of African Football,CAF
1082,WC-2018,2018 FIFA Men's World Cup,M-2018-14,Tunisia vs England,2018-06-18,group stage,Group G,R-379,Roldán,Wilmar,Colombia,CF-4,South American Football Confederation,CONMEBOL
1083,WC-2018,2018 FIFA Men's World Cup,M-2018-15,Colombia vs Japan,2018-06-19,group stage,Group H,R-412,Skomina,Damir,Slovenia,CF-6,Union of European Football Associations,UEFA
1084,WC-2018,2018 FIFA Men's World Cup,M-2018-16,Poland vs Senegal,2018-06-19,group stage,Group H,R-403,Shukralla,Nawaf,Bahrain,CF-1,Asian Football Confederation,AFC
1085,WC-2018,2018 FIFA Men's World Cup,M-2018-17,Russia vs Egypt,2018-06-19,group stage,Group A,R-075,Cáceres,Enrique,Paraguay,CF-4,South American Football Confederation,CONMEBOL
1086,WC-2018,2018 FIFA Men's World Cup,M-2018-18,Portugal vs Morocco,2018-06-20,group stage,Group B,R-169,Geiger,Mark,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1087,WC-2018,2018 FIFA Men's World Cup,M-2018-19,Uruguay vs Saudi Arabia,2018-06-20,group stage,Group A,R-441,Turpin,Clément,France,CF-6,Union of European Football Associations,UEFA
1088,WC-2018,2018 FIFA Men's World Cup,M-2018-20,Iran vs Spain,2018-06-20,group stage,Group B,R-106,Cunha,Andrés,Uruguay,CF-4,South American Football Confederation,CONMEBOL
1089,WC-2018,2018 FIFA Men's World Cup,M-2018-21,Denmark vs Australia,2018-06-21,group stage,Group C,R-279,Mateu Lahoz,Antonio,Spain,CF-6,Union of European Football Associations,UEFA
1090,WC-2018,2018 FIFA Men's World Cup,M-2018-22,France vs Peru,2018-06-21,group stage,Group C,R-188,Hassan Mohamed,Mohammed Abdulla,United Arab Emirates,CF-1,Asian Football Confederation,AFC
1091,WC-2018,2018 FIFA Men's World Cup,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,Group D,R-202,Irmatov,Ravshan,Uzbekistan,CF-1,Asian Football Confederation,AFC
1092,WC-2018,2018 FIFA Men's World Cup,M-2018-24,Brazil vs Costa Rica,2018-06-22,group stage,Group E,R-228,Kuipers,Björn,Netherlands,CF-6,Union of European Football Associations,UEFA
1093,WC-2018,2018 FIFA Men's World Cup,M-2018-25,Nigeria vs Iceland,2018-06-22,group stage,Group D,R-099,Conger,Matthew,New Zealand,CF-5,Oceania Football Confederation,OFC
1094,WC-2018,2018 FIFA Men's World Cup,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,Group E,R-070,Brych,Felix,Germany,CF-6,Union of European Football Associations,UEFA
1095,WC-2018,2018 FIFA Men's World Cup,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,Group G,R-273,Marrufo,Jair,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1096,WC-2018,2018 FIFA Men's World Cup,M-2018-28,South Korea vs Mexico,2018-06-23,group stage,Group F,R-287,Mažić,Milorad,Serbia,CF-6,Union of European Football Associations,UEFA
1097,WC-2018,2018 FIFA Men's World Cup,M-2018-29,Germany vs Sweden,2018-06-23,group stage,Group F,R-269,Marciniak,Szymon,Poland,CF-6,Union of European Football Associations,UEFA
1098,WC-2018,2018 FIFA Men's World Cup,M-2018-30,England vs Panama,2018-06-24,group stage,Group G,R-180,Grisha,Gehad,Egypt,CF-2,Confederation of African Football,CAF
1099,WC-2018,2018 FIFA Men's World Cup,M-2018-31,Japan vs Senegal,2018-06-24,group stage,Group H,R-376,Rocchi,Gianluca,Italy,CF-6,Union of European Football Associations,UEFA
1100,WC-2018,2018 FIFA Men's World Cup,M-2018-32,Poland vs Colombia,2018-06-24,group stage,Group H,R-362,Ramos,César Arturo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1101,WC-2018,2018 FIFA Men's World Cup,M-2018-33,Saudi Arabia vs Egypt,2018-06-25,group stage,Group A,R-379,Roldán,Wilmar,Colombia,CF-4,South American Football Confederation,CONMEBOL
1102,WC-2018,2018 FIFA Men's World Cup,M-2018-34,Uruguay vs Russia,2018-06-25,group stage,Group A,R-124,Diedhiou,Malang,Senegal,CF-2,Confederation of African Football,CAF
1103,WC-2018,2018 FIFA Men's World Cup,M-2018-35,Spain vs Morocco,2018-06-25,group stage,Group B,R-202,Irmatov,Ravshan,Uzbekistan,CF-1,Asian Football Confederation,AFC
1104,WC-2018,2018 FIFA Men's World Cup,M-2018-36,Iran vs Portugal,2018-06-25,group stage,Group B,R-075,Cáceres,Enrique,Paraguay,CF-4,South American Football Confederation,CONMEBOL
1105,WC-2018,2018 FIFA Men's World Cup,M-2018-37,Australia vs Peru,2018-06-26,group stage,Group C,R-215,Karasev,Sergei,Russia,CF-6,Union of European Football Associations,UEFA
1106,WC-2018,2018 FIFA Men's World Cup,M-2018-38,Denmark vs France,2018-06-26,group stage,Group C,R-372,Ricci,Sandro,Brazil,CF-4,South American Football Confederation,CONMEBOL
1107,WC-2018,2018 FIFA Men's World Cup,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,Group D,R-279,Mateu Lahoz,Antonio,Spain,CF-6,Union of European Football Associations,UEFA
1108,WC-2018,2018 FIFA Men's World Cup,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,Group D,R-076,Çakır,Cüneyt,Turkey,CF-6,Union of European Football Associations,UEFA
1109,WC-2018,2018 FIFA Men's World Cup,M-2018-41,South Korea vs Germany,2018-06-27,group stage,Group F,R-169,Geiger,Mark,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1110,WC-2018,2018 FIFA Men's World Cup,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,Group F,R-346,Pitana,Néstor,Argentina,CF-4,South American Football Confederation,CONMEBOL
1111,WC-2018,2018 FIFA Men's World Cup,M-2018-43,Serbia vs Brazil,2018-06-27,group stage,Group E,R-147,Faghani,Alireza,Iran,CF-1,Asian Football Confederation,AFC
1112,WC-2018,2018 FIFA Men's World Cup,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,Group E,R-441,Turpin,Clément,France,CF-6,Union of European Football Associations,UEFA
1113,WC-2018,2018 FIFA Men's World Cup,M-2018-45,Japan vs Poland,2018-06-28,group stage,Group H,R-405,Sikazwe,Janny,Zambia,CF-2,Confederation of African Football,CAF
1114,WC-2018,2018 FIFA Men's World Cup,M-2018-46,Senegal vs Colombia,2018-06-28,group stage,Group H,R-287,Mažić,Milorad,Serbia,CF-6,Union of European Football Associations,UEFA
1115,WC-2018,2018 FIFA Men's World Cup,M-2018-47,England vs Belgium,2018-06-28,group stage,Group G,R-412,Skomina,Damir,Slovenia,CF-6,Union of European Football Associations,UEFA
1116,WC-2018,2018 FIFA Men's World Cup,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,Group G,R-403,Shukralla,Nawaf,Bahrain,CF-1,Asian Football Confederation,AFC
1117,WC-2018,2018 FIFA Men's World Cup,M-2018-49,France vs Argentina,2018-06-30,round of 16,not applicable,R-147,Faghani,Alireza,Iran,CF-1,Asian Football Confederation,AFC
1118,WC-2018,2018 FIFA Men's World Cup,M-2018-50,Uruguay vs Portugal,2018-06-30,round of 16,not applicable,R-362,Ramos,César Arturo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
1119,WC-2018,2018 FIFA Men's World Cup,M-2018-51,Spain vs Russia,2018-07-01,round of 16,not applicable,R-228,Kuipers,Björn,Netherlands,CF-6,Union of European Football Associations,UEFA
1120,WC-2018,2018 FIFA Men's World Cup,M-2018-52,Croatia vs Denmark,2018-07-01,round of 16,not applicable,R-346,Pitana,Néstor,Argentina,CF-4,South American Football Confederation,CONMEBOL
1121,WC-2018,2018 FIFA Men's World Cup,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,not applicable,R-376,Rocchi,Gianluca,Italy,CF-6,Union of European Football Associations,UEFA
1122,WC-2018,2018 FIFA Men's World Cup,M-2018-54,Belgium vs Japan,2018-07-02,round of 16,not applicable,R-124,Diedhiou,Malang,Senegal,CF-2,Confederation of African Football,CAF
1123,WC-2018,2018 FIFA Men's World Cup,M-2018-55,Sweden vs Switzerland,2018-07-03,round of 16,not applicable,R-412,Skomina,Damir,Slovenia,CF-6,Union of European Football Associations,UEFA
1124,WC-2018,2018 FIFA Men's World Cup,M-2018-56,Colombia vs England,2018-07-03,round of 16,not applicable,R-169,Geiger,Mark,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
