key_id,booking_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,minute_label,minute_regulation,minute_stoppage,match_period,yellow_card,red_card,second_yellow_card,sending_off
2011,B-2011,WC-2010,2010 FIFA World Cup,M-2010-57,Netherlands v Brazil,2010-07-02,quarter-finals,not applicable,T-46,Netherlands,NLD,1,0,P-09347,Ooijer,André,13,76',76,0,second half,1,0,0,0
2012,B-2012,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-81,Uruguay,URY,1,0,P-03650,Fucile,Jorge,4,20',20,0,first half,1,0,0,0
2013,B-2013,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-81,Uruguay,URY,1,0,P-01132,Arévalo Ríos,Egidio,17,48',48,0,second half,1,0,0,0
2014,B-2014,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-30,Ghana,GHA,0,1,P-06399,Paintsil,John,4,54',54,0,second half,1,0,0,0
2015,B-2015,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-81,Uruguay,URY,1,0,P-01857,Pérez,Diego,15,59',59,0,second half,1,0,0,0
2016,B-2016,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-30,Ghana,GHA,0,1,P-08501,Sarpei,Hans,2,77',77,0,second half,1,0,0,0
2017,B-2017,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-30,Ghana,GHA,0,1,P-00540,Mensah,John,5,93',93,0,"extra time, first half",1,0,0,0
2018,B-2018,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,2010-07-02,quarter-finals,not applicable,T-81,Uruguay,URY,1,0,P-01740,Suárez,Luis,9,120'+1',120,1,"extra time, second half, stoppage time",0,1,0,1
2019,B-2019,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,2010-07-03,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-02052,Otamendi,Nicolás,15,11',11,0,first half,1,0,0,0
2020,B-2020,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,2010-07-03,quarter-finals,not applicable,T-29,Germany,DEU,0,1,P-05090,Müller,Thomas,13,35',35,0,first half,1,0,0,0
2021,B-2021,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,2010-07-03,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-07735,Mascherano,Javier,14,80',80,0,second half,1,0,0,0
2022,B-2022,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,2010-07-03,quarter-finals,not applicable,T-71,Spain,ESP,0,1,P-08653,Piqué,Gerard,3,57',57,0,second half,1,0,0,0
2023,B-2023,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,2010-07-03,quarter-finals,not applicable,T-53,Paraguay,PRY,1,0,P-02449,Alcaraz,Antolín,21,59',59,0,second half,1,0,0,0
2024,B-2024,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,2010-07-03,quarter-finals,not applicable,T-53,Paraguay,PRY,1,0,P-02752,Cáceres,Víctor,15,59',59,0,second half,1,0,0,0
2025,B-2025,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,2010-07-03,quarter-finals,not applicable,T-71,Spain,ESP,0,1,P-00986,Busquets,Sergio,16,63',63,0,second half,1,0,0,0
2026,B-2026,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,2010-07-03,quarter-finals,not applicable,T-53,Paraguay,PRY,1,0,P-03829,Morel,Claudio,3,71',71,0,second half,1,0,0,0
2027,B-2027,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,2010-07-03,quarter-finals,not applicable,T-53,Paraguay,PRY,1,0,P-05801,Santana,Jonathan,11,88',88,0,second half,1,0,0,0
2028,B-2028,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-81,Uruguay,URY,1,0,P-08564,Pereira,Maxi,16,21',21,0,first half,1,0,0,0
2029,B-2029,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-81,Uruguay,URY,1,0,P-05854,Cáceres,Martín,22,29',29,0,first half,1,0,0,0
2030,B-2030,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-46,Netherlands,NLD,0,1,P-00240,Sneijder,Wesley,10,29',29,0,first half,1,0,0,0
2031,B-2031,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-46,Netherlands,NLD,0,1,P-05609,Boulahrouz,Khalid,12,78',78,0,second half,1,0,0,0
2032,B-2032,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,2010-07-06,semi-finals,not applicable,T-46,Netherlands,NLD,0,1,P-02765,van Bommel,Mark,6,90'+5',90,5,"second half, stoppage time",1,0,0,0
2033,B-2033,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-29,Germany,DEU,0,1,P-00009,Aogo,Dennis,4,5',5,0,first half,1,0,0,0
2034,B-2034,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-29,Germany,DEU,0,1,P-06831,Cacau,not applicable,19,7',7,0,first half,1,0,0,0
2035,B-2035,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-81,Uruguay,URY,1,0,P-01857,Pérez,Diego,15,61',61,0,second half,1,0,0,0
2036,B-2036,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,2010-07-10,third-place match,not applicable,T-29,Germany,DEU,0,1,P-09527,Friedrich,Arne,3,90'+2',90,2,"second half, stoppage time",1,0,0,0
2037,B-2037,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-09126,van Persie,Robin,9,15',15,0,first half,1,0,0,0
2038,B-2038,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-71,Spain,ESP,0,1,P-09494,Puyol,Carles,5,16',16,0,first half,1,0,0,0
2039,B-2039,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-02765,van Bommel,Mark,6,22',22,0,first half,1,0,0,0
2040,B-2040,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-71,Spain,ESP,0,1,P-03356,Ramos,Sergio,15,23',23,0,first half,1,0,0,0
2041,B-2041,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-08835,de Jong,Nigel,8,28',28,0,first half,1,0,0,0
2042,B-2042,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-01713,van Bronckhorst,Giovanni,5,54',54,0,second half,1,0,0,0
2043,B-2043,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-02199,Heitinga,John,3,57',57,0,second half,1,0,0,0
2044,B-2044,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-71,Spain,ESP,0,1,P-07311,Capdevila,Joan,11,67',67,0,second half,1,0,0,0
2045,B-2045,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-04780,Robben,Arjen,11,84',84,0,second half,1,0,0,0
2046,B-2046,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-02199,Heitinga,John,3,109',109,0,"extra time, second half",1,0,1,1
2047,B-2047,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-00201,van der Wiel,Gregory,2,111',111,0,"extra time, second half",1,0,0,0
2048,B-2048,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-46,Netherlands,NLD,1,0,P-01291,Mathijsen,Joris,4,117',117,0,"extra time, second half",1,0,0,0
2049,B-2049,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-71,Spain,ESP,0,1,P-02250,Iniesta,Andrés,6,118',118,0,"extra time, second half",1,0,0,0
2050,B-2050,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,2010-07-11,final,not applicable,T-71,Spain,ESP,0,1,P-04975,Xavi,not applicable,8,120'+1',120,1,"extra time, second half, stoppage time",1,0,0,0
2051,B-2051,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,2014-06-12,group stage,Group A,T-09,Brazil,BRA,1,0,P-04984,Neymar,not applicable,10,27',27,0,first half,1,0,0,0
2052,B-2052,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,2014-06-12,group stage,Group A,T-17,Croatia,HRV,0,1,P-06956,Ćorluka,Vedran,5,65',65,0,second half,1,0,0,0
2053,B-2053,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,2014-06-12,group stage,Group A,T-17,Croatia,HRV,0,1,P-02919,Lovren,Dejan,6,69',69,0,second half,1,0,0,0
2054,B-2054,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,2014-06-12,group stage,Group A,T-09,Brazil,BRA,1,0,P-07859,Gustavo,Luiz,17,88',88,0,second half,1,0,0,0
2055,B-2055,WC-2014,2014 FIFA World Cup,M-2014-02,Mexico v Cameroon,2014-06-13,group stage,Group A,T-44,Mexico,MEX,1,0,P-05117,Moreno,Héctor,15,57',57,0,second half,1,0,0,0
2056,B-2056,WC-2014,2014 FIFA World Cup,M-2014-02,Mexico v Cameroon,2014-06-13,group stage,Group A,T-11,Cameroon,CMR,0,1,P-07008,Nounkeu,Dany,5,77',77,0,second half,1,0,0,0
2057,B-2057,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-46,Netherlands,NLD,0,1,P-06637,de Guzmán,Jonathan,8,25',25,0,first half,1,0,0,0
2058,B-2058,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-46,Netherlands,NLD,0,1,P-01168,de Vrij,Stefan,3,41',41,0,first half,1,0,0,0
2059,B-2059,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-71,Spain,ESP,1,0,P-08599,Casillas,Iker,1,65',65,0,second half,1,0,0,0
2060,B-2060,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,2014-06-13,group stage,Group B,T-46,Netherlands,NLD,0,1,P-09126,van Persie,Robin,9,66',66,0,second half,1,0,0,0
2061,B-2061,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,2014-06-13,group stage,Group B,T-04,Australia,AUS,0,1,P-06889,Cahill,Tim,4,44',44,0,first half,1,0,0,0
2062,B-2062,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,2014-06-13,group stage,Group B,T-04,Australia,AUS,0,1,P-02069,Jedinak,Mile,15,58',58,0,second half,1,0,0,0
2063,B-2063,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,2014-06-13,group stage,Group B,T-04,Australia,AUS,0,1,P-08812,Milligan,Mark,5,67',67,0,second half,1,0,0,0
2064,B-2064,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,2014-06-13,group stage,Group B,T-13,Chile,CHL,1,0,P-03431,Aránguiz,Charles,20,86',86,0,second half,1,0,0,0
2065,B-2065,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-15,Colombia,COL,1,0,P-07650,Sánchez,Carlos,6,26',26,0,first half,1,0,0,0
2066,B-2066,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-00686,Papastathopoulos,Sokratis,19,52',52,0,second half,1,0,0,0
2067,B-2067,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,2014-06-14,group stage,Group C,T-31,Greece,GRC,0,1,P-01775,Salpingidis,Dimitris,14,55',55,0,second half,1,0,0,0
2068,B-2068,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-05515,Lugano,Diego,2,50',50,0,second half,1,0,0,0
2069,B-2069,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-03850,Gargano,Walter,5,56',56,0,second half,1,0,0,0
2070,B-2070,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-05854,Cáceres,Martín,22,81',81,0,second half,1,0,0,0
2071,B-2071,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,2014-06-14,group stage,Group D,T-81,Uruguay,URY,1,0,P-08564,Pereira,Maxi,16,90'+4',90,4,"second half, stoppage time",0,1,0,1
2072,B-2072,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,2014-06-14,group stage,Group D,T-27,England,ENG,1,0,P-03047,Sterling,Raheem,19,90'+2',90,2,"second half, stoppage time",1,0,0,0
2073,B-2073,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-01475,Yoshida,Maya,22,23',23,0,first half,1,0,0,0
2074,B-2074,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-08046,Bamba,Sol,22,54',54,0,second half,1,0,0,0
2075,B-2075,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-40,Ivory Coast,CIV,1,0,P-09829,Zokora,Didier,5,58',58,0,second half,1,0,0,0
2076,B-2076,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,2014-06-14,group stage,Group C,T-42,Japan,JPN,0,1,P-03068,Morishige,Masato,6,64',64,0,second half,1,0,0,0
2077,B-2077,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-24,Ecuador,ECU,0,1,P-03158,Paredes,Juan Carlos,4,53',53,0,second half,1,0,0,0
2078,B-2078,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,2014-06-15,group stage,Group E,T-73,Switzerland,CHE,1,0,P-06064,Djourou,Johan,20,84',84,0,second half,1,0,0,0
2079,B-2079,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-02182,Evra,Patrice,3,7',7,0,first half,1,0,0,0
2080,B-2080,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-06623,Pogba,Paul,19,28',28,0,first half,1,0,0,0
2081,B-2081,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-33,Honduras,HND,0,1,P-05382,Palacios,Wilson,8,28',28,0,first half,1,0,0,0
2082,B-2082,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-33,Honduras,HND,0,1,P-05382,Palacios,Wilson,8,43',43,0,first half,1,0,1,1
2083,B-2083,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-28,France,FRA,1,0,P-01412,Cabaye,Yohan,6,45'+2',45,2,"first half, stoppage time",1,0,0,0
2084,B-2084,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-33,Honduras,HND,0,1,P-09135,García,Boniek,14,53',53,0,second half,1,0,0,0
2085,B-2085,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,2014-06-15,group stage,Group E,T-33,Honduras,HND,0,1,P-00547,Garrido,Luis,19,83',83,0,second half,1,0,0,0
2086,B-2086,WC-2014,2014 FIFA World Cup,M-2014-11,Argentina v Bosnia and Herzegovina,2014-06-15,group stage,Group F,T-03,Argentina,ARG,1,0,P-01625,Rojo,Marcos,16,25',25,0,first half,1,0,0,0
2087,B-2087,WC-2014,2014 FIFA World Cup,M-2014-11,Argentina v Bosnia and Herzegovina,2014-06-15,group stage,Group F,T-08,Bosnia and Herzegovina,BIH,0,1,P-04531,Spahić,Emir,4,63',63,0,second half,1,0,0,0
2088,B-2088,WC-2014,2014 FIFA World Cup,M-2014-12,Germany v Portugal,2014-06-16,group stage,Group G,T-56,Portugal,PRT,0,1,P-02799,Pereira,João,21,11',11,0,first half,1,0,0,0
2089,B-2089,WC-2014,2014 FIFA World Cup,M-2014-12,Germany v Portugal,2014-06-16,group stage,Group G,T-56,Portugal,PRT,0,1,P-00554,Pepe,not applicable,3,37',37,0,first half,0,1,0,1
2090,B-2090,WC-2014,2014 FIFA World Cup,M-2014-13,Iran v Nigeria,2014-06-16,group stage,Group F,T-36,Iran,IRN,1,0,P-06356,Teymourian,Andranik,14,75',75,0,second half,1,0,0,0
2091,B-2091,WC-2014,2014 FIFA World Cup,M-2014-14,Ghana v United States,2014-06-16,group stage,Group G,T-30,Ghana,GHA,1,0,P-04227,Rabiu,Mohammed,17,30',30,0,first half,1,0,0,0
2092,B-2092,WC-2014,2014 FIFA World Cup,M-2014-14,Ghana v United States,2014-06-16,group stage,Group G,T-30,Ghana,GHA,1,0,P-07729,Muntari,Sulley,11,90'+2',90,2,"second half, stoppage time",1,0,0,0
2093,B-2093,WC-2014,2014 FIFA World Cup,M-2014-15,Belgium v Algeria,2014-06-17,group stage,Group H,T-06,Belgium,BEL,1,0,P-06349,Vertonghen,Jan,5,24',24,0,first half,1,0,0,0
2094,B-2094,WC-2014,2014 FIFA World Cup,M-2014-15,Belgium v Algeria,2014-06-17,group stage,Group H,T-01,Algeria,DZA,0,1,P-05589,Bentaleb,Nabil,14,34',34,0,first half,1,0,0,0
2095,B-2095,WC-2014,2014 FIFA World Cup,M-2014-16,Brazil v Mexico,2014-06-17,group stage,Group A,T-09,Brazil,BRA,1,0,P-08209,Ramires,not applicable,16,45',45,0,first half,1,0,0,0
2096,B-2096,WC-2014,2014 FIFA World Cup,M-2014-16,Brazil v Mexico,2014-06-17,group stage,Group A,T-44,Mexico,MEX,0,1,P-00449,Aguilar,Paul,22,59',59,0,second half,1,0,0,0
2097,B-2097,WC-2014,2014 FIFA World Cup,M-2014-16,Brazil v Mexico,2014-06-17,group stage,Group A,T-44,Mexico,MEX,0,1,P-06270,Vázquez,José Juan,23,62',62,0,second half,1,0,0,0
2098,B-2098,WC-2014,2014 FIFA World Cup,M-2014-16,Brazil v Mexico,2014-06-17,group stage,Group A,T-09,Brazil,BRA,1,0,P-07761,Silva,Thiago,3,79',79,0,second half,1,0,0,0
2099,B-2099,WC-2014,2014 FIFA World Cup,M-2014-17,Russia v South Korea,2014-06-17,group stage,Group H,T-69,South Korea,KOR,0,1,P-04714,Son,Heung-min,9,13',13,0,first half,1,0,0,0
2100,B-2100,WC-2014,2014 FIFA World Cup,M-2014-17,Russia v South Korea,2014-06-17,group stage,Group H,T-69,South Korea,KOR,0,1,P-06363,Ki,Sung-yueng,16,30',30,0,first half,1,0,0,0
2101,B-2101,WC-2014,2014 FIFA World Cup,M-2014-17,Russia v South Korea,2014-06-17,group stage,Group H,T-60,Russia,RUS,1,0,P-01463,Shatov,Oleg,17,49',49,0,second half,1,0,0,0
2102,B-2102,WC-2014,2014 FIFA World Cup,M-2014-17,Russia v South Korea,2014-06-17,group stage,Group H,T-69,South Korea,KOR,0,1,P-06436,Koo,Ja-cheol,13,90',90,0,second half,1,0,0,0
2103,B-2103,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,2014-06-18,group stage,Group B,T-04,Australia,AUS,1,0,P-06889,Cahill,Tim,4,43',43,0,first half,1,0,0,0
2104,B-2104,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,2014-06-18,group stage,Group B,T-46,Netherlands,NLD,0,1,P-09126,van Persie,Robin,9,47',47,0,second half,1,0,0,0
2105,B-2105,WC-2014,2014 FIFA World Cup,M-2014-19,Spain v Chile,2014-06-18,group stage,Group B,T-13,Chile,CHL,0,1,P-05586,Vidal,Arturo,8,26',26,0,first half,1,0,0,0
2106,B-2106,WC-2014,2014 FIFA World Cup,M-2014-19,Spain v Chile,2014-06-18,group stage,Group B,T-71,Spain,ESP,1,0,P-05449,Alonso,Xabi,14,41',41,0,first half,1,0,0,0
2107,B-2107,WC-2014,2014 FIFA World Cup,M-2014-19,Spain v Chile,2014-06-18,group stage,Group B,T-13,Chile,CHL,0,1,P-00338,Mena,Eugenio,2,61',61,0,second half,1,0,0,0
2108,B-2108,WC-2014,2014 FIFA World Cup,M-2014-20,Cameroon v Croatia,2014-06-18,group stage,Group A,T-11,Cameroon,CMR,1,0,P-08149,Song,Alex,6,40',40,0,first half,0,1,0,1
2109,B-2109,WC-2014,2014 FIFA World Cup,M-2014-20,Cameroon v Croatia,2014-06-18,group stage,Group A,T-17,Croatia,HRV,0,1,P-08200,Eduardo,not applicable,22,89',89,0,second half,1,0,0,0
2110,B-2110,WC-2014,2014 FIFA World Cup,M-2014-21,Colombia v Ivory Coast,2014-06-19,group stage,Group C,T-40,Ivory Coast,CIV,0,1,P-09829,Zokora,Didier,5,55',55,0,second half,1,0,0,0
2111,B-2111,WC-2014,2014 FIFA World Cup,M-2014-21,Colombia v Ivory Coast,2014-06-19,group stage,Group C,T-40,Ivory Coast,CIV,0,1,P-03343,Tioté,Cheick,9,90',90,0,second half,1,0,0,0
2112,B-2112,WC-2014,2014 FIFA World Cup,M-2014-22,Uruguay v England,2014-06-19,group stage,Group D,T-81,Uruguay,URY,1,0,P-07625,Godín,Diego,3,9',9,0,first half,1,0,0,0
2113,B-2113,WC-2014,2014 FIFA World Cup,M-2014-22,Uruguay v England,2014-06-19,group stage,Group D,T-27,England,ENG,0,1,P-02373,Gerrard,Steven,4,68',68,0,second half,1,0,0,0
2114,B-2114,WC-2014,2014 FIFA World Cup,M-2014-23,Japan v Greece,2014-06-19,group stage,Group C,T-42,Japan,JPN,1,0,P-04090,Hasebe,Makoto,17,12',12,0,first half,1,0,0,0
2115,B-2115,WC-2014,2014 FIFA World Cup,M-2014-23,Japan v Greece,2014-06-19,group stage,Group C,T-31,Greece,GRC,0,1,P-03541,Katsouranis,Kostas,21,27',27,0,first half,1,0,0,0
2116,B-2116,WC-2014,2014 FIFA World Cup,M-2014-23,Japan v Greece,2014-06-19,group stage,Group C,T-31,Greece,GRC,0,1,P-03541,Katsouranis,Kostas,21,38',38,0,first half,1,0,1,1
2117,B-2117,WC-2014,2014 FIFA World Cup,M-2014-23,Japan v Greece,2014-06-19,group stage,Group C,T-31,Greece,GRC,0,1,P-01777,Samaras,Georgios,7,55',55,0,second half,1,0,0,0
2118,B-2118,WC-2014,2014 FIFA World Cup,M-2014-23,Japan v Greece,2014-06-19,group stage,Group C,T-31,Greece,GRC,0,1,P-05095,Torosidis,Vasilis,15,89',89,0,second half,1,0,0,0
2119,B-2119,WC-2014,2014 FIFA World Cup,M-2014-24,Italy v Costa Rica,2014-06-20,group stage,Group D,T-39,Italy,ITA,1,0,P-01686,Balotelli,Mario,9,69',69,0,second half,1,0,0,0
2120,B-2120,WC-2014,2014 FIFA World Cup,M-2014-24,Italy v Costa Rica,2014-06-20,group stage,Group D,T-16,Costa Rica,CRI,0,1,P-01950,Cubero,José Miguel,22,71',71,0,second half,1,0,0,0
2121,B-2121,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,2014-06-20,group stage,Group E,T-28,France,FRA,0,1,P-01412,Cabaye,Yohan,6,88',88,0,second half,1,0,0,0
2122,B-2122,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,2014-06-20,group stage,Group E,T-33,Honduras,HND,1,0,P-03416,Bernárdez,Víctor,5,7',7,0,first half,1,0,0,0
2123,B-2123,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,2014-06-20,group stage,Group E,T-33,Honduras,HND,1,0,P-02062,Bengtson,Jerry,11,45'+3',45,3,"first half, stoppage time",1,0,0,0
2124,B-2124,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,2014-06-20,group stage,Group E,T-24,Ecuador,ECU,0,1,P-05336,Valencia,Antonio,16,57',57,0,second half,1,0,0,0
2125,B-2125,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,2014-06-20,group stage,Group E,T-24,Ecuador,ECU,0,1,P-01503,Valencia,Enner,13,73',73,0,second half,1,0,0,0
2126,B-2126,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,2014-06-20,group stage,Group E,T-24,Ecuador,ECU,0,1,P-05685,Montero,Jefferson,7,80',80,0,second half,1,0,0,0
2127,B-2127,WC-2014,2014 FIFA World Cup,M-2014-27,Argentina v Iran,2014-06-21,group stage,Group F,T-36,Iran,IRN,0,1,P-01531,Nekounam,Javad,6,53',53,0,second half,1,0,0,0
2128,B-2128,WC-2014,2014 FIFA World Cup,M-2014-27,Argentina v Iran,2014-06-21,group stage,Group F,T-36,Iran,IRN,0,1,P-04002,Shojaei,Masoud,7,73',73,0,second half,1,0,0,0
2129,B-2129,WC-2014,2014 FIFA World Cup,M-2014-28,Germany v Ghana,2014-06-21,group stage,Group G,T-30,Ghana,GHA,0,1,P-07729,Muntari,Sulley,11,90'+4',90,4,"second half, stoppage time",1,0,0,0
2130,B-2130,WC-2014,2014 FIFA World Cup,M-2014-29,Nigeria v Bosnia and Herzegovina,2014-06-21,group stage,Group F,T-08,Bosnia and Herzegovina,BIH,0,1,P-07855,Medunjanin,Haris,18,6',6,0,first half,1,0,0,0
2131,B-2131,WC-2014,2014 FIFA World Cup,M-2014-29,Nigeria v Bosnia and Herzegovina,2014-06-21,group stage,Group F,T-48,Nigeria,NGA,1,0,P-04873,Mikel,John Obi,10,81',81,0,second half,1,0,0,0
2132,B-2132,WC-2014,2014 FIFA World Cup,M-2014-30,Belgium v Russia,2014-06-22,group stage,Group H,T-60,Russia,RUS,0,1,P-06742,Glushakov,Denis,8,38',38,0,first half,1,0,0,0
2133,B-2133,WC-2014,2014 FIFA World Cup,M-2014-30,Belgium v Russia,2014-06-22,group stage,Group H,T-06,Belgium,BEL,1,0,P-01634,Witsel,Axel,6,54',54,0,second half,1,0,0,0
2134,B-2134,WC-2014,2014 FIFA World Cup,M-2014-30,Belgium v Russia,2014-06-22,group stage,Group H,T-06,Belgium,BEL,1,0,P-03378,Alderweireld,Toby,2,73',73,0,second half,1,0,0,0
2135,B-2135,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,2014-06-22,group stage,Group H,T-69,South Korea,KOR,1,0,P-07889,Lee,Yong,12,54',54,0,second half,1,0,0,0
