key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
8242,P-26735,Sabatino,Daniela,1985-06-26,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Daniela_Sabatino
8243,P-83453,Sabău,Ioan,1968-02-12,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Ioan_Sab%C4%83u
8244,P-16954,Saber,Abdelilah,1974-04-21,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Abdelilah_Saber
8245,P-71236,Sabillón,Mauricio,1978-11-11,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Mauricio_Sabill%C3%B3n
8246,P-05265,Sabiri,Abdelhamid,1996-11-28,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Abdelhamid_Sabiri
8247,P-22661,Sabo,Yozhef,1940-02-29,0,0,0,1,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Yozhef_Sabo
8248,P-55781,Saborío,Álvaro,1982-03-25,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/%C3%81lvaro_Sabor%C3%ADo
8249,P-81303,Sacchi,Federico,1936-08-09,0,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Federico_Sacchi
8250,P-55287,Sachs,Adriana,1993-12-25,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Adriana_Sachs
8251,P-99818,Sackey,Alberta,1972-11-06,1,0,0,0,1,2,"1999, 2003",https://en.wikipedia.org/wiki/Alberta_Sackey
8252,P-90753,Sackey,Patience,1975-04-22,1,0,1,0,0,2,"1999, 2003",https://en.wikipedia.org/wiki/Patience_Sackey
8253,P-09476,Sadakov,Ayan,1961-09-28,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Ayan_Sadakov
8254,P-34556,Saddam,Karim,1960-05-26,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Karim_Saddam
8255,P-94570,Sadeghi,Amir Hossein,1981-09-06,0,0,1,0,0,2,"2006, 2014",https://en.wikipedia.org/wiki/Amir_Hossein_Sadeghi
8256,P-64311,Sadeghi,Mohammad,1951-03-17,0,0,0,1,0,1,1978,"https://en.wikipedia.org/wiki/Mohammad_Sadeghi_(footballer,_born_1952)"
8257,P-15505,Sadmi,Abdelhamid,1961-01-01,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Abdelhamid_Sadmi
8258,P-85689,Sadowski,Robert,1914-08-16,0,1,0,0,0,1,1938,https://en.wikipedia.org/wiki/Robert_Sadowski
8259,P-39089,Sadurní,Salvador,1941-04-03,0,1,0,0,0,1,1962,https://en.wikipedia.org/wiki/Salvador_Sadurn%C3%AD
8260,P-54079,Saeed,Hussein,1958-01-21,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Hussein_Saeed
8261,P-24480,Saenko,Marina,1975-05-01,1,0,1,0,0,1,2003,https://en.wikipedia.org/wiki/Marina_Saenko
8262,P-49906,Sáenz,Diana,1989-04-15,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Diana_S%C3%A1enz
8263,P-27331,Sævarsson,Birkir Már,1984-11-11,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Birkir_M%C3%A1r_S%C3%A6varsson
8264,P-77852,Sævik,Karina,1996-03-24,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Karina_S%C3%A6vik
8265,P-28503,Saeys,André,1911-02-20,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Andr%C3%A9_Saeys
8266,P-07709,Saez,Osvaldo,1923-08-13,0,0,0,1,0,1,1950,https://en.wikipedia.org/wiki/Osvaldo_Saez
8267,P-71609,Sáez,Camila,1994-10-17,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Camila_S%C3%A1ez
8268,P-93437,Šafránek,František,1931-01-02,0,0,1,0,0,2,"1954, 1958",https://en.wikipedia.org/wiki/Franti%C5%A1ek_%C5%A0afr%C3%A1nek
8269,P-69530,Sagna,Bacary,1983-02-14,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Bacary_Sagna
8270,P-23315,Sagnol,Willy,1977-03-18,0,0,1,0,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Willy_Sagnol
8271,P-48944,Saha,Louis,1978-08-08,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Louis_Saha
8272,P-43398,Sahil,Mohammed,1963-10-11,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Mohammed_Sahil
8273,P-08678,Saidi,Karim,1983-03-24,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Karim_Saidi
8274,P-44112,Saïfi,Rafik,1975-02-07,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Rafik_Sa%C3%AFfi
8275,P-83849,Sainsbury,Trent,1992-01-05,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Trent_Sainsbury
8276,P-58000,Saint-Vil,Guy,1942-10-21,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Guy_Saint-Vil
8277,P-28638,Saint-Vil,Roger,1949-12-08,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Roger_Saint-Vil
8278,P-25685,Sainz,Alberto,1937-12-13,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Alberto_Sainz
8279,P-00369,Sáinz,Renato,1899-12-14,0,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Renato_S%C3%A1inz
8280,P-26068,Saïss,Romain,1990-03-26,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Romain_Sa%C3%AFss
8281,P-10510,Saito,Toshihide,1973-04-20,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Toshihide_Saito
8282,P-53076,Saitō,Manabu,1990-04-04,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Manabu_Sait%C5%8D
8283,P-76842,Saka,Bukayo,2001-09-05,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Bukayo_Saka
8284,P-99210,Sakaguchi,Mizuho,1987-10-15,1,0,0,1,0,4,"2007, 2011, 2015, 2019",https://en.wikipedia.org/wiki/Mizuho_Sakaguchi
8285,P-62769,Sakai,Gōtoku,1991-03-14,0,0,1,0,0,2,"2014, 2018",https://en.wikipedia.org/wiki/G%C5%8Dtoku_Sakai
8286,P-56398,Sakai,Hiroki,1990-04-12,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Hiroki_Sakai
8287,P-46224,Sakai,Tomoe,1978-05-27,1,0,0,1,0,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Tomoe_Kato
8288,P-46260,Sakata,Megumi,1971-10-18,1,1,0,0,0,2,"1991, 1995",https://en.wikipedia.org/wiki/Megumi_Sakata
8289,P-22102,Sakho,Diafra,1989-12-24,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Diafra_Sakho
8290,P-71633,Sakho,Mamadou,1990-02-13,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Mamadou_Sakho
8291,P-14561,Saki,Lydie,1984-12-22,1,1,0,0,0,1,2015,https://en.wikipedia.org/wiki/Lydie_Saki
8292,P-80851,Sala,Claudio,1947-09-08,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Claudio_Sala
8293,P-39505,Sala,Patrizio,1955-06-16,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Patrizio_Sala
8294,P-75890,Salah,Mohamed,1992-06-15,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Mohamed_Salah
8295,P-39251,Salas,Marcelo,1974-12-24,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Marcelo_Salas
8296,P-32622,Salas,Youstin,1996-06-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Youstin_Salas
8297,P-75191,Saláta,Kornel,1985-01-04,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Kornel_Sal%C3%A1ta
8298,P-96660,Salazar,Jaime,1931-02-06,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Jaime_Salazar
8299,P-64079,Salazar,Liana,1992-09-16,1,0,0,1,0,1,2011,https://en.wikipedia.org/wiki/Liana_Salazar
8300,P-01730,Salcedo,Carlos,1993-09-29,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Carlos_Salcedo
8301,P-97434,Salcido,Carlos,1980-04-02,0,0,1,0,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Carlos_Salcido
8302,P-93344,Saldombide,Zoilo,1905-03-18,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Zoilo_Saldombide
8303,P-61224,Saleh,Hamzah,1967-04-19,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Hamzah_Saleh
8304,P-73354,Salenko,Oleg,1969-10-25,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Oleg_Salenko
8305,P-56971,Salgado,Horacio López,1948-09-15,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Horacio_L%C3%B3pez_Salgado
8306,P-81177,Salgado,José Luis,1966-04-03,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Salgado
8307,P-63942,Salgado,Míchel,1975-10-22,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/M%C3%ADchel_Salgado
8308,P-60966,Salguero,Salvador,1951-08-10,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Salvador_Salguero
8309,P-12180,Salhi,Radhouane,1967-12-18,0,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Radhouane_Salhi
8310,P-07089,Saliba,William,2001-03-24,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/William_Saliba
8311,P-57309,Salifou,Moustapha,1983-06-01,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Moustapha_Salifou
8312,P-94434,Salihović,Sejad,1984-10-08,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Sejad_Salihovi%C4%87
8313,P-16918,Salim,Mohamed,1968-01-13,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Mohamed_Salim
8314,P-53754,Salinas,Félix,1939-05-11,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/F%C3%A9lix_Salinas
8315,P-18314,Salinas,Julio,1962-09-11,0,0,0,0,1,3,"1986, 1990, 1994",https://en.wikipedia.org/wiki/Julio_Salinas
8316,P-19145,Salisbury,Cheryl,1974-03-08,1,0,1,1,1,4,"1995, 1999, 2003, 2007",https://en.wikipedia.org/wiki/Cheryl_Salisbury
8317,P-50142,Salisu,Mohammed,1999-04-17,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Mohammed_Salisu
8318,P-65801,Sallai,Sándor,1960-03-26,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/S%C3%A1ndor_Sallai
8319,P-72737,Salli,Edgar,1992-08-17,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Edgar_Salli
8320,P-42663,Salman,Tarek,1997-12-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Tarek_Salman
8321,P-90918,Salmaso,Raffaella,1968-04-16,1,0,1,0,0,1,1991,https://en.wikipedia.org/wiki/Raffaella_Salmaso
8322,P-67694,Salnikov,Sergei,1925-09-13,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Sergei_Salnikov
8323,P-75292,Salpingidis,Dimitris,1981-08-18,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Dimitris_Salpingidis
8324,P-03368,Salvá,Héctor,1939-11-27,0,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/H%C3%A9ctor_Salva
8325,P-74308,Salvador,Alexandra,1995-08-11,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Alexandra_Salvador
8326,P-87112,Salvador,Luis Miguel,1968-02-26,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Luis_Miguel_Salvador
8327,P-97727,Salvadore,Sandro,1939-11-29,0,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Sandro_Salvadore
8328,P-22992,Salvio,Eduardo,1990-07-13,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Eduardo_Salvio
8329,P-16451,Samadi,Mohamed,1970-03-21,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Mohamed_Samadi
8330,P-58348,Samaras,Georgios,1985-02-21,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Georgios_Samaras
8331,P-30845,Samaris,Andreas,1989-06-13,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Andreas_Samaris
8332,P-06356,Samedov,Aleksandr,1984-07-19,0,0,0,1,1,2,"2014, 2018",https://en.wikipedia.org/wiki/Aleksandr_Samedov
8333,P-75658,Sameshima,Aya,1987-06-16,1,0,1,0,0,3,"2011, 2015, 2019",https://en.wikipedia.org/wiki/Aya_Sameshima
8334,P-08628,Samir,Saad,1989-04-01,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Saad_Samir
8335,P-05385,Sammer,Matthias,1967-09-05,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Matthias_Sammer
8336,P-39138,Sammir,not applicable,1987-04-23,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Sammir
8337,P-03658,Sampaio,César,1968-03-31,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/C%C3%A9sar_Sampaio
8338,P-19347,Sampedro,Amanda,1993-06-26,1,0,0,1,1,2,"2015, 2019",https://en.wikipedia.org/wiki/Amanda_Sampedro
8339,P-56282,Samuel,Collin,1981-08-27,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Collin_Samuel
8340,P-82297,Samuel,Randy,1963-12-23,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Randy_Samuel
8341,P-76131,Samuel,Walter,1978-03-23,0,0,1,0,0,2,"2002, 2010",https://en.wikipedia.org/wiki/Walter_Samuel
8342,P-03631,Samuels,Jack,not available,0,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/Jack_Kolle
8343,P-16575,Samuelsson,Jessica,1993-01-30,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Jessica_Samuelsson_(footballer)
8344,P-21477,Samuelsson,Lennart,1924-07-07,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Lennart_Samuelsson
8345,P-26030,San José,Isidoro,1955-10-27,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Isidoro_San_Jos%C3%A9
8346,P-96044,Sanabria,Daniel,1977-02-08,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Daniel_Sanabria
8347,P-30014,Sánchez,Alexis,1988-12-19,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Alexis_S%C3%A1nchez
8348,P-83291,Sánchez,Alfredo Viejo,1908-05-24,0,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Alfredo_Viejo_S%C3%A1nchez
8349,P-13847,Sánchez,Carlos,1984-12-02,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Carlos_S%C3%A1nchez_(Uruguayan_footballer)
8350,P-66228,Sánchez,Carlos,1986-02-06,0,0,0,1,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Carlos_S%C3%A1nchez_(Colombian_footballer)
8351,P-01384,Sánchez,Carol,1986-04-16,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Carol_S%C3%A1nchez
8352,P-38594,Sánchez,Davinson,1996-06-12,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Davinson_S%C3%A1nchez
8353,P-79242,Sánchez,Efraín,1926-02-27,0,1,0,0,0,1,1962,https://en.wikipedia.org/wiki/Efra%C3%ADn_S%C3%A1nchez
8354,P-09978,Sánchez,Erwin,1969-10-19,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Erwin_S%C3%A1nchez
8355,P-13574,Sánchez,Fabiola,1993-04-09,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Fabiola_S%C3%A1nchez
8356,P-26316,Sánchez,Hugo,1958-07-11,0,0,0,0,1,3,"1978, 1986, 1994",https://en.wikipedia.org/wiki/Hugo_S%C3%A1nchez
8357,P-26108,Sánchez,Joel,1974-08-17,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Joel_S%C3%A1nchez_(Mexican_footballer)
8358,P-24062,Sánchez,Jorge,1997-12-10,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Jorge_S%C3%A1nchez_(footballer,_born_1997)"
8359,P-22224,Sánchez,Leonel,1936-04-25,0,0,0,1,1,2,"1962, 1966",https://en.wikipedia.org/wiki/Leonel_S%C3%A1nchez
8360,P-34363,Sánchez,María,1996-02-20,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Mar%C3%ADa_S%C3%A1nchez_(footballer)
8361,P-77469,Sánchez,Óscar,1971-07-16,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/%C3%93scar_Carmelo_S%C3%A1nchez
8362,P-92932,Sánchez,Oswaldo,1973-09-21,0,1,0,0,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Oswaldo_S%C3%A1nchez
8363,P-53489,Sánchez,Raúl,1933-10-26,0,0,1,0,0,1,1962,"https://en.wikipedia.org/wiki/Ra%C3%BAl_S%C3%A1nchez_(footballer,_born_1933)"
8364,P-92513,Sánchez,Robert,1997-11-18,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Robert_S%C3%A1nchez
8365,P-70703,Sánchez,Tente,1956-10-08,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Vicente_S%C3%A1nchez
8366,P-87016,Sánchez,Wellington,1974-06-19,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Wellington_S%C3%A1nchez
8367,P-90670,Sánchez Flores,Quique,1965-02-02,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Quique_S%C3%A1nchez_Flores
8368,P-50021,Sanchís,Manuel,1938-03-26,0,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Manuel_Sanch%C3%ADs_Mart%C3%ADnez
8369,P-59110,Sanchís,Manuel,1965-05-23,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Manuel_Sanch%C3%ADs_Hontiyuelo
8370,P-52480,Sancho,Brent,1977-03-13,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Brent_Sancho
8371,P-80289,Sand,Ebbe,1972-07-19,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Ebbe_Sand
8372,P-74183,Sand Andersen,Camilla,1986-02-14,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Camilla_Sand_Andersen
8373,P-73900,Sand Christensen,Hanne,1973-09-22,1,0,0,0,1,1,1999,https://en.wikipedia.org/wiki/Hanne_Sand_Christensen
8374,P-04956,Sandaune,Brit,1972-06-05,1,0,1,0,0,2,"1999, 2003",https://en.wikipedia.org/wiki/Brit_Sandaune
8375,P-84049,Sandberg,Kristin,1972-03-23,1,0,0,0,1,1,1995,https://en.wikipedia.org/wiki/Kristin_Sandberg
8376,P-94413,Sandberg,Roland,1946-12-16,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Roland_Sandberg
8377,P-47163,Sandell,Cecilia,1968-06-10,1,0,1,0,0,1,1999,https://en.wikipedia.org/wiki/Cecilia_Sandell
8378,P-98538,Sanderson,Lianne,1988-02-03,1,0,0,0,1,2,"2007, 2015",https://en.wikipedia.org/wiki/Lianne_Sanderson
8379,P-42807,Săndoi,Emil,1965-03-01,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Emil_S%C4%83ndoi
8380,P-69885,Sándor,Károly,1928-11-29,0,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/K%C3%A1roly_S%C3%A1ndor
8381,P-54466,Sandoval,Eulogio,1922-07-22,0,0,0,1,0,1,1950,https://en.wikipedia.org/wiki/Eulogio_Sandoval
8382,P-73064,Sandoval,Marlene,1984-01-18,1,0,1,0,0,1,2011,https://en.wikipedia.org/wiki/Marlene_Sandoval
8383,P-90366,Sandoval,Rodolfo,1948-10-04,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Rodolfo_Sandoval
8384,P-97698,Sandro,Alex,1991-01-26,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Alex_Sandro
8385,P-40880,Sandvei,Marit,1987-05-21,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Marit_Sandvei
8386,P-47593,Sandy,Marco,1971-08-29,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Marco_Sandy
8387,P-39464,Sané,Leroy,1996-01-11,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Leroy_San%C3%A9
8388,P-91655,Sané,Salif,1990-08-25,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Salif_San%C3%A9
8389,P-46624,Sanfilippo,José,1935-05-04,0,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Jos%C3%A9_Sanfilippo
8390,P-10357,Sang-ho,Na,1996-08-12,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Na_Sang-ho
8391,P-22488,Sangweni,Siyabonga,1981-09-29,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Siyabonga_Sangweni
8392,P-07441,Sani,Dino,1932-05-23,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Dino_Sani
8393,P-22318,Sankovič,Goran,1979-06-18,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Goran_Sankovi%C4%8D
8394,P-92064,Sanneh,Tony,1971-06-01,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Tony_Sanneh
8395,P-32958,Sanon,Emmanuel,1951-06-25,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Emmanuel_Sanon
8396,P-59016,Sansom,Kenny,1958-09-26,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Kenny_Sansom
8397,P-21571,Santa,José,1970-11-12,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Jos%C3%A9_Santa
8398,P-34530,Santa Cruz,Roque,1981-08-16,0,0,0,0,1,3,"2002, 2006, 2010",https://en.wikipedia.org/wiki/Roque_Santa_Cruz
8399,P-56647,Santamaría,Anderson,1992-01-10,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Anderson_Santamar%C3%ADa
8400,P-70798,Santamaría,José,1929-07-31,0,0,1,0,0,2,"1954, 1962",https://en.wikipedia.org/wiki/Jos%C3%A9_Santamar%C3%ADa
8401,P-33159,Santamaría,Santiago,1952-08-22,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Santiago_Santamar%C3%ADa
8402,P-33360,Santana,Jonathan,1981-10-19,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Jonathan_Santana
8403,P-06775,Santana,Vanesa,1990-09-03,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Vanesa_Santana
8404,P-71169,Šantek,Ivan,1932-04-23,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Ivan_%C5%A0antek
8405,P-18004,Santiago,Cecilia,1994-10-19,1,1,0,0,0,2,"2011, 2015",https://en.wikipedia.org/wiki/Cecilia_Santiago
8406,P-39440,Santillana,not applicable,1952-08-23,0,0,0,0,1,2,"1978, 1982",https://en.wikipedia.org/wiki/Santillana_(footballer)
8407,P-37351,Santín,Sergio,1956-08-06,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Sergio_Sant%C3%ADn
8408,P-81341,Santoro,Miguel Ángel,1942-02-27,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Santoro
8409,P-42311,Santos,Alessandro,1977-07-20,0,0,1,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Alessandro_Santos
8410,P-52002,Santos,Djalma,1929-02-27,0,0,1,0,0,4,"1954, 1958, 1962, 1966",https://en.wikipedia.org/wiki/Djalma_Santos
8411,P-09041,Santos,Francileudo,1979-03-20,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Francileudo_Santos
8412,P-51832,Santos,Héctor,1944-10-29,0,1,0,0,0,2,"1970, 1974",https://en.wikipedia.org/wiki/H%C3%A9ctor_Santos_(footballer)
8413,P-34188,Santos,Leicy,1996-05-16,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Leicy_Santos
8414,P-84606,Santos,Letícia,1994-12-02,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Let%C3%ADcia_Santos
8415,P-07679,Santos,Márcio,1969-09-15,0,0,1,0,0,1,1994,"https://en.wikipedia.org/wiki/M%C3%A1rcio_Santos_(footballer,_born_1969)"
8416,P-75955,Santos,Nílton,1925-05-16,0,0,1,0,0,4,"1950, 1954, 1958, 1962",https://en.wikipedia.org/wiki/N%C3%ADlton_Santos
8417,P-55784,Santos,Paulo,1972-12-11,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Paulo_Santos_(Portuguese_footballer)
8418,P-85798,Santos Silva,Luis,not available,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Luis_Santos_Silva
8419,P-40231,Saowalak,Pengngam,1996-11-30,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Saowalak_Pengngam
8420,P-81950,Sapara,Marek,1982-07-31,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Marek_Sapara
8421,P-44882,Sapowicz,Bérangère,1983-02-06,1,1,0,0,0,2,"2003, 2011",https://en.wikipedia.org/wiki/B%C3%A9rang%C3%A8re_Sapowicz
8422,P-47233,Sara,Robert,1946-06-09,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Robert_Sara
8423,P-81427,Sarabia,Pablo,1992-05-11,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Pablo_Sarabia
8424,P-50567,Sarabia,Pedro,1975-07-05,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Pedro_Sarabia
8425,P-66014,Saralegui,Mario,1959-04-24,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Mario_Saralegui
8426,P-68230,Saravakos,Dimitris,1961-07-26,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Dimitris_Saravakos
8427,P-94647,Sargent,Josh,2000-02-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Josh_Sargent
8428,P-04515,Sargun,Burhan,1929-02-11,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Burhan_Sargun
8429,P-36689,Šarić,Daniel,1972-08-04,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Daniel_%C5%A0ari%C4%87
8430,P-05227,Saritama,Luis,1983-10-20,0,0,0,1,0,2,"2006, 2014",https://en.wikipedia.org/wiki/Luis_Saritama
8431,P-86181,Sarmeno,Genaro,1948-11-28,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Genaro_Sarmeno
8432,P-78091,Sarmiento,Jeremy,2002-06-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jeremy_Sarmiento
8433,P-36167,Sarmiento,Jorge,1900-11-02,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Jorge_Sarmiento
8434,P-46231,Sarnari,Juan Carlos,1942-01-22,0,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Juan_Carlos_Sarnari
8435,P-52028,Sárosi,Béla,1919-05-15,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/B%C3%A9la_S%C3%A1rosi
