key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,manager_id,family_name,given_name,country_name
1352,WC-2006,2006 FIFA World Cup,M-2006-11,Italy v Ghana,2006-06-12,group stage,Group E,T-30,Ghana,GHA,0,1,M-077,Dujković,Ratomir,Serbia
1353,WC-2006,2006 FIFA World Cup,M-2006-12,South Korea v Togo,2006-06-13,group stage,Group G,T-68,South Korea,KOR,1,0,M-003,Advocaat,Dick,Netherlands
1354,WC-2006,2006 FIFA World Cup,M-2006-12,South Korea v Togo,2006-06-13,group stage,Group G,T-73,Togo,TGO,0,1,M-244,Pfister,Otto,Germany
1355,WC-2006,2006 FIFA World Cup,M-2006-13,France v Switzerland,2006-06-13,group stage,Group G,T-28,France,FRA,1,0,M-076,Domenech,Raymond,France
1356,WC-2006,2006 FIFA World Cup,M-2006-13,France v Switzerland,2006-06-13,group stage,Group G,T-72,Switzerland,CHE,0,1,M-154,Kuhn,Köbi,Switzerland
1357,WC-2006,2006 FIFA World Cup,M-2006-14,Brazil v Croatia,2006-06-13,group stage,Group F,T-09,Brazil,BRA,1,0,M-234,Parreira,Carlos Alberto,Brazil
1358,WC-2006,2006 FIFA World Cup,M-2006-14,Brazil v Croatia,2006-06-13,group stage,Group F,T-17,Croatia,HRV,0,1,M-151,Kranjčar,Zlatko,Croatia
1359,WC-2006,2006 FIFA World Cup,M-2006-15,Spain v Ukraine,2006-06-14,group stage,Group H,T-70,Spain,ESP,1,0,M-013,Aragonés,Luis,Spain
1360,WC-2006,2006 FIFA World Cup,M-2006-15,Spain v Ukraine,2006-06-14,group stage,Group H,T-77,Ukraine,UKR,0,1,M-034,Blokhin,Oleg,Ukraine
1361,WC-2006,2006 FIFA World Cup,M-2006-16,Tunisia v Saudi Arabia,2006-06-14,group stage,Group H,T-75,Tunisia,TUN,1,0,M-165,Lemerre,Roger,France
1362,WC-2006,2006 FIFA World Cup,M-2006-16,Tunisia v Saudi Arabia,2006-06-14,group stage,Group H,T-60,Saudi Arabia,SAU,0,1,M-233,Paquetá,Marcos,Brazil
1363,WC-2006,2006 FIFA World Cup,M-2006-17,Germany v Poland,2006-06-14,group stage,Group A,T-29,Germany,DEU,1,0,M-148,Klinsmann,Jürgen,Germany
1364,WC-2006,2006 FIFA World Cup,M-2006-17,Germany v Poland,2006-06-14,group stage,Group A,T-55,Poland,POL,0,1,M-131,Janas,Paweł,Poland
1365,WC-2006,2006 FIFA World Cup,M-2006-18,Ecuador v Costa Rica,2006-06-15,group stage,Group A,T-24,Ecuador,ECU,1,0,M-312,Suárez,Luis Fernando,Colombia
1366,WC-2006,2006 FIFA World Cup,M-2006-18,Ecuador v Costa Rica,2006-06-15,group stage,Group A,T-16,Costa Rica,CRI,0,1,M-107,Guimarães,Alexandre,Costa Rica
1367,WC-2006,2006 FIFA World Cup,M-2006-19,England v Trinidad and Tobago,2006-06-15,group stage,Group B,T-27,England,ENG,1,0,M-083,Eriksson,Sven-Göran,Sweden
1368,WC-2006,2006 FIFA World Cup,M-2006-19,England v Trinidad and Tobago,2006-06-15,group stage,Group B,T-74,Trinidad and Tobago,TTO,0,1,M-025,Beenhakker,Leo,Netherlands
1369,WC-2006,2006 FIFA World Cup,M-2006-20,Sweden v Paraguay,2006-06-15,group stage,Group B,T-71,Sweden,SWE,1,0,M-156,Lagerbäck,Lars,Sweden
1370,WC-2006,2006 FIFA World Cup,M-2006-20,Sweden v Paraguay,2006-06-15,group stage,Group B,T-53,Paraguay,PRY,0,1,M-278,Ruiz,Aníbal,Uruguay
1371,WC-2006,2006 FIFA World Cup,M-2006-21,Argentina v Serbia and Montenegro,2006-06-16,group stage,Group C,T-03,Argentina,ARG,1,0,M-238,Pékerman,José,Argentina
1372,WC-2006,2006 FIFA World Cup,M-2006-21,Argentina v Serbia and Montenegro,2006-06-16,group stage,Group C,T-64,Serbia and Montenegro,SCG,0,1,M-240,Petković,Ilija,Serbia and Montenegro
1373,WC-2006,2006 FIFA World Cup,M-2006-22,Netherlands v Ivory Coast,2006-06-16,group stage,Group C,T-46,Netherlands,NLD,1,0,M-331,van Basten,Marco,Netherlands
1374,WC-2006,2006 FIFA World Cup,M-2006-22,Netherlands v Ivory Coast,2006-06-16,group stage,Group C,T-40,Ivory Coast,CIV,0,1,M-196,Michel,Henri,France
1375,WC-2006,2006 FIFA World Cup,M-2006-23,Mexico v Angola,2006-06-16,group stage,Group D,T-44,Mexico,MEX,1,0,M-155,La Volpe,Ricardo,Argentina
1376,WC-2006,2006 FIFA World Cup,M-2006-23,Mexico v Angola,2006-06-16,group stage,Group D,T-02,Angola,AGO,0,1,M-101,Gonçalves,Oliveira,Angola
1377,WC-2006,2006 FIFA World Cup,M-2006-24,Portugal v Iran,2006-06-17,group stage,Group D,T-56,Portugal,PRT,1,0,M-297,Scolari,Luiz Felipe,Brazil
1378,WC-2006,2006 FIFA World Cup,M-2006-24,Portugal v Iran,2006-06-17,group stage,Group D,T-36,Iran,IRN,0,1,M-129,Ivanković,Branko,Croatia
1379,WC-2006,2006 FIFA World Cup,M-2006-25,Czech Republic v Ghana,2006-06-17,group stage,Group E,T-19,Czech Republic,CZE,1,0,M-042,Brückner,Karel,Czech Republic
1380,WC-2006,2006 FIFA World Cup,M-2006-25,Czech Republic v Ghana,2006-06-17,group stage,Group E,T-30,Ghana,GHA,0,1,M-077,Dujković,Ratomir,Serbia
1381,WC-2006,2006 FIFA World Cup,M-2006-26,Italy v United States,2006-06-17,group stage,Group E,T-39,Italy,ITA,1,0,M-166,Lippi,Marcello,Italy
1382,WC-2006,2006 FIFA World Cup,M-2006-26,Italy v United States,2006-06-17,group stage,Group E,T-79,United States,USA,0,1,M-014,Arena,Bruce,United States
1383,WC-2006,2006 FIFA World Cup,M-2006-27,Japan v Croatia,2006-06-18,group stage,Group F,T-42,Japan,JPN,1,0,M-357,Zico,not applicable,Brazil
1384,WC-2006,2006 FIFA World Cup,M-2006-27,Japan v Croatia,2006-06-18,group stage,Group F,T-17,Croatia,HRV,0,1,M-151,Kranjčar,Zlatko,Croatia
1385,WC-2006,2006 FIFA World Cup,M-2006-28,Brazil v Australia,2006-06-18,group stage,Group F,T-09,Brazil,BRA,1,0,M-234,Parreira,Carlos Alberto,Brazil
1386,WC-2006,2006 FIFA World Cup,M-2006-28,Brazil v Australia,2006-06-18,group stage,Group F,T-04,Australia,AUS,0,1,M-120,Hiddink,Guus,Netherlands
1387,WC-2006,2006 FIFA World Cup,M-2006-29,France v South Korea,2006-06-18,group stage,Group G,T-28,France,FRA,1,0,M-076,Domenech,Raymond,France
1388,WC-2006,2006 FIFA World Cup,M-2006-29,France v South Korea,2006-06-18,group stage,Group G,T-68,South Korea,KOR,0,1,M-003,Advocaat,Dick,Netherlands
1389,WC-2006,2006 FIFA World Cup,M-2006-30,Togo v Switzerland,2006-06-19,group stage,Group G,T-73,Togo,TGO,1,0,M-244,Pfister,Otto,Germany
1390,WC-2006,2006 FIFA World Cup,M-2006-30,Togo v Switzerland,2006-06-19,group stage,Group G,T-72,Switzerland,CHE,0,1,M-154,Kuhn,Köbi,Switzerland
1391,WC-2006,2006 FIFA World Cup,M-2006-31,Saudi Arabia v Ukraine,2006-06-19,group stage,Group H,T-60,Saudi Arabia,SAU,1,0,M-233,Paquetá,Marcos,Brazil
1392,WC-2006,2006 FIFA World Cup,M-2006-31,Saudi Arabia v Ukraine,2006-06-19,group stage,Group H,T-77,Ukraine,UKR,0,1,M-034,Blokhin,Oleg,Ukraine
1393,WC-2006,2006 FIFA World Cup,M-2006-32,Spain v Tunisia,2006-06-19,group stage,Group H,T-70,Spain,ESP,1,0,M-013,Aragonés,Luis,Spain
1394,WC-2006,2006 FIFA World Cup,M-2006-32,Spain v Tunisia,2006-06-19,group stage,Group H,T-75,Tunisia,TUN,0,1,M-165,Lemerre,Roger,France
1395,WC-2006,2006 FIFA World Cup,M-2006-33,Costa Rica v Poland,2006-06-20,group stage,Group A,T-16,Costa Rica,CRI,1,0,M-107,Guimarães,Alexandre,Costa Rica
1396,WC-2006,2006 FIFA World Cup,M-2006-33,Costa Rica v Poland,2006-06-20,group stage,Group A,T-55,Poland,POL,0,1,M-131,Janas,Paweł,Poland
1397,WC-2006,2006 FIFA World Cup,M-2006-34,Ecuador v Germany,2006-06-20,group stage,Group A,T-24,Ecuador,ECU,1,0,M-312,Suárez,Luis Fernando,Colombia
1398,WC-2006,2006 FIFA World Cup,M-2006-34,Ecuador v Germany,2006-06-20,group stage,Group A,T-29,Germany,DEU,0,1,M-148,Klinsmann,Jürgen,Germany
1399,WC-2006,2006 FIFA World Cup,M-2006-35,Paraguay v Trinidad and Tobago,2006-06-20,group stage,Group B,T-53,Paraguay,PRY,1,0,M-278,Ruiz,Aníbal,Uruguay
1400,WC-2006,2006 FIFA World Cup,M-2006-35,Paraguay v Trinidad and Tobago,2006-06-20,group stage,Group B,T-74,Trinidad and Tobago,TTO,0,1,M-025,Beenhakker,Leo,Netherlands
1401,WC-2006,2006 FIFA World Cup,M-2006-36,Sweden v England,2006-06-20,group stage,Group B,T-71,Sweden,SWE,1,0,M-156,Lagerbäck,Lars,Sweden
1402,WC-2006,2006 FIFA World Cup,M-2006-36,Sweden v England,2006-06-20,group stage,Group B,T-27,England,ENG,0,1,M-083,Eriksson,Sven-Göran,Sweden
1403,WC-2006,2006 FIFA World Cup,M-2006-37,Iran v Angola,2006-06-21,group stage,Group D,T-36,Iran,IRN,1,0,M-129,Ivanković,Branko,Croatia
1404,WC-2006,2006 FIFA World Cup,M-2006-37,Iran v Angola,2006-06-21,group stage,Group D,T-02,Angola,AGO,0,1,M-101,Gonçalves,Oliveira,Angola
1405,WC-2006,2006 FIFA World Cup,M-2006-38,Portugal v Mexico,2006-06-21,group stage,Group D,T-56,Portugal,PRT,1,0,M-297,Scolari,Luiz Felipe,Brazil
1406,WC-2006,2006 FIFA World Cup,M-2006-38,Portugal v Mexico,2006-06-21,group stage,Group D,T-44,Mexico,MEX,0,1,M-155,La Volpe,Ricardo,Argentina
1407,WC-2006,2006 FIFA World Cup,M-2006-39,Ivory Coast v Serbia and Montenegro,2006-06-21,group stage,Group C,T-40,Ivory Coast,CIV,1,0,M-196,Michel,Henri,France
1408,WC-2006,2006 FIFA World Cup,M-2006-39,Ivory Coast v Serbia and Montenegro,2006-06-21,group stage,Group C,T-64,Serbia and Montenegro,SCG,0,1,M-240,Petković,Ilija,Serbia and Montenegro
1409,WC-2006,2006 FIFA World Cup,M-2006-40,Netherlands v Argentina,2006-06-21,group stage,Group C,T-46,Netherlands,NLD,1,0,M-331,van Basten,Marco,Netherlands
1410,WC-2006,2006 FIFA World Cup,M-2006-40,Netherlands v Argentina,2006-06-21,group stage,Group C,T-03,Argentina,ARG,0,1,M-238,Pékerman,José,Argentina
1411,WC-2006,2006 FIFA World Cup,M-2006-41,Czech Republic v Italy,2006-06-22,group stage,Group E,T-19,Czech Republic,CZE,1,0,M-042,Brückner,Karel,Czech Republic
1412,WC-2006,2006 FIFA World Cup,M-2006-41,Czech Republic v Italy,2006-06-22,group stage,Group E,T-39,Italy,ITA,0,1,M-166,Lippi,Marcello,Italy
1413,WC-2006,2006 FIFA World Cup,M-2006-42,Ghana v United States,2006-06-22,group stage,Group E,T-30,Ghana,GHA,1,0,M-077,Dujković,Ratomir,Serbia
1414,WC-2006,2006 FIFA World Cup,M-2006-42,Ghana v United States,2006-06-22,group stage,Group E,T-79,United States,USA,0,1,M-014,Arena,Bruce,United States
1415,WC-2006,2006 FIFA World Cup,M-2006-43,Croatia v Australia,2006-06-22,group stage,Group F,T-17,Croatia,HRV,1,0,M-151,Kranjčar,Zlatko,Croatia
1416,WC-2006,2006 FIFA World Cup,M-2006-43,Croatia v Australia,2006-06-22,group stage,Group F,T-04,Australia,AUS,0,1,M-120,Hiddink,Guus,Netherlands
1417,WC-2006,2006 FIFA World Cup,M-2006-44,Japan v Brazil,2006-06-22,group stage,Group F,T-42,Japan,JPN,1,0,M-357,Zico,not applicable,Brazil
1418,WC-2006,2006 FIFA World Cup,M-2006-44,Japan v Brazil,2006-06-22,group stage,Group F,T-09,Brazil,BRA,0,1,M-234,Parreira,Carlos Alberto,Brazil
1419,WC-2006,2006 FIFA World Cup,M-2006-45,Saudi Arabia v Spain,2006-06-23,group stage,Group H,T-60,Saudi Arabia,SAU,1,0,M-233,Paquetá,Marcos,Brazil
1420,WC-2006,2006 FIFA World Cup,M-2006-45,Saudi Arabia v Spain,2006-06-23,group stage,Group H,T-70,Spain,ESP,0,1,M-013,Aragonés,Luis,Spain
1421,WC-2006,2006 FIFA World Cup,M-2006-46,Ukraine v Tunisia,2006-06-23,group stage,Group H,T-77,Ukraine,UKR,1,0,M-034,Blokhin,Oleg,Ukraine
1422,WC-2006,2006 FIFA World Cup,M-2006-46,Ukraine v Tunisia,2006-06-23,group stage,Group H,T-75,Tunisia,TUN,0,1,M-165,Lemerre,Roger,France
1423,WC-2006,2006 FIFA World Cup,M-2006-47,Switzerland v South Korea,2006-06-23,group stage,Group G,T-72,Switzerland,CHE,1,0,M-154,Kuhn,Köbi,Switzerland
1424,WC-2006,2006 FIFA World Cup,M-2006-47,Switzerland v South Korea,2006-06-23,group stage,Group G,T-68,South Korea,KOR,0,1,M-003,Advocaat,Dick,Netherlands
1425,WC-2006,2006 FIFA World Cup,M-2006-48,Togo v France,2006-06-23,group stage,Group G,T-73,Togo,TGO,1,0,M-244,Pfister,Otto,Germany
1426,WC-2006,2006 FIFA World Cup,M-2006-48,Togo v France,2006-06-23,group stage,Group G,T-28,France,FRA,0,1,M-076,Domenech,Raymond,France
1427,WC-2006,2006 FIFA World Cup,M-2006-49,Germany v Sweden,2006-06-24,round of 16,not applicable,T-29,Germany,DEU,1,0,M-148,Klinsmann,Jürgen,Germany
1428,WC-2006,2006 FIFA World Cup,M-2006-49,Germany v Sweden,2006-06-24,round of 16,not applicable,T-71,Sweden,SWE,0,1,M-156,Lagerbäck,Lars,Sweden
1429,WC-2006,2006 FIFA World Cup,M-2006-50,Argentina v Mexico,2006-06-24,round of 16,not applicable,T-03,Argentina,ARG,1,0,M-238,Pékerman,José,Argentina
1430,WC-2006,2006 FIFA World Cup,M-2006-50,Argentina v Mexico,2006-06-24,round of 16,not applicable,T-44,Mexico,MEX,0,1,M-155,La Volpe,Ricardo,Argentina
1431,WC-2006,2006 FIFA World Cup,M-2006-51,England v Ecuador,2006-06-25,round of 16,not applicable,T-27,England,ENG,1,0,M-083,Eriksson,Sven-Göran,Sweden
1432,WC-2006,2006 FIFA World Cup,M-2006-51,England v Ecuador,2006-06-25,round of 16,not applicable,T-24,Ecuador,ECU,0,1,M-312,Suárez,Luis Fernando,Colombia
1433,WC-2006,2006 FIFA World Cup,M-2006-52,Portugal v Netherlands,2006-06-25,round of 16,not applicable,T-56,Portugal,PRT,1,0,M-297,Scolari,Luiz Felipe,Brazil
1434,WC-2006,2006 FIFA World Cup,M-2006-52,Portugal v Netherlands,2006-06-25,round of 16,not applicable,T-46,Netherlands,NLD,0,1,M-331,van Basten,Marco,Netherlands
1435,WC-2006,2006 FIFA World Cup,M-2006-53,Italy v Australia,2006-06-26,round of 16,not applicable,T-39,Italy,ITA,1,0,M-166,Lippi,Marcello,Italy
1436,WC-2006,2006 FIFA World Cup,M-2006-53,Italy v Australia,2006-06-26,round of 16,not applicable,T-04,Australia,AUS,0,1,M-120,Hiddink,Guus,Netherlands
1437,WC-2006,2006 FIFA World Cup,M-2006-54,Switzerland v Ukraine,2006-06-26,round of 16,not applicable,T-72,Switzerland,CHE,1,0,M-154,Kuhn,Köbi,Switzerland
1438,WC-2006,2006 FIFA World Cup,M-2006-54,Switzerland v Ukraine,2006-06-26,round of 16,not applicable,T-77,Ukraine,UKR,0,1,M-034,Blokhin,Oleg,Ukraine
1439,WC-2006,2006 FIFA World Cup,M-2006-55,Brazil v Ghana,2006-06-27,round of 16,not applicable,T-09,Brazil,BRA,1,0,M-234,Parreira,Carlos Alberto,Brazil
1440,WC-2006,2006 FIFA World Cup,M-2006-55,Brazil v Ghana,2006-06-27,round of 16,not applicable,T-30,Ghana,GHA,0,1,M-077,Dujković,Ratomir,Serbia
1441,WC-2006,2006 FIFA World Cup,M-2006-56,Spain v France,2006-06-27,round of 16,not applicable,T-70,Spain,ESP,1,0,M-013,Aragonés,Luis,Spain
1442,WC-2006,2006 FIFA World Cup,M-2006-56,Spain v France,2006-06-27,round of 16,not applicable,T-28,France,FRA,0,1,M-076,Domenech,Raymond,France
1443,WC-2006,2006 FIFA World Cup,M-2006-57,Germany v Argentina,2006-06-30,quarter-finals,not applicable,T-29,Germany,DEU,1,0,M-148,Klinsmann,Jürgen,Germany
1444,WC-2006,2006 FIFA World Cup,M-2006-57,Germany v Argentina,2006-06-30,quarter-finals,not applicable,T-03,Argentina,ARG,0,1,M-238,Pékerman,José,Argentina
1445,WC-2006,2006 FIFA World Cup,M-2006-58,Italy v Ukraine,2006-06-30,quarter-finals,not applicable,T-39,Italy,ITA,1,0,M-166,Lippi,Marcello,Italy
1446,WC-2006,2006 FIFA World Cup,M-2006-58,Italy v Ukraine,2006-06-30,quarter-finals,not applicable,T-77,Ukraine,UKR,0,1,M-034,Blokhin,Oleg,Ukraine
1447,WC-2006,2006 FIFA World Cup,M-2006-59,England v Portugal,2006-07-01,quarter-finals,not applicable,T-27,England,ENG,1,0,M-083,Eriksson,Sven-Göran,Sweden
1448,WC-2006,2006 FIFA World Cup,M-2006-59,England v Portugal,2006-07-01,quarter-finals,not applicable,T-56,Portugal,PRT,0,1,M-297,Scolari,Luiz Felipe,Brazil
1449,WC-2006,2006 FIFA World Cup,M-2006-60,Brazil v France,2006-07-01,quarter-finals,not applicable,T-09,Brazil,BRA,1,0,M-234,Parreira,Carlos Alberto,Brazil
1450,WC-2006,2006 FIFA World Cup,M-2006-60,Brazil v France,2006-07-01,quarter-finals,not applicable,T-28,France,FRA,0,1,M-076,Domenech,Raymond,France
1451,WC-2006,2006 FIFA World Cup,M-2006-61,Germany v Italy,2006-07-04,semi-finals,not applicable,T-29,Germany,DEU,1,0,M-148,Klinsmann,Jürgen,Germany
1452,WC-2006,2006 FIFA World Cup,M-2006-61,Germany v Italy,2006-07-04,semi-finals,not applicable,T-39,Italy,ITA,0,1,M-166,Lippi,Marcello,Italy
1453,WC-2006,2006 FIFA World Cup,M-2006-62,Portugal v France,2006-07-05,semi-finals,not applicable,T-56,Portugal,PRT,1,0,M-297,Scolari,Luiz Felipe,Brazil
1454,WC-2006,2006 FIFA World Cup,M-2006-62,Portugal v France,2006-07-05,semi-finals,not applicable,T-28,France,FRA,0,1,M-076,Domenech,Raymond,France
1455,WC-2006,2006 FIFA World Cup,M-2006-63,Germany v Portugal,2006-07-08,third-place match,not applicable,T-29,Germany,DEU,1,0,M-148,Klinsmann,Jürgen,Germany
1456,WC-2006,2006 FIFA World Cup,M-2006-63,Germany v Portugal,2006-07-08,third-place match,not applicable,T-56,Portugal,PRT,0,1,M-297,Scolari,Luiz Felipe,Brazil
1457,WC-2006,2006 FIFA World Cup,M-2006-64,Italy v France,2006-07-09,final,not applicable,T-39,Italy,ITA,1,0,M-166,Lippi,Marcello,Italy
1458,WC-2006,2006 FIFA World Cup,M-2006-64,Italy v France,2006-07-09,final,not applicable,T-28,France,FRA,0,1,M-076,Domenech,Raymond,France
1459,WC-2010,2010 FIFA World Cup,M-2010-01,South Africa v Mexico,2010-06-11,group stage,Group A,T-67,South Africa,ZAF,1,0,M-234,Parreira,Carlos Alberto,Brazil
1460,WC-2010,2010 FIFA World Cup,M-2010-01,South Africa v Mexico,2010-06-11,group stage,Group A,T-44,Mexico,MEX,0,1,M-004,Aguirre,Javier,Mexico
1461,WC-2010,2010 FIFA World Cup,M-2010-02,Uruguay v France,2010-06-11,group stage,Group A,T-80,Uruguay,URY,1,0,M-316,Tabárez,Óscar,Uruguay
1462,WC-2010,2010 FIFA World Cup,M-2010-02,Uruguay v France,2010-06-11,group stage,Group A,T-28,France,FRA,0,1,M-076,Domenech,Raymond,France
1463,WC-2010,2010 FIFA World Cup,M-2010-03,South Korea v Greece,2010-06-12,group stage,Group B,T-68,South Korea,KOR,1,0,M-127,Huh,Jung-moo,South Korea
1464,WC-2010,2010 FIFA World Cup,M-2010-03,South Korea v Greece,2010-06-12,group stage,Group B,T-31,Greece,GRC,0,1,M-268,Rehhagel,Otto,Germany
1465,WC-2010,2010 FIFA World Cup,M-2010-04,Argentina v Nigeria,2010-06-12,group stage,Group B,T-03,Argentina,ARG,1,0,M-179,Maradona,Diego,Argentina
1466,WC-2010,2010 FIFA World Cup,M-2010-04,Argentina v Nigeria,2010-06-12,group stage,Group B,T-48,Nigeria,NGA,0,1,M-156,Lagerbäck,Lars,Sweden
1467,WC-2010,2010 FIFA World Cup,M-2010-05,England v United States,2010-06-12,group stage,Group C,T-27,England,ENG,1,0,M-050,Capello,Fabio,Italy
1468,WC-2010,2010 FIFA World Cup,M-2010-05,England v United States,2010-06-12,group stage,Group C,T-79,United States,USA,0,1,M-039,Bradley,Bob,United States
1469,WC-2010,2010 FIFA World Cup,M-2010-06,Algeria v Slovenia,2010-06-13,group stage,Group C,T-01,Algeria,DZA,1,0,M-279,Saâdane,Rabah,Algeria
1470,WC-2010,2010 FIFA World Cup,M-2010-06,Algeria v Slovenia,2010-06-13,group stage,Group C,T-66,Slovenia,SVN,0,1,M-140,Kek,Matjaž,Slovenia
1471,WC-2010,2010 FIFA World Cup,M-2010-07,Serbia v Ghana,2010-06-13,group stage,Group D,T-63,Serbia,SRB,1,0,M-011,Antić,Radomir,Serbia
1472,WC-2010,2010 FIFA World Cup,M-2010-07,Serbia v Ghana,2010-06-13,group stage,Group D,T-30,Ghana,GHA,0,1,M-261,Rajevac,Milovan,Serbia
1473,WC-2010,2010 FIFA World Cup,M-2010-08,Germany v Australia,2010-06-13,group stage,Group D,T-29,Germany,DEU,1,0,M-174,Löw,Joachim,Germany
1474,WC-2010,2010 FIFA World Cup,M-2010-08,Germany v Australia,2010-06-13,group stage,Group D,T-04,Australia,AUS,0,1,M-336,Verbeek,Pim,Netherlands
1475,WC-2010,2010 FIFA World Cup,M-2010-09,Netherlands v Denmark,2010-06-14,group stage,Group E,T-46,Netherlands,NLD,1,0,M-334,van Marwijk,Bert,Netherlands
1476,WC-2010,2010 FIFA World Cup,M-2010-09,Netherlands v Denmark,2010-06-14,group stage,Group E,T-21,Denmark,DNK,0,1,M-225,Olsen,Morten,Denmark
1477,WC-2010,2010 FIFA World Cup,M-2010-10,Japan v Cameroon,2010-06-14,group stage,Group E,T-42,Japan,JPN,1,0,M-221,Okada,Takeshi,Japan
1478,WC-2010,2010 FIFA World Cup,M-2010-10,Japan v Cameroon,2010-06-14,group stage,Group E,T-11,Cameroon,CMR,0,1,M-161,Le Guen,Paul,France
1479,WC-2010,2010 FIFA World Cup,M-2010-11,Italy v Paraguay,2010-06-14,group stage,Group F,T-39,Italy,ITA,1,0,M-166,Lippi,Marcello,Italy
1480,WC-2010,2010 FIFA World Cup,M-2010-11,Italy v Paraguay,2010-06-14,group stage,Group F,T-53,Paraguay,PRY,0,1,M-182,Martino,Gerardo,Argentina
1481,WC-2010,2010 FIFA World Cup,M-2010-12,New Zealand v Slovakia,2010-06-15,group stage,Group F,T-47,New Zealand,NZL,1,0,M-115,Herbert,Ricki,New Zealand
1482,WC-2010,2010 FIFA World Cup,M-2010-12,New Zealand v Slovakia,2010-06-15,group stage,Group F,T-65,Slovakia,SVK,0,1,M-351,Weiss,Vladimír,Slovakia
1483,WC-2010,2010 FIFA World Cup,M-2010-13,Ivory Coast v Portugal,2010-06-15,group stage,Group G,T-40,Ivory Coast,CIV,1,0,M-083,Eriksson,Sven-Göran,Sweden
1484,WC-2010,2010 FIFA World Cup,M-2010-13,Ivory Coast v Portugal,2010-06-15,group stage,Group G,T-56,Portugal,PRT,0,1,M-259,Queiroz,Carlos,Portugal
1485,WC-2010,2010 FIFA World Cup,M-2010-14,Brazil v North Korea,2010-06-15,group stage,Group G,T-09,Brazil,BRA,1,0,M-078,Dunga,not applicable,Brazil
1486,WC-2010,2010 FIFA World Cup,M-2010-14,Brazil v North Korea,2010-06-15,group stage,Group G,T-49,North Korea,PRK,0,1,M-144,Kim,Jong-hun,North Korea
1487,WC-2010,2010 FIFA World Cup,M-2010-15,Honduras v Chile,2010-06-16,group stage,Group H,T-33,Honduras,HND,1,0,M-277,Rueda,Reinaldo,Colombia
1488,WC-2010,2010 FIFA World Cup,M-2010-15,Honduras v Chile,2010-06-16,group stage,Group H,T-13,Chile,CHL,0,1,M-029,Bielsa,Marcelo,Argentina
1489,WC-2010,2010 FIFA World Cup,M-2010-16,Spain v Switzerland,2010-06-16,group stage,Group H,T-70,Spain,ESP,1,0,M-070,del Bosque,Vicente,Spain
1490,WC-2010,2010 FIFA World Cup,M-2010-16,Spain v Switzerland,2010-06-16,group stage,Group H,T-72,Switzerland,CHE,0,1,M-122,Hitzfeld,Ottmar,Germany
1491,WC-2010,2010 FIFA World Cup,M-2010-17,South Africa v Uruguay,2010-06-16,group stage,Group A,T-67,South Africa,ZAF,1,0,M-234,Parreira,Carlos Alberto,Brazil
1492,WC-2010,2010 FIFA World Cup,M-2010-17,South Africa v Uruguay,2010-06-16,group stage,Group A,T-80,Uruguay,URY,0,1,M-316,Tabárez,Óscar,Uruguay
1493,WC-2010,2010 FIFA World Cup,M-2010-18,Argentina v South Korea,2010-06-17,group stage,Group B,T-03,Argentina,ARG,1,0,M-179,Maradona,Diego,Argentina
1494,WC-2010,2010 FIFA World Cup,M-2010-18,Argentina v South Korea,2010-06-17,group stage,Group B,T-68,South Korea,KOR,0,1,M-127,Huh,Jung-moo,South Korea
1495,WC-2010,2010 FIFA World Cup,M-2010-19,Greece v Nigeria,2010-06-17,group stage,Group B,T-31,Greece,GRC,1,0,M-268,Rehhagel,Otto,Germany
1496,WC-2010,2010 FIFA World Cup,M-2010-19,Greece v Nigeria,2010-06-17,group stage,Group B,T-48,Nigeria,NGA,0,1,M-156,Lagerbäck,Lars,Sweden
1497,WC-2010,2010 FIFA World Cup,M-2010-20,France v Mexico,2010-06-17,group stage,Group A,T-28,France,FRA,1,0,M-076,Domenech,Raymond,France
1498,WC-2010,2010 FIFA World Cup,M-2010-20,France v Mexico,2010-06-17,group stage,Group A,T-44,Mexico,MEX,0,1,M-004,Aguirre,Javier,Mexico
1499,WC-2010,2010 FIFA World Cup,M-2010-21,Germany v Serbia,2010-06-18,group stage,Group D,T-29,Germany,DEU,1,0,M-174,Löw,Joachim,Germany
1500,WC-2010,2010 FIFA World Cup,M-2010-21,Germany v Serbia,2010-06-18,group stage,Group D,T-63,Serbia,SRB,0,1,M-011,Antić,Radomir,Serbia
1501,WC-2010,2010 FIFA World Cup,M-2010-22,Slovenia v United States,2010-06-18,group stage,Group C,T-66,Slovenia,SVN,1,0,M-140,Kek,Matjaž,Slovenia
1502,WC-2010,2010 FIFA World Cup,M-2010-22,Slovenia v United States,2010-06-18,group stage,Group C,T-79,United States,USA,0,1,M-039,Bradley,Bob,United States
1503,WC-2010,2010 FIFA World Cup,M-2010-23,England v Algeria,2010-06-18,group stage,Group C,T-27,England,ENG,1,0,M-050,Capello,Fabio,Italy
1504,WC-2010,2010 FIFA World Cup,M-2010-23,England v Algeria,2010-06-18,group stage,Group C,T-01,Algeria,DZA,0,1,M-279,Saâdane,Rabah,Algeria
1505,WC-2010,2010 FIFA World Cup,M-2010-24,Netherlands v Japan,2010-06-19,group stage,Group E,T-46,Netherlands,NLD,1,0,M-334,van Marwijk,Bert,Netherlands
