key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,team_id,team_name,team_code,opponent_id,opponent_name,opponent_code,home_team,away_team,goals_for,goals_against,goal_differential,extra_time,penalty_shootout,penalties_for,penalties_against,result,win,lose,draw
2115,WC-2015,2015 FIFA Women's World Cup,M-2015-42,Norway vs England,round of 16,not applicable,0,1,0,0,2015-06-22,17:00,S-027,TD Place Stadium,Ottawa,Canada,T-53,Norway,NOR,T-28,England,ENG,1,0,1,2,-1,0,0,0,0,lose,0,1,0
2116,WC-2015,2015 FIFA Women's World Cup,M-2015-42,Norway vs England,round of 16,not applicable,0,1,0,0,2015-06-22,17:00,S-027,TD Place Stadium,Ottawa,Canada,T-28,England,ENG,T-53,Norway,NOR,0,1,2,1,1,0,0,0,0,win,1,0,0
2117,WC-2015,2015 FIFA Women's World Cup,M-2015-43,United States vs Colombia,round of 16,not applicable,0,1,0,0,2015-06-22,18:00,S-024,Commonwealth Stadium,Edmonton,Canada,T-83,United States,USA,T-16,Colombia,COL,1,0,2,0,2,0,0,0,0,win,1,0,0
2118,WC-2015,2015 FIFA Women's World Cup,M-2015-43,United States vs Colombia,round of 16,not applicable,0,1,0,0,2015-06-22,18:00,S-024,Commonwealth Stadium,Edmonton,Canada,T-16,Colombia,COL,T-83,United States,USA,0,1,0,2,-2,0,0,0,0,lose,0,1,0
2119,WC-2015,2015 FIFA Women's World Cup,M-2015-44,Japan vs Netherlands,round of 16,not applicable,0,1,0,0,2015-06-23,19:00,S-028,BC Place,Vancouver,Canada,T-44,Japan,JPN,T-48,Netherlands,NLD,1,0,2,1,1,0,0,0,0,win,1,0,0
2120,WC-2015,2015 FIFA Women's World Cup,M-2015-44,Japan vs Netherlands,round of 16,not applicable,0,1,0,0,2015-06-23,19:00,S-028,BC Place,Vancouver,Canada,T-48,Netherlands,NLD,T-44,Japan,JPN,0,1,1,2,-1,0,0,0,0,lose,0,1,0
2121,WC-2015,2015 FIFA Women's World Cup,M-2015-45,Germany vs France,quarter-final,not applicable,0,1,0,0,2015-06-26,16:00,S-026,Olympic Stadium,Montreal,Canada,T-31,Germany,DEU,T-30,France,FRA,1,0,1,1,0,1,1,5,4,win,1,0,0
2122,WC-2015,2015 FIFA Women's World Cup,M-2015-45,Germany vs France,quarter-final,not applicable,0,1,0,0,2015-06-26,16:00,S-026,Olympic Stadium,Montreal,Canada,T-30,France,FRA,T-31,Germany,DEU,0,1,1,1,0,1,1,4,5,lose,0,1,0
2123,WC-2015,2015 FIFA Women's World Cup,M-2015-46,China vs United States,quarter-final,not applicable,0,1,0,0,2015-06-26,19:30,S-027,TD Place Stadium,Ottawa,Canada,T-14,China,CHN,T-83,United States,USA,1,0,0,1,-1,0,0,0,0,lose,0,1,0
2124,WC-2015,2015 FIFA Women's World Cup,M-2015-46,China vs United States,quarter-final,not applicable,0,1,0,0,2015-06-26,19:30,S-027,TD Place Stadium,Ottawa,Canada,T-83,United States,USA,T-14,China,CHN,0,1,1,0,1,0,0,0,0,win,1,0,0
2125,WC-2015,2015 FIFA Women's World Cup,M-2015-47,Australia vs Japan,quarter-final,not applicable,0,1,0,0,2015-06-27,14:00,S-024,Commonwealth Stadium,Edmonton,Canada,T-04,Australia,AUS,T-44,Japan,JPN,1,0,0,1,-1,0,0,0,0,lose,0,1,0
2126,WC-2015,2015 FIFA Women's World Cup,M-2015-47,Australia vs Japan,quarter-final,not applicable,0,1,0,0,2015-06-27,14:00,S-024,Commonwealth Stadium,Edmonton,Canada,T-44,Japan,JPN,T-04,Australia,AUS,0,1,1,0,1,0,0,0,0,win,1,0,0
2127,WC-2015,2015 FIFA Women's World Cup,M-2015-48,England vs Canada,quarter-final,not applicable,0,1,0,0,2015-06-27,16:30,S-028,BC Place,Vancouver,Canada,T-28,England,ENG,T-12,Canada,CAN,1,0,2,1,1,0,0,0,0,win,1,0,0
2128,WC-2015,2015 FIFA Women's World Cup,M-2015-48,England vs Canada,quarter-final,not applicable,0,1,0,0,2015-06-27,16:30,S-028,BC Place,Vancouver,Canada,T-12,Canada,CAN,T-28,England,ENG,0,1,1,2,-1,0,0,0,0,lose,0,1,0
2129,WC-2015,2015 FIFA Women's World Cup,M-2015-49,United States vs Germany,semi-final,not applicable,0,1,0,0,2015-06-30,19:00,S-026,Olympic Stadium,Montreal,Canada,T-83,United States,USA,T-31,Germany,DEU,1,0,2,0,2,0,0,0,0,win,1,0,0
2130,WC-2015,2015 FIFA Women's World Cup,M-2015-49,United States vs Germany,semi-final,not applicable,0,1,0,0,2015-06-30,19:00,S-026,Olympic Stadium,Montreal,Canada,T-31,Germany,DEU,T-83,United States,USA,0,1,0,2,-2,0,0,0,0,lose,0,1,0
2131,WC-2015,2015 FIFA Women's World Cup,M-2015-50,Japan vs England,semi-final,not applicable,0,1,0,0,2015-07-01,17:00,S-024,Commonwealth Stadium,Edmonton,Canada,T-44,Japan,JPN,T-28,England,ENG,1,0,2,1,1,0,0,0,0,win,1,0,0
2132,WC-2015,2015 FIFA Women's World Cup,M-2015-50,Japan vs England,semi-final,not applicable,0,1,0,0,2015-07-01,17:00,S-024,Commonwealth Stadium,Edmonton,Canada,T-28,England,ENG,T-44,Japan,JPN,0,1,1,2,-1,0,0,0,0,lose,0,1,0
2133,WC-2015,2015 FIFA Women's World Cup,M-2015-51,Germany vs England,third-place match,not applicable,0,1,0,0,2015-07-04,14:00,S-024,Commonwealth Stadium,Edmonton,Canada,T-31,Germany,DEU,T-28,England,ENG,1,0,0,1,-1,1,0,0,0,lose,0,1,0
2134,WC-2015,2015 FIFA Women's World Cup,M-2015-51,Germany vs England,third-place match,not applicable,0,1,0,0,2015-07-04,14:00,S-024,Commonwealth Stadium,Edmonton,Canada,T-28,England,ENG,T-31,Germany,DEU,0,1,1,0,1,1,0,0,0,win,1,0,0
2135,WC-2015,2015 FIFA Women's World Cup,M-2015-52,United States vs Japan,final,not applicable,0,1,0,0,2015-07-05,16:00,S-028,BC Place,Vancouver,Canada,T-83,United States,USA,T-44,Japan,JPN,1,0,5,2,3,0,0,0,0,win,1,0,0
2136,WC-2015,2015 FIFA Women's World Cup,M-2015-52,United States vs Japan,final,not applicable,0,1,0,0,2015-07-05,16:00,S-028,BC Place,Vancouver,Canada,T-44,Japan,JPN,T-83,United States,USA,0,1,2,5,-3,0,0,0,0,lose,0,1,0
2137,WC-2018,2018 FIFA Men's World Cup,M-2018-01,Russia vs Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-14,18:00,S-150,Luzhniki Stadium,Moscow,Russia,T-62,Russia,RUS,T-63,Saudi Arabia,SAU,1,0,5,0,5,0,0,0,0,win,1,0,0
2138,WC-2018,2018 FIFA Men's World Cup,M-2018-01,Russia vs Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-14,18:00,S-150,Luzhniki Stadium,Moscow,Russia,T-63,Saudi Arabia,SAU,T-62,Russia,RUS,0,1,0,5,-5,0,0,0,0,lose,0,1,0
2139,WC-2018,2018 FIFA Men's World Cup,M-2018-02,Egypt vs Uruguay,group stage,Group A,1,0,0,0,2018-06-15,17:00,S-159,Central Stadium,Yekaterinburg,Russia,T-26,Egypt,EGY,T-84,Uruguay,URY,1,0,0,1,-1,0,0,0,0,lose,0,1,0
2140,WC-2018,2018 FIFA Men's World Cup,M-2018-02,Egypt vs Uruguay,group stage,Group A,1,0,0,0,2018-06-15,17:00,S-159,Central Stadium,Yekaterinburg,Russia,T-84,Uruguay,URY,T-26,Egypt,EGY,0,1,1,0,1,0,0,0,0,win,1,0,0
2141,WC-2018,2018 FIFA Men's World Cup,M-2018-03,Morocco vs Iran,group stage,Group B,1,0,0,0,2018-06-15,18:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-47,Morocco,MAR,T-38,Iran,IRN,1,0,0,1,-1,0,0,0,0,lose,0,1,0
2142,WC-2018,2018 FIFA Men's World Cup,M-2018-03,Morocco vs Iran,group stage,Group B,1,0,0,0,2018-06-15,18:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-38,Iran,IRN,T-47,Morocco,MAR,0,1,1,0,1,0,0,0,0,win,1,0,0
2143,WC-2018,2018 FIFA Men's World Cup,M-2018-04,Portugal vs Spain,group stage,Group B,1,0,0,0,2018-06-15,21:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-58,Portugal,PRT,T-73,Spain,ESP,1,0,3,3,0,0,0,0,0,draw,0,0,1
2144,WC-2018,2018 FIFA Men's World Cup,M-2018-04,Portugal vs Spain,group stage,Group B,1,0,0,0,2018-06-15,21:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-73,Spain,ESP,T-58,Portugal,PRT,0,1,3,3,0,0,0,0,0,draw,0,0,1
2145,WC-2018,2018 FIFA Men's World Cup,M-2018-05,France vs Australia,group stage,Group C,1,0,0,0,2018-06-16,13:00,S-149,Kazan Arena,Kazan,Russia,T-30,France,FRA,T-04,Australia,AUS,1,0,2,1,1,0,0,0,0,win,1,0,0
2146,WC-2018,2018 FIFA Men's World Cup,M-2018-05,France vs Australia,group stage,Group C,1,0,0,0,2018-06-16,13:00,S-149,Kazan Arena,Kazan,Russia,T-04,Australia,AUS,T-30,France,FRA,0,1,1,2,-1,0,0,0,0,lose,0,1,0
2147,WC-2018,2018 FIFA Men's World Cup,M-2018-06,Argentina vs Iceland,group stage,Group D,1,0,0,0,2018-06-16,16:00,S-151,Otkritie Arena,Moscow,Russia,T-03,Argentina,ARG,T-37,Iceland,ISL,1,0,1,1,0,0,0,0,0,draw,0,0,1
2148,WC-2018,2018 FIFA Men's World Cup,M-2018-06,Argentina vs Iceland,group stage,Group D,1,0,0,0,2018-06-16,16:00,S-151,Otkritie Arena,Moscow,Russia,T-37,Iceland,ISL,T-03,Argentina,ARG,0,1,1,1,0,0,0,0,0,draw,0,0,1
2149,WC-2018,2018 FIFA Men's World Cup,M-2018-07,Peru vs Denmark,group stage,Group C,1,0,0,0,2018-06-16,19:00,S-156,Mordovia Arena,Saransk,Russia,T-56,Peru,PER,T-22,Denmark,DNK,1,0,0,1,-1,0,0,0,0,lose,0,1,0
2150,WC-2018,2018 FIFA Men's World Cup,M-2018-07,Peru vs Denmark,group stage,Group C,1,0,0,0,2018-06-16,19:00,S-156,Mordovia Arena,Saransk,Russia,T-22,Denmark,DNK,T-56,Peru,PER,0,1,1,0,1,0,0,0,0,win,1,0,0
2151,WC-2018,2018 FIFA Men's World Cup,M-2018-08,Croatia vs Nigeria,group stage,Group D,1,0,0,0,2018-06-16,21:00,S-148,Kaliningrad Stadium,Kaliningrad,Russia,T-18,Croatia,HRV,T-50,Nigeria,NGA,1,0,2,0,2,0,0,0,0,win,1,0,0
2152,WC-2018,2018 FIFA Men's World Cup,M-2018-08,Croatia vs Nigeria,group stage,Group D,1,0,0,0,2018-06-16,21:00,S-148,Kaliningrad Stadium,Kaliningrad,Russia,T-50,Nigeria,NGA,T-18,Croatia,HRV,0,1,0,2,-2,0,0,0,0,lose,0,1,0
2153,WC-2018,2018 FIFA Men's World Cup,M-2018-09,Costa Rica vs Serbia,group stage,Group E,1,0,0,0,2018-06-17,16:00,S-155,Samara Arena,Samara,Russia,T-17,Costa Rica,CRI,T-66,Serbia,SRB,1,0,0,1,-1,0,0,0,0,lose,0,1,0
2154,WC-2018,2018 FIFA Men's World Cup,M-2018-09,Costa Rica vs Serbia,group stage,Group E,1,0,0,0,2018-06-17,16:00,S-155,Samara Arena,Samara,Russia,T-66,Serbia,SRB,T-17,Costa Rica,CRI,0,1,1,0,1,0,0,0,0,win,1,0,0
2155,WC-2018,2018 FIFA Men's World Cup,M-2018-10,Germany vs Mexico,group stage,Group F,1,0,0,0,2018-06-17,18:00,S-150,Luzhniki Stadium,Moscow,Russia,T-31,Germany,DEU,T-46,Mexico,MEX,1,0,0,1,-1,0,0,0,0,lose,0,1,0
2156,WC-2018,2018 FIFA Men's World Cup,M-2018-10,Germany vs Mexico,group stage,Group F,1,0,0,0,2018-06-17,18:00,S-150,Luzhniki Stadium,Moscow,Russia,T-46,Mexico,MEX,T-31,Germany,DEU,0,1,1,0,1,0,0,0,0,win,1,0,0
2157,WC-2018,2018 FIFA Men's World Cup,M-2018-11,Brazil vs Switzerland,group stage,Group E,1,0,0,0,2018-06-17,21:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-09,Brazil,BRA,T-75,Switzerland,CHE,1,0,1,1,0,0,0,0,0,draw,0,0,1
2158,WC-2018,2018 FIFA Men's World Cup,M-2018-11,Brazil vs Switzerland,group stage,Group E,1,0,0,0,2018-06-17,21:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-75,Switzerland,CHE,T-09,Brazil,BRA,0,1,1,1,0,0,0,0,0,draw,0,0,1
2159,WC-2018,2018 FIFA Men's World Cup,M-2018-12,Sweden vs South Korea,group stage,Group F,1,0,0,0,2018-06-18,15:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-74,Sweden,SWE,T-71,South Korea,KOR,1,0,1,0,1,0,0,0,0,win,1,0,0
2160,WC-2018,2018 FIFA Men's World Cup,M-2018-12,Sweden vs South Korea,group stage,Group F,1,0,0,0,2018-06-18,15:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-71,South Korea,KOR,T-74,Sweden,SWE,0,1,0,1,-1,0,0,0,0,lose,0,1,0
2161,WC-2018,2018 FIFA Men's World Cup,M-2018-13,Belgium vs Panama,group stage,Group G,1,0,0,0,2018-06-18,18:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-06,Belgium,BEL,T-54,Panama,PAN,1,0,3,0,3,0,0,0,0,win,1,0,0
2162,WC-2018,2018 FIFA Men's World Cup,M-2018-13,Belgium vs Panama,group stage,Group G,1,0,0,0,2018-06-18,18:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-54,Panama,PAN,T-06,Belgium,BEL,0,1,0,3,-3,0,0,0,0,lose,0,1,0
2163,WC-2018,2018 FIFA Men's World Cup,M-2018-14,Tunisia vs England,group stage,Group G,1,0,0,0,2018-06-18,21:00,S-158,Volgograd Arena,Volgograd,Russia,T-79,Tunisia,TUN,T-28,England,ENG,1,0,1,2,-1,0,0,0,0,lose,0,1,0
2164,WC-2018,2018 FIFA Men's World Cup,M-2018-14,Tunisia vs England,group stage,Group G,1,0,0,0,2018-06-18,21:00,S-158,Volgograd Arena,Volgograd,Russia,T-28,England,ENG,T-79,Tunisia,TUN,0,1,2,1,1,0,0,0,0,win,1,0,0
2165,WC-2018,2018 FIFA Men's World Cup,M-2018-15,Colombia vs Japan,group stage,Group H,1,0,0,0,2018-06-19,15:00,S-156,Mordovia Arena,Saransk,Russia,T-16,Colombia,COL,T-44,Japan,JPN,1,0,1,2,-1,0,0,0,0,lose,0,1,0
2166,WC-2018,2018 FIFA Men's World Cup,M-2018-15,Colombia vs Japan,group stage,Group H,1,0,0,0,2018-06-19,15:00,S-156,Mordovia Arena,Saransk,Russia,T-44,Japan,JPN,T-16,Colombia,COL,0,1,2,1,1,0,0,0,0,win,1,0,0
2167,WC-2018,2018 FIFA Men's World Cup,M-2018-16,Poland vs Senegal,group stage,Group H,1,0,0,0,2018-06-19,18:00,S-151,Otkritie Arena,Moscow,Russia,T-57,Poland,POL,T-65,Senegal,SEN,1,0,1,2,-1,0,0,0,0,lose,0,1,0
2168,WC-2018,2018 FIFA Men's World Cup,M-2018-16,Poland vs Senegal,group stage,Group H,1,0,0,0,2018-06-19,18:00,S-151,Otkritie Arena,Moscow,Russia,T-65,Senegal,SEN,T-57,Poland,POL,0,1,2,1,1,0,0,0,0,win,1,0,0
2169,WC-2018,2018 FIFA Men's World Cup,M-2018-17,Russia vs Egypt,group stage,Group A,1,0,0,0,2018-06-19,21:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-62,Russia,RUS,T-26,Egypt,EGY,1,0,3,1,2,0,0,0,0,win,1,0,0
2170,WC-2018,2018 FIFA Men's World Cup,M-2018-17,Russia vs Egypt,group stage,Group A,1,0,0,0,2018-06-19,21:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-26,Egypt,EGY,T-62,Russia,RUS,0,1,1,3,-2,0,0,0,0,lose,0,1,0
2171,WC-2018,2018 FIFA Men's World Cup,M-2018-18,Portugal vs Morocco,group stage,Group B,1,0,0,0,2018-06-20,15:00,S-150,Luzhniki Stadium,Moscow,Russia,T-58,Portugal,PRT,T-47,Morocco,MAR,1,0,1,0,1,0,0,0,0,win,1,0,0
2172,WC-2018,2018 FIFA Men's World Cup,M-2018-18,Portugal vs Morocco,group stage,Group B,1,0,0,0,2018-06-20,15:00,S-150,Luzhniki Stadium,Moscow,Russia,T-47,Morocco,MAR,T-58,Portugal,PRT,0,1,0,1,-1,0,0,0,0,lose,0,1,0
2173,WC-2018,2018 FIFA Men's World Cup,M-2018-19,Uruguay vs Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-20,18:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-84,Uruguay,URY,T-63,Saudi Arabia,SAU,1,0,1,0,1,0,0,0,0,win,1,0,0
2174,WC-2018,2018 FIFA Men's World Cup,M-2018-19,Uruguay vs Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-20,18:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-63,Saudi Arabia,SAU,T-84,Uruguay,URY,0,1,0,1,-1,0,0,0,0,lose,0,1,0
2175,WC-2018,2018 FIFA Men's World Cup,M-2018-20,Iran vs Spain,group stage,Group B,1,0,0,0,2018-06-20,21:00,S-149,Kazan Arena,Kazan,Russia,T-38,Iran,IRN,T-73,Spain,ESP,1,0,0,1,-1,0,0,0,0,lose,0,1,0
2176,WC-2018,2018 FIFA Men's World Cup,M-2018-20,Iran vs Spain,group stage,Group B,1,0,0,0,2018-06-20,21:00,S-149,Kazan Arena,Kazan,Russia,T-73,Spain,ESP,T-38,Iran,IRN,0,1,1,0,1,0,0,0,0,win,1,0,0
2177,WC-2018,2018 FIFA Men's World Cup,M-2018-21,Denmark vs Australia,group stage,Group C,1,0,0,0,2018-06-21,16:00,S-155,Samara Arena,Samara,Russia,T-22,Denmark,DNK,T-04,Australia,AUS,1,0,1,1,0,0,0,0,0,draw,0,0,1
2178,WC-2018,2018 FIFA Men's World Cup,M-2018-21,Denmark vs Australia,group stage,Group C,1,0,0,0,2018-06-21,16:00,S-155,Samara Arena,Samara,Russia,T-04,Australia,AUS,T-22,Denmark,DNK,0,1,1,1,0,0,0,0,0,draw,0,0,1
2179,WC-2018,2018 FIFA Men's World Cup,M-2018-22,France vs Peru,group stage,Group C,1,0,0,0,2018-06-21,20:00,S-159,Central Stadium,Yekaterinburg,Russia,T-30,France,FRA,T-56,Peru,PER,1,0,1,0,1,0,0,0,0,win,1,0,0
2180,WC-2018,2018 FIFA Men's World Cup,M-2018-22,France vs Peru,group stage,Group C,1,0,0,0,2018-06-21,20:00,S-159,Central Stadium,Yekaterinburg,Russia,T-56,Peru,PER,T-30,France,FRA,0,1,0,1,-1,0,0,0,0,lose,0,1,0
2181,WC-2018,2018 FIFA Men's World Cup,M-2018-23,Argentina vs Croatia,group stage,Group D,1,0,0,0,2018-06-21,21:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-03,Argentina,ARG,T-18,Croatia,HRV,1,0,0,3,-3,0,0,0,0,lose,0,1,0
2182,WC-2018,2018 FIFA Men's World Cup,M-2018-23,Argentina vs Croatia,group stage,Group D,1,0,0,0,2018-06-21,21:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-18,Croatia,HRV,T-03,Argentina,ARG,0,1,3,0,3,0,0,0,0,win,1,0,0
2183,WC-2018,2018 FIFA Men's World Cup,M-2018-24,Brazil vs Costa Rica,group stage,Group E,1,0,0,0,2018-06-22,15:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-09,Brazil,BRA,T-17,Costa Rica,CRI,1,0,2,0,2,0,0,0,0,win,1,0,0
2184,WC-2018,2018 FIFA Men's World Cup,M-2018-24,Brazil vs Costa Rica,group stage,Group E,1,0,0,0,2018-06-22,15:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-17,Costa Rica,CRI,T-09,Brazil,BRA,0,1,0,2,-2,0,0,0,0,lose,0,1,0
2185,WC-2018,2018 FIFA Men's World Cup,M-2018-25,Nigeria vs Iceland,group stage,Group D,1,0,0,0,2018-06-22,18:00,S-158,Volgograd Arena,Volgograd,Russia,T-50,Nigeria,NGA,T-37,Iceland,ISL,1,0,2,0,2,0,0,0,0,win,1,0,0
2186,WC-2018,2018 FIFA Men's World Cup,M-2018-25,Nigeria vs Iceland,group stage,Group D,1,0,0,0,2018-06-22,18:00,S-158,Volgograd Arena,Volgograd,Russia,T-37,Iceland,ISL,T-50,Nigeria,NGA,0,1,0,2,-2,0,0,0,0,lose,0,1,0
2187,WC-2018,2018 FIFA Men's World Cup,M-2018-26,Serbia vs Switzerland,group stage,Group E,1,0,0,0,2018-06-22,20:00,S-148,Kaliningrad Stadium,Kaliningrad,Russia,T-66,Serbia,SRB,T-75,Switzerland,CHE,1,0,1,2,-1,0,0,0,0,lose,0,1,0
2188,WC-2018,2018 FIFA Men's World Cup,M-2018-26,Serbia vs Switzerland,group stage,Group E,1,0,0,0,2018-06-22,20:00,S-148,Kaliningrad Stadium,Kaliningrad,Russia,T-75,Switzerland,CHE,T-66,Serbia,SRB,0,1,2,1,1,0,0,0,0,win,1,0,0
2189,WC-2018,2018 FIFA Men's World Cup,M-2018-27,Belgium vs Tunisia,group stage,Group G,1,0,0,0,2018-06-23,15:00,S-151,Otkritie Arena,Moscow,Russia,T-06,Belgium,BEL,T-79,Tunisia,TUN,1,0,5,2,3,0,0,0,0,win,1,0,0
2190,WC-2018,2018 FIFA Men's World Cup,M-2018-27,Belgium vs Tunisia,group stage,Group G,1,0,0,0,2018-06-23,15:00,S-151,Otkritie Arena,Moscow,Russia,T-79,Tunisia,TUN,T-06,Belgium,BEL,0,1,2,5,-3,0,0,0,0,lose,0,1,0
2191,WC-2018,2018 FIFA Men's World Cup,M-2018-28,South Korea vs Mexico,group stage,Group F,1,0,0,0,2018-06-23,18:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-71,South Korea,KOR,T-46,Mexico,MEX,1,0,1,2,-1,0,0,0,0,lose,0,1,0
2192,WC-2018,2018 FIFA Men's World Cup,M-2018-28,South Korea vs Mexico,group stage,Group F,1,0,0,0,2018-06-23,18:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-46,Mexico,MEX,T-71,South Korea,KOR,0,1,2,1,1,0,0,0,0,win,1,0,0
2193,WC-2018,2018 FIFA Men's World Cup,M-2018-29,Germany vs Sweden,group stage,Group F,1,0,0,0,2018-06-23,21:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-31,Germany,DEU,T-74,Sweden,SWE,1,0,2,1,1,0,0,0,0,win,1,0,0
2194,WC-2018,2018 FIFA Men's World Cup,M-2018-29,Germany vs Sweden,group stage,Group F,1,0,0,0,2018-06-23,21:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-74,Sweden,SWE,T-31,Germany,DEU,0,1,1,2,-1,0,0,0,0,lose,0,1,0
2195,WC-2018,2018 FIFA Men's World Cup,M-2018-30,England vs Panama,group stage,Group G,1,0,0,0,2018-06-24,15:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-28,England,ENG,T-54,Panama,PAN,1,0,6,1,5,0,0,0,0,win,1,0,0
2196,WC-2018,2018 FIFA Men's World Cup,M-2018-30,England vs Panama,group stage,Group G,1,0,0,0,2018-06-24,15:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-54,Panama,PAN,T-28,England,ENG,0,1,1,6,-5,0,0,0,0,lose,0,1,0
2197,WC-2018,2018 FIFA Men's World Cup,M-2018-31,Japan vs Senegal,group stage,Group H,1,0,0,0,2018-06-24,20:00,S-159,Central Stadium,Yekaterinburg,Russia,T-44,Japan,JPN,T-65,Senegal,SEN,1,0,2,2,0,0,0,0,0,draw,0,0,1
2198,WC-2018,2018 FIFA Men's World Cup,M-2018-31,Japan vs Senegal,group stage,Group H,1,0,0,0,2018-06-24,20:00,S-159,Central Stadium,Yekaterinburg,Russia,T-65,Senegal,SEN,T-44,Japan,JPN,0,1,2,2,0,0,0,0,0,draw,0,0,1
2199,WC-2018,2018 FIFA Men's World Cup,M-2018-32,Poland vs Colombia,group stage,Group H,1,0,0,0,2018-06-24,21:00,S-149,Kazan Arena,Kazan,Russia,T-57,Poland,POL,T-16,Colombia,COL,1,0,0,3,-3,0,0,0,0,lose,0,1,0
2200,WC-2018,2018 FIFA Men's World Cup,M-2018-32,Poland vs Colombia,group stage,Group H,1,0,0,0,2018-06-24,21:00,S-149,Kazan Arena,Kazan,Russia,T-16,Colombia,COL,T-57,Poland,POL,0,1,3,0,3,0,0,0,0,win,1,0,0
2201,WC-2018,2018 FIFA Men's World Cup,M-2018-33,Saudi Arabia vs Egypt,group stage,Group A,1,0,0,0,2018-06-25,17:00,S-158,Volgograd Arena,Volgograd,Russia,T-63,Saudi Arabia,SAU,T-26,Egypt,EGY,1,0,2,1,1,0,0,0,0,win,1,0,0
2202,WC-2018,2018 FIFA Men's World Cup,M-2018-33,Saudi Arabia vs Egypt,group stage,Group A,1,0,0,0,2018-06-25,17:00,S-158,Volgograd Arena,Volgograd,Russia,T-26,Egypt,EGY,T-63,Saudi Arabia,SAU,0,1,1,2,-1,0,0,0,0,lose,0,1,0
2203,WC-2018,2018 FIFA Men's World Cup,M-2018-34,Uruguay vs Russia,group stage,Group A,1,0,0,0,2018-06-25,18:00,S-155,Samara Arena,Samara,Russia,T-84,Uruguay,URY,T-62,Russia,RUS,1,0,3,0,3,0,0,0,0,win,1,0,0
2204,WC-2018,2018 FIFA Men's World Cup,M-2018-34,Uruguay vs Russia,group stage,Group A,1,0,0,0,2018-06-25,18:00,S-155,Samara Arena,Samara,Russia,T-62,Russia,RUS,T-84,Uruguay,URY,0,1,0,3,-3,0,0,0,0,lose,0,1,0
2205,WC-2018,2018 FIFA Men's World Cup,M-2018-35,Spain vs Morocco,group stage,Group B,1,0,0,0,2018-06-25,20:00,S-148,Kaliningrad Stadium,Kaliningrad,Russia,T-73,Spain,ESP,T-47,Morocco,MAR,1,0,2,2,0,0,0,0,0,draw,0,0,1
2206,WC-2018,2018 FIFA Men's World Cup,M-2018-35,Spain vs Morocco,group stage,Group B,1,0,0,0,2018-06-25,20:00,S-148,Kaliningrad Stadium,Kaliningrad,Russia,T-47,Morocco,MAR,T-73,Spain,ESP,0,1,2,2,0,0,0,0,0,draw,0,0,1
2207,WC-2018,2018 FIFA Men's World Cup,M-2018-36,Iran vs Portugal,group stage,Group B,1,0,0,0,2018-06-25,21:00,S-156,Mordovia Arena,Saransk,Russia,T-38,Iran,IRN,T-58,Portugal,PRT,1,0,1,1,0,0,0,0,0,draw,0,0,1
2208,WC-2018,2018 FIFA Men's World Cup,M-2018-36,Iran vs Portugal,group stage,Group B,1,0,0,0,2018-06-25,21:00,S-156,Mordovia Arena,Saransk,Russia,T-58,Portugal,PRT,T-38,Iran,IRN,0,1,1,1,0,0,0,0,0,draw,0,0,1
2209,WC-2018,2018 FIFA Men's World Cup,M-2018-37,Australia vs Peru,group stage,Group C,1,0,0,0,2018-06-26,17:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-04,Australia,AUS,T-56,Peru,PER,1,0,0,2,-2,0,0,0,0,lose,0,1,0
